,tf,target,key
8557,Ctcf,Gm17767,Ctcf_Gm17767
8559,Ctcf,Gm18409,Ctcf_Gm18409
8560,Ctcf,Gm18905,Ctcf_Gm18905
8561,Ctcf,Gm19277,Ctcf_Gm19277
8563,Ctcf,Gm19345,Ctcf_Gm19345
8564,Ctcf,Gm19434,Ctcf_Gm19434
8565,Ctcf,Gm19500,Ctcf_Gm19500
8566,Ctcf,Gm19522,Ctcf_Gm19522
8567,Ctcf,Gm19557,Ctcf_Gm19557
8569,Ctcf,Gm19897,Ctcf_Gm19897
8570,Ctcf,Gm2002,Ctcf_Gm2002
8572,Ctcf,Gm2011,Ctcf_Gm2011
8573,Ctcf,Gm20110,Ctcf_Gm20110
8574,Ctcf,Gm20199,Ctcf_Gm20199
8575,Ctcf,Gm20219,Ctcf_Gm20219
8576,Ctcf,Gm20554,Ctcf_Gm20554
8577,Ctcf,Gm20597,Ctcf_Gm20597
8579,Ctcf,Gm20609,Ctcf_Gm20609
8581,Ctcf,Gm20745,Ctcf_Gm20745
8582,Ctcf,Gm20750,Ctcf_Gm20750
8583,Ctcf,Gm20751,Ctcf_Gm20751
8584,Ctcf,Gm20753,Ctcf_Gm20753
8585,Ctcf,Gm20754,Ctcf_Gm20754
8587,Ctcf,Gm21057,Ctcf_Gm21057
8588,Ctcf,Gm2109,Ctcf_Gm2109
8589,Ctcf,Gm21190,Ctcf_Gm21190
8590,Ctcf,Gm21221,Ctcf_Gm21221
8592,Ctcf,Gm2176,Ctcf_Gm2176
8593,Ctcf,Gm21992,Ctcf_Gm21992
8594,Ctcf,Gm23363,Ctcf_Gm23363
8596,Ctcf,Gm266,Ctcf_Gm266
8597,Ctcf,Gm26682,Ctcf_Gm26682
8598,Ctcf,Gm26688,Ctcf_Gm26688
8599,Ctcf,Gm26689,Ctcf_Gm26689
8602,Ctcf,Gm2696,Ctcf_Gm2696
8603,Ctcf,Gm2716,Ctcf_Gm2716
8604,Ctcf,Gm2762,Ctcf_Gm2762
8605,Ctcf,Gm27740,Ctcf_Gm27740
8606,Ctcf,Gm27775,Ctcf_Gm27775
8607,Ctcf,Gm2848,Ctcf_Gm2848
8608,Ctcf,Gm28626,Ctcf_Gm28626
8609,Ctcf,Gm29461,Ctcf_Gm29461
8610,Ctcf,Gm29508,Ctcf_Gm29508
8611,Ctcf,Gm29679,Ctcf_Gm29679
8612,Ctcf,Gm29683,Ctcf_Gm29683
8613,Ctcf,Gm29688,Ctcf_Gm29688
8614,Ctcf,Gm29805,Ctcf_Gm29805
8615,Ctcf,Gm3002,Ctcf_Gm3002
8616,Ctcf,Gm30108,Ctcf_Gm30108
8617,Ctcf,Gm3020,Ctcf_Gm3020
8619,Ctcf,Gm30551,Ctcf_Gm30551
8620,Ctcf,Gm30790,Ctcf_Gm30790
8621,Ctcf,Gm3086,Ctcf_Gm3086
8622,Ctcf,Gm3137,Ctcf_Gm3137
8623,Ctcf,Gm31592,Ctcf_Gm31592
8624,Ctcf,Gm32123,Ctcf_Gm32123
8625,Ctcf,Gm32141,Ctcf_Gm32141
8626,Ctcf,Gm3219,Ctcf_Gm3219
8627,Ctcf,Gm32278,Ctcf_Gm32278
8629,Ctcf,Gm3264,Ctcf_Gm3264
8630,Ctcf,Gm33104,Ctcf_Gm33104
8631,Ctcf,Gm33174,Ctcf_Gm33174
8632,Ctcf,Gm33301,Ctcf_Gm33301
8633,Ctcf,Gm3336,Ctcf_Gm3336
8634,Ctcf,Gm33619,Ctcf_Gm33619
8635,Ctcf,Gm33727,Ctcf_Gm33727
8636,Ctcf,Gm3383,Ctcf_Gm3383
8637,Ctcf,Gm3402,Ctcf_Gm3402
8638,Ctcf,Gm3404,Ctcf_Gm3404
8639,Ctcf,Gm3409,Ctcf_Gm3409
8640,Ctcf,Gm3415,Ctcf_Gm3415
8641,Ctcf,Gm3417,Ctcf_Gm3417
8642,Ctcf,Gm3435,Ctcf_Gm3435
8643,Ctcf,Gm3458,Ctcf_Gm3458
8645,Ctcf,Gm3500,Ctcf_Gm3500
8646,Ctcf,Gm35073,Ctcf_Gm35073
8647,Ctcf,Gm3558,Ctcf_Gm3558
8648,Ctcf,Gm35722,Ctcf_Gm35722
8649,Ctcf,Gm36246,Ctcf_Gm36246
8650,Ctcf,Gm3636,Ctcf_Gm3636
8651,Ctcf,Gm36633,Ctcf_Gm36633
8652,Ctcf,Gm36738,Ctcf_Gm36738
8653,Ctcf,Gm3696,Ctcf_Gm3696
8654,Ctcf,Gm3776,Ctcf_Gm3776
8655,Ctcf,Gm38396,Ctcf_Gm38396
8656,Ctcf,Gm38402,Ctcf_Gm38402
8657,Ctcf,Gm38407,Ctcf_Gm38407
8658,Ctcf,Gm38415,Ctcf_Gm38415
8660,Ctcf,Gm38436,Ctcf_Gm38436
8661,Ctcf,Gm39115,Ctcf_Gm39115
8662,Ctcf,Gm4070,Ctcf_Gm4070
8663,Ctcf,Gm41289,Ctcf_Gm41289
8664,Ctcf,Gm4559,Ctcf_Gm4559
8665,Ctcf,Gm45916,Ctcf_Gm45916
8666,Ctcf,Gm4598,Ctcf_Gm4598
8669,Ctcf,Gm4827,Ctcf_Gm4827
8670,Ctcf,Gm4872,Ctcf_Gm4872
8671,Ctcf,Gm4890,Ctcf_Gm4890
8672,Ctcf,Gm4894,Ctcf_Gm4894
8673,Ctcf,Gm5,Ctcf_Gm5
8674,Ctcf,Gm5079,Ctcf_Gm5079
8675,Ctcf,Gm5089,Ctcf_Gm5089
8677,Ctcf,Gm5122,Ctcf_Gm5122
8678,Ctcf,Gm5126,Ctcf_Gm5126
8679,Ctcf,Gm5134,Ctcf_Gm5134
8680,Ctcf,Gm5148,Ctcf_Gm5148
8681,Ctcf,Gm5150,Ctcf_Gm5150
8682,Ctcf,Gm5176,Ctcf_Gm5176
8683,Ctcf,Gm5464,Ctcf_Gm5464
8684,Ctcf,Gm5468,Ctcf_Gm5468
8685,Ctcf,Gm5523,Ctcf_Gm5523
8686,Ctcf,Gm5544,Ctcf_Gm5544
8688,Ctcf,Gm572,Ctcf_Gm572
8689,Ctcf,Gm5767,Ctcf_Gm5767
8690,Ctcf,Gm5796,Ctcf_Gm5796
8691,Ctcf,Gm5820,Ctcf_Gm5820
8693,Ctcf,Gm5868,Ctcf_Gm5868
8694,Ctcf,Gm5878,Ctcf_Gm5878
8695,Ctcf,Gm5893,Ctcf_Gm5893
8697,Ctcf,Gm6116,Ctcf_Gm6116
8698,Ctcf,Gm6370,Ctcf_Gm6370
8699,Ctcf,Gm6408,Ctcf_Gm6408
8700,Ctcf,Gm6524,Ctcf_Gm6524
8701,Ctcf,Gm6525,Ctcf_Gm6525
8702,Ctcf,Gm6559,Ctcf_Gm6559
8704,Ctcf,Gm6607,Ctcf_Gm6607
8706,Ctcf,Gm6904,Ctcf_Gm6904
8707,Ctcf,Gm6938,Ctcf_Gm6938
8710,Ctcf,Gm7168,Ctcf_Gm7168
8711,Ctcf,Gm7457,Ctcf_Gm7457
8712,Ctcf,Gm7616,Ctcf_Gm7616
8713,Ctcf,Gm7904,Ctcf_Gm7904
8714,Ctcf,Gm7932,Ctcf_Gm7932
8715,Ctcf,Gm813,Ctcf_Gm813
8716,Ctcf,Gm8234,Ctcf_Gm8234
8717,Ctcf,Gm829,Ctcf_Gm829
8718,Ctcf,Gm8298,Ctcf_Gm8298
8720,Ctcf,Gm8439,Ctcf_Gm8439
8721,Ctcf,Gm8579,Ctcf_Gm8579
8722,Ctcf,Gm8801,Ctcf_Gm8801
8723,Ctcf,Gm8884,Ctcf_Gm8884
8724,Ctcf,Gm9573,Ctcf_Gm9573
8725,Ctcf,Gm9748,Ctcf_Gm9748
8726,Ctcf,Gm9758,Ctcf_Gm9758
8727,Ctcf,Gm9828,Ctcf_Gm9828
8728,Ctcf,Gm9871,Ctcf_Gm9871
8729,Ctcf,Gm9895,Ctcf_Gm9895
8730,Ctcf,Gm9920,Ctcf_Gm9920
8731,Ctcf,Gm996,Ctcf_Gm996
8732,Ctcf,Gm9992,Ctcf_Gm9992
8733,Ctcf,Gmfg,Ctcf_Gmfg
8734,Ctcf,Gmppa,Ctcf_Gmppa
8735,Ctcf,Gmps,Ctcf_Gmps
8736,Ctcf,Gna11,Ctcf_Gna11
8737,Ctcf,Gna14,Ctcf_Gna14
8738,Ctcf,Gna15,Ctcf_Gna15
8740,Ctcf,Gnai2,Ctcf_Gnai2
8741,Ctcf,Gnai3,Ctcf_Gnai3
8742,Ctcf,Gnal,Ctcf_Gnal
8743,Ctcf,Gnas,Ctcf_Gnas
8744,Ctcf,Gnat1,Ctcf_Gnat1
8746,Ctcf,Gnb1,Ctcf_Gnb1
8747,Ctcf,Gnb3,Ctcf_Gnb3
8748,Ctcf,Gnb4,Ctcf_Gnb4
8749,Ctcf,Gnb5,Ctcf_Gnb5
8750,Ctcf,Gne,Ctcf_Gne
8751,Ctcf,Gng10,Ctcf_Gng10
8752,Ctcf,Gng5-ps,Ctcf_Gng5-ps
8753,Ctcf,Gng7,Ctcf_Gng7
8754,Ctcf,Gng8,Ctcf_Gng8
8755,Ctcf,Gnl3l,Ctcf_Gnl3l
8756,Ctcf,Gnmt,Ctcf_Gnmt
8757,Ctcf,Gnpda1,Ctcf_Gnpda1
8758,Ctcf,Gnpda2,Ctcf_Gnpda2
8759,Ctcf,Gnpnat1,Ctcf_Gnpnat1
8760,Ctcf,Gnptab,Ctcf_Gnptab
8761,Ctcf,Gnrh1,Ctcf_Gnrh1
8762,Ctcf,Gnrhr,Ctcf_Gnrhr
8763,Ctcf,Gns,Ctcf_Gns
8765,Ctcf,Golgb1,Ctcf_Golgb1
8766,Ctcf,Golt1a,Ctcf_Golt1a
8767,Ctcf,Gon4l,Ctcf_Gon4l
8768,Ctcf,Gopc,Ctcf_Gopc
8769,Ctcf,Gorasp2,Ctcf_Gorasp2
8770,Ctcf,Gosr1,Ctcf_Gosr1
8771,Ctcf,Got1,Ctcf_Got1
8773,Ctcf,Got2,Ctcf_Got2
8774,Ctcf,Gp1bb,Ctcf_Gp1bb
8775,Ctcf,Gp2,Ctcf_Gp2
8776,Ctcf,Gp9,Ctcf_Gp9
8777,Ctcf,Gpaa1,Ctcf_Gpaa1
8778,Ctcf,Gpat2,Ctcf_Gpat2
8779,Ctcf,Gpc1,Ctcf_Gpc1
8780,Ctcf,Gpc6,Ctcf_Gpc6
8781,Ctcf,Gpcpd1,Ctcf_Gpcpd1
8782,Ctcf,Gpd1,Ctcf_Gpd1
8783,Ctcf,Gper1,Ctcf_Gper1
8784,Ctcf,Gpihbp1,Ctcf_Gpihbp1
8785,Ctcf,Gpkow,Ctcf_Gpkow
8786,Ctcf,Gpm6b,Ctcf_Gpm6b
8787,Ctcf,Gpn2,Ctcf_Gpn2
8788,Ctcf,Gpn3,Ctcf_Gpn3
8789,Ctcf,Gpnmb,Ctcf_Gpnmb
8790,Ctcf,Gpr108,Ctcf_Gpr108
8791,Ctcf,Gpr119,Ctcf_Gpr119
8792,Ctcf,Gpr135,Ctcf_Gpr135
8793,Ctcf,Gpr139,Ctcf_Gpr139
8794,Ctcf,Gpr150,Ctcf_Gpr150
8796,Ctcf,Gpr153,Ctcf_Gpr153
8797,Ctcf,Gpr157,Ctcf_Gpr157
8798,Ctcf,Gpr160,Ctcf_Gpr160
8799,Ctcf,Gpr161,Ctcf_Gpr161
8800,Ctcf,Gpr179,Ctcf_Gpr179
8801,Ctcf,Gpr18,Ctcf_Gpr18
8802,Ctcf,Gpr22,Ctcf_Gpr22
8803,Ctcf,Gpr27,Ctcf_Gpr27
8804,Ctcf,Gpr3,Ctcf_Gpr3
8805,Ctcf,Gpr31b,Ctcf_Gpr31b
8806,Ctcf,Gpr37l1,Ctcf_Gpr37l1
8807,Ctcf,Gpr39,Ctcf_Gpr39
8808,Ctcf,Gpr4,Ctcf_Gpr4
8809,Ctcf,Gpr61,Ctcf_Gpr61
8811,Ctcf,Gpr83,Ctcf_Gpr83
8812,Ctcf,Gpr84,Ctcf_Gpr84
8814,Ctcf,Gprasp2,Ctcf_Gprasp2
8815,Ctcf,Gprc5b,Ctcf_Gprc5b
8816,Ctcf,Gprc5c,Ctcf_Gprc5c
8817,Ctcf,Gprin2,Ctcf_Gprin2
8819,Ctcf,Gpsm1,Ctcf_Gpsm1
8820,Ctcf,Gpsm2,Ctcf_Gpsm2
8821,Ctcf,Gpx2,Ctcf_Gpx2
8824,Ctcf,Gpx8,Ctcf_Gpx8
8825,Ctcf,Gramd1a,Ctcf_Gramd1a
8826,Ctcf,Gramd1b,Ctcf_Gramd1b
8827,Ctcf,Gramd3,Ctcf_Gramd3
8828,Ctcf,Gramd4,Ctcf_Gramd4
8829,Ctcf,Grb10,Ctcf_Grb10
8830,Ctcf,Grb14,Ctcf_Grb14
8831,Ctcf,Grb2,Ctcf_Grb2
8832,Ctcf,Grcc10,Ctcf_Grcc10
8833,Ctcf,Greb1,Ctcf_Greb1
8834,Ctcf,Greb1l,Ctcf_Greb1l
8836,Ctcf,Grhpr,Ctcf_Grhpr
8837,Ctcf,Grid1,Ctcf_Grid1
8838,Ctcf,Grid2ip,Ctcf_Grid2ip
8839,Ctcf,Grifin,Ctcf_Grifin
8840,Ctcf,Grik4,Ctcf_Grik4
8841,Ctcf,Grin1os,Ctcf_Grin1os
8842,Ctcf,Grin2a,Ctcf_Grin2a
8843,Ctcf,Grin2c,Ctcf_Grin2c
8844,Ctcf,Grk1,Ctcf_Grk1
8845,Ctcf,Grk2,Ctcf_Grk2
8846,Ctcf,Grk4,Ctcf_Grk4
8847,Ctcf,Grk5,Ctcf_Grk5
8848,Ctcf,Grm8,Ctcf_Grm8
8849,Ctcf,Grn,Ctcf_Grn
8850,Ctcf,Grpel1,Ctcf_Grpel1
8852,Ctcf,Grpr,Ctcf_Grpr
8853,Ctcf,Grrp1,Ctcf_Grrp1
8854,Ctcf,Grtp1,Ctcf_Grtp1
8855,Ctcf,Gsdma,Ctcf_Gsdma
8856,Ctcf,Gsdma2,Ctcf_Gsdma2
8857,Ctcf,Gsdma3,Ctcf_Gsdma3
8858,Ctcf,Gse1,Ctcf_Gse1
8859,Ctcf,Gsg1,Ctcf_Gsg1
8860,Ctcf,Gsg1l,Ctcf_Gsg1l
8861,Ctcf,Gsk3a,Ctcf_Gsk3a
8862,Ctcf,Gsn,Ctcf_Gsn
8863,Ctcf,Gss,Ctcf_Gss
8864,Ctcf,Gsta1,Ctcf_Gsta1
8865,Ctcf,Gsta2,Ctcf_Gsta2
8866,Ctcf,Gsta4,Ctcf_Gsta4
8867,Ctcf,Gstcd,Ctcf_Gstcd
8868,Ctcf,Gstm1,Ctcf_Gstm1
8869,Ctcf,Gstm6,Ctcf_Gstm6
8870,Ctcf,Gsto2,Ctcf_Gsto2
8871,Ctcf,Gstp2,Ctcf_Gstp2
8872,Ctcf,Gstp3,Ctcf_Gstp3
8873,Ctcf,Gstt2,Ctcf_Gstt2
8874,Ctcf,Gt(ROSA)26Sor,Ctcf_Gt(ROSA)26Sor
8875,Ctcf,Gtf2e2,Ctcf_Gtf2e2
8876,Ctcf,Gtf2h2,Ctcf_Gtf2h2
8877,Ctcf,Gtf2ird2,Ctcf_Gtf2ird2
8879,Ctcf,Gtf3c5,Ctcf_Gtf3c5
8880,Ctcf,Gtpbp2,Ctcf_Gtpbp2
8881,Ctcf,Gtpbp3,Ctcf_Gtpbp3
8882,Ctcf,Gtpbp4,Ctcf_Gtpbp4
8883,Ctcf,Gtse1,Ctcf_Gtse1
8884,Ctcf,Gtsf1l,Ctcf_Gtsf1l
8885,Ctcf,Guca1b,Ctcf_Guca1b
8886,Ctcf,Guca2a,Ctcf_Guca2a
8887,Ctcf,Guca2b,Ctcf_Guca2b
8888,Ctcf,Gucy1a2,Ctcf_Gucy1a2
8889,Ctcf,Gucy1b2,Ctcf_Gucy1b2
8890,Ctcf,Gucy2d,Ctcf_Gucy2d
8891,Ctcf,Gucy2e,Ctcf_Gucy2e
8892,Ctcf,Gucy2f,Ctcf_Gucy2f
8893,Ctcf,Gucy2g,Ctcf_Gucy2g
8895,Ctcf,Gulp1,Ctcf_Gulp1
8896,Ctcf,Gusb,Ctcf_Gusb
8897,Ctcf,Gxylt1,Ctcf_Gxylt1
8898,Ctcf,Gypa,Ctcf_Gypa
8899,Ctcf,Gys1,Ctcf_Gys1
8900,Ctcf,Gys2,Ctcf_Gys2
8901,Ctcf,Gzf1,Ctcf_Gzf1
8902,Ctcf,Gzmf,Ctcf_Gzmf
8903,Ctcf,Gzmm,Ctcf_Gzmm
8904,Ctcf,Gzmn,Ctcf_Gzmn
8905,Ctcf,H13,Ctcf_H13
8906,Ctcf,H19,Ctcf_H19
8907,Ctcf,H2-Aa,Ctcf_H2-Aa
8908,Ctcf,H2-D1,Ctcf_H2-D1
8909,Ctcf,H2-DMa,Ctcf_H2-DMa
8910,Ctcf,H2-Ea-ps,Ctcf_H2-Ea-ps
8911,Ctcf,H2-Eb1,Ctcf_H2-Eb1
8912,Ctcf,H2-K1,Ctcf_H2-K1
8913,Ctcf,H2-K2,Ctcf_H2-K2
8915,Ctcf,H2-M10.5,Ctcf_H2-M10.5
8917,Ctcf,H2-Ob,Ctcf_H2-Ob
8918,Ctcf,H2-Q1,Ctcf_H2-Q1
8919,Ctcf,H2-Q10,Ctcf_H2-Q10
8920,Ctcf,H2-Q5,Ctcf_H2-Q5
8921,Ctcf,H2-Q7,Ctcf_H2-Q7
8922,Ctcf,H2-Q8,Ctcf_H2-Q8
8923,Ctcf,H2-T-ps,Ctcf_H2-T-ps
8924,Ctcf,H2-T23,Ctcf_H2-T23
8926,Ctcf,H2-T3,Ctcf_H2-T3
8927,Ctcf,H2afv,Ctcf_H2afv
8928,Ctcf,H2afx,Ctcf_H2afx
8929,Ctcf,H2afy2,Ctcf_H2afy2
8930,Ctcf,H2afz,Ctcf_H2afz
8931,Ctcf,H3f3a,Ctcf_H3f3a
8932,Ctcf,H3f3b,Ctcf_H3f3b
8933,Ctcf,H6pd,Ctcf_H6pd
8934,Ctcf,Habp2,Ctcf_Habp2
8935,Ctcf,Hacd1,Ctcf_Hacd1
8936,Ctcf,Hal,Ctcf_Hal
8937,Ctcf,Hao1,Ctcf_Hao1
8939,Ctcf,Hap1,Ctcf_Hap1
8940,Ctcf,Hapln1,Ctcf_Hapln1
8942,Ctcf,Hapln4,Ctcf_Hapln4
8943,Ctcf,Hars2,Ctcf_Hars2
8944,Ctcf,Has2,Ctcf_Has2
8946,Ctcf,Haspin,Ctcf_Haspin
8947,Ctcf,Haus4,Ctcf_Haus4
8948,Ctcf,Haus7,Ctcf_Haus7
8949,Ctcf,Haus8,Ctcf_Haus8
8951,Ctcf,Hbegf,Ctcf_Hbegf
8952,Ctcf,Hbq1a,Ctcf_Hbq1a
8953,Ctcf,Hbq1b,Ctcf_Hbq1b
8954,Ctcf,Hcn1,Ctcf_Hcn1
8955,Ctcf,Hcn2,Ctcf_Hcn2
8956,Ctcf,Hcn3,Ctcf_Hcn3
8957,Ctcf,Hcrt,Ctcf_Hcrt
8958,Ctcf,Hcrtr1,Ctcf_Hcrtr1
8959,Ctcf,Hdac1,Ctcf_Hdac1
8960,Ctcf,Hdac10,Ctcf_Hdac10
8961,Ctcf,Hdac11,Ctcf_Hdac11
8962,Ctcf,Hdac7,Ctcf_Hdac7
8963,Ctcf,Hddc3,Ctcf_Hddc3
8964,Ctcf,Hdhd3,Ctcf_Hdhd3
8965,Ctcf,Hdhd5,Ctcf_Hdhd5
8966,Ctcf,Hdlbp,Ctcf_Hdlbp
8968,Ctcf,Hebp2,Ctcf_Hebp2
8970,Ctcf,Hectd3,Ctcf_Hectd3
8971,Ctcf,Hectd4,Ctcf_Hectd4
8972,Ctcf,Hemk1,Ctcf_Hemk1
8973,Ctcf,Herc2,Ctcf_Herc2
8974,Ctcf,Herc4,Ctcf_Herc4
8975,Ctcf,Herpud1,Ctcf_Herpud1
8976,Ctcf,Hes1,Ctcf_Hes1
8977,Ctcf,Hes2,Ctcf_Hes2
8978,Ctcf,Hes3,Ctcf_Hes3
8979,Ctcf,Hes7,Ctcf_Hes7
8980,Ctcf,Hexb,Ctcf_Hexb
8981,Ctcf,Hexdc,Ctcf_Hexdc
8982,Ctcf,Hexim1,Ctcf_Hexim1
8983,Ctcf,Hey1,Ctcf_Hey1
8984,Ctcf,Hfe2,Ctcf_Hfe2
8986,Ctcf,Hgfac,Ctcf_Hgfac
8987,Ctcf,Hhipl1,Ctcf_Hhipl1
8989,Ctcf,Hic1,Ctcf_Hic1
8990,Ctcf,Hif1a,Ctcf_Hif1a
8991,Ctcf,Hif1an,Ctcf_Hif1an
8992,Ctcf,Hif3a,Ctcf_Hif3a
8993,Ctcf,Hils1,Ctcf_Hils1
8995,Ctcf,Hip1,Ctcf_Hip1
8996,Ctcf,Hipk2,Ctcf_Hipk2
8997,Ctcf,Hipk4,Ctcf_Hipk4
8998,Ctcf,Hira,Ctcf_Hira
8999,Ctcf,Hist1h1c,Ctcf_Hist1h1c
9000,Ctcf,Hist1h1e,Ctcf_Hist1h1e
9002,Ctcf,Hist1h2ah,Ctcf_Hist1h2ah
9005,Ctcf,Hist1h2bj,Ctcf_Hist1h2bj
9006,Ctcf,Hist1h2bl,Ctcf_Hist1h2bl
9008,Ctcf,Hist1h2bq,Ctcf_Hist1h2bq
9010,Ctcf,Hist1h4c,Ctcf_Hist1h4c
9011,Ctcf,Hist1h4f,Ctcf_Hist1h4f
9012,Ctcf,Hist1h4h,Ctcf_Hist1h4h
9013,Ctcf,Hist1h4j,Ctcf_Hist1h4j
9014,Ctcf,Hist2h2bb,Ctcf_Hist2h2bb
9015,Ctcf,Hist2h3b,Ctcf_Hist2h3b
9017,Ctcf,Hist2h4,Ctcf_Hist2h4
9018,Ctcf,Hist3h2a,Ctcf_Hist3h2a
9019,Ctcf,Hivep3,Ctcf_Hivep3
9020,Ctcf,Hjurp,Ctcf_Hjurp
9021,Ctcf,Hlcs,Ctcf_Hlcs
9023,Ctcf,Hlx,Ctcf_Hlx
9024,Ctcf,Hmces,Ctcf_Hmces
9025,Ctcf,Hmg20b,Ctcf_Hmg20b
9026,Ctcf,Hmga2,Ctcf_Hmga2
9027,Ctcf,Hmgcl,Ctcf_Hmgcl
9028,Ctcf,Hmgcs2,Ctcf_Hmgcs2
9029,Ctcf,Hmgxb4,Ctcf_Hmgxb4
9030,Ctcf,Hmox2,Ctcf_Hmox2
9031,Ctcf,Hmx3,Ctcf_Hmx3
9032,Ctcf,Hnf1a,Ctcf_Hnf1a
9034,Ctcf,Hnf4aos,Ctcf_Hnf4aos
9036,Ctcf,Hnrnpdl,Ctcf_Hnrnpdl
9037,Ctcf,Hnrnpf,Ctcf_Hnrnpf
9038,Ctcf,Hnrnph1,Ctcf_Hnrnph1
9039,Ctcf,Hnrnpl,Ctcf_Hnrnpl
9040,Ctcf,Hnrnpm,Ctcf_Hnrnpm
9041,Ctcf,Hnrnpul1,Ctcf_Hnrnpul1
9042,Ctcf,Hoga1,Ctcf_Hoga1
9044,Ctcf,Homer3,Ctcf_Homer3
9045,Ctcf,Homez,Ctcf_Homez
9046,Ctcf,Hook2,Ctcf_Hook2
9047,Ctcf,Hopx,Ctcf_Hopx
9048,Ctcf,Hotair,Ctcf_Hotair
9049,Ctcf,Hottip,Ctcf_Hottip
9050,Ctcf,Hoxa10,Ctcf_Hoxa10
9051,Ctcf,Hoxa13,Ctcf_Hoxa13
9052,Ctcf,Hoxa3,Ctcf_Hoxa3
9053,Ctcf,Hoxa5,Ctcf_Hoxa5
9054,Ctcf,Hoxa7,Ctcf_Hoxa7
9055,Ctcf,Hoxaas3,Ctcf_Hoxaas3
9056,Ctcf,Hoxb3,Ctcf_Hoxb3
9057,Ctcf,Hoxb5,Ctcf_Hoxb5
9058,Ctcf,Hoxb5os,Ctcf_Hoxb5os
9059,Ctcf,Hoxb6,Ctcf_Hoxb6
9060,Ctcf,Hoxb8,Ctcf_Hoxb8
9061,Ctcf,Hoxc10,Ctcf_Hoxc10
9062,Ctcf,Hoxc5,Ctcf_Hoxc5
9063,Ctcf,Hoxc8,Ctcf_Hoxc8
9064,Ctcf,Hoxd10,Ctcf_Hoxd10
9065,Ctcf,Hoxd11,Ctcf_Hoxd11
9066,Ctcf,Hoxd12,Ctcf_Hoxd12
9067,Ctcf,Hoxd3os1,Ctcf_Hoxd3os1
9068,Ctcf,Hoxd8,Ctcf_Hoxd8
9069,Ctcf,Hpca,Ctcf_Hpca
9070,Ctcf,Hpdl,Ctcf_Hpdl
9071,Ctcf,Hpn,Ctcf_Hpn
9072,Ctcf,Hps1,Ctcf_Hps1
9073,Ctcf,Hps3,Ctcf_Hps3
9074,Ctcf,Hpse2,Ctcf_Hpse2
9075,Ctcf,Hpx,Ctcf_Hpx
9076,Ctcf,Hrasls5,Ctcf_Hrasls5
9077,Ctcf,Hrc,Ctcf_Hrc
9079,Ctcf,Hrg,Ctcf_Hrg
9080,Ctcf,Hs1bp3,Ctcf_Hs1bp3
9081,Ctcf,Hs3st1,Ctcf_Hs3st1
9083,Ctcf,Hs3st3b1,Ctcf_Hs3st3b1
9084,Ctcf,Hs3st6,Ctcf_Hs3st6
9085,Ctcf,Hs6st1,Ctcf_Hs6st1
9087,Ctcf,Hscb,Ctcf_Hscb
9088,Ctcf,Hsd11b1,Ctcf_Hsd11b1
9089,Ctcf,Hsd11b2,Ctcf_Hsd11b2
9090,Ctcf,Hsd17b14,Ctcf_Hsd17b14
9091,Ctcf,Hsd17b2,Ctcf_Hsd17b2
9092,Ctcf,Hsd17b3,Ctcf_Hsd17b3
9093,Ctcf,Hsd17b4,Ctcf_Hsd17b4
9094,Ctcf,Hsd17b6,Ctcf_Hsd17b6
9095,Ctcf,Hsd3b7,Ctcf_Hsd3b7
9097,Ctcf,Hsf2bp,Ctcf_Hsf2bp
9098,Ctcf,Hsp90aa1,Ctcf_Hsp90aa1
9099,Ctcf,Hsp90ab1,Ctcf_Hsp90ab1
9100,Ctcf,Hspb1,Ctcf_Hspb1
9101,Ctcf,Hspb3,Ctcf_Hspb3
9102,Ctcf,Hspb9,Ctcf_Hspb9
9104,Ctcf,Hsph1,Ctcf_Hsph1
9105,Ctcf,Htatip2,Ctcf_Htatip2
9106,Ctcf,Htr1a,Ctcf_Htr1a
9107,Ctcf,Htr1b,Ctcf_Htr1b
9108,Ctcf,Htr1d,Ctcf_Htr1d
9109,Ctcf,Htr2a,Ctcf_Htr2a
9110,Ctcf,Htr3b,Ctcf_Htr3b
9111,Ctcf,Htr6,Ctcf_Htr6
9112,Ctcf,Htr7,Ctcf_Htr7
9113,Ctcf,Htra2,Ctcf_Htra2
9114,Ctcf,Htra3,Ctcf_Htra3
9115,Ctcf,Htra4,Ctcf_Htra4
9116,Ctcf,Hunk,Ctcf_Hunk
9117,Ctcf,Hyal2,Ctcf_Hyal2
9118,Ctcf,Hyal5,Ctcf_Hyal5
9120,Ctcf,Iah1,Ctcf_Iah1
9121,Ctcf,Iba57,Ctcf_Iba57
9123,Ctcf,Icam2,Ctcf_Icam2
9124,Ctcf,Icam4,Ctcf_Icam4
9125,Ctcf,Icam5,Ctcf_Icam5
9126,Ctcf,Ice1,Ctcf_Ice1
9127,Ctcf,Ick,Ctcf_Ick
9128,Ctcf,Icosl,Ctcf_Icosl
9129,Ctcf,Id1,Ctcf_Id1
9130,Ctcf,Id2,Ctcf_Id2
9131,Ctcf,Id3,Ctcf_Id3
9132,Ctcf,Idh1,Ctcf_Idh1
9133,Ctcf,Idh3g,Ctcf_Idh3g
9134,Ctcf,Idi2,Ctcf_Idi2
9135,Ctcf,Idnk,Ctcf_Idnk
9136,Ctcf,Ids,Ctcf_Ids
9137,Ctcf,Idua,Ctcf_Idua
