"","regulatory regions","TF motif","motif score","Target_gene"
"687","chr15_37040885_37041810_Grhl2","FOXO3",11.7853924121576,"Grhl2"
"688","chr2_103434847_103435724_Ehf","FOXO3",11.7853924121576,"Ehf"
"689","chr4_154714834_154715748_Prdm16","FOXO3",11.7853924121576,"Prdm16"
"690","chr12_85540873_85541779_Fos","FOXO3",14.4602211694956,"Fos"
"691","chr2_75688775_75689518_Nfe2l2","FOXO3",15.013460871226,"Nfe2l2"
"692","chr4_95076178_95076893_Jun","FOXO3",15.013460871226,"Jun"
"693","chr4_95283543_95284430_Jun","FOXO3",14.4602211694956,"Jun"
"694","chr8_84914956_84915833_Junb","FOXO3",11.7853924121576,"Junb"
"695","chr9_63909413_63910327_Smad3","FOXO3",14.4602211694956,"Smad3"
"696","chr9_63927379_63928285_Smad3","FOXO3",15.013460871226,"Smad3"
"697","chr1_168501984_168502708_Pbx1","FOXO3",11.7853924121576,"Pbx1"
"698","chr1_168597912_168598826_Pbx1","FOXO3",11.7853924121576,"Pbx1"
"699","chr1_190297773_190298653_Prox1","FOXO3",11.7853924121576,"Prox1"
"700","chr2_168610547_168611408_Nfatc2","FOXO3",11.7853924121576,"Nfatc2"
"701","chr2_115817645_115818554_Meis2","FOXO3",14.4602211694956,"Meis2"
"702","chr3_99245059_99245954_Tbx15","FOXO3",14.4602211694956,"Tbx15"
"703","chr12_35294416_35295333_Ahr","FOXO3",11.7853924121576,"Ahr"
"704","chr12_35672056_35672927_Ahr","FOXO3",15.013460871226,"Ahr"
"705","chr17_86537064_86537781_Epas1","FOXO3",15.013460871226,"Epas1"
"706","chr19_28436255_28437151_Glis3","FOXO3",11.7853924121576,"Glis3"
"707","chr3_135527501_135528395_Nfkb1","FOXO3",15.013460871226,"Nfkb1"
"708","chr4_82622141_82623070_Nfib","FOXO3",15.013460871226,"Nfib"
"709","chr4_82619382_82620298_Nfib","FOXO3",11.7853924121576,"Nfib"
"710","chr19_18871646_18872561_Rorb","FOXO3",14.4602211694956,"Rorb"
"711","chr19_19246556_19247480_Rorb","FOXO3",11.7853924121576,"Rorb"
"712","chr19_41495286_41496179_Lcor","FOXO3",11.7853924121576,"Lcor"
"713","chr7_116286683_116287528_Sox6","FOXO3",15.013460871226,"Sox6"
"714","chr9_72269936_72270859_Tcf12","FOXO3",11.7853924121576,"Tcf12"
"715","chr1_39409996_39410921_Npas2","NEUROG2",11.1545842320273,"Npas2"
"716","chr1_39317682_39318597_Npas2","NEUROG2",11.5007193588932,"Npas2"
"717","chr10_4625041_4625909_Esr1","NEUROG2",10.8620260493368,"Esr1"
"718","chr7_112826042_112826950_Tead1","NEUROG2",12.8515758949235,"Tead1"
"719","chr1_64752976_64753789_Creb1","NEUROG2",10.8453169348676,"Creb1"
"720","chr8_84732871_84733791_Junb","NEUROG2",10.8402526624238,"Junb"
"721","chr9_63563192_63564081_Smad3","NEUROG2",14.4299003434025,"Smad3"
"722","chr2_33555240_33556117_Lmx1b","NEUROG2",10.8453169348676,"Lmx1b"
"723","chr4_98003687_98004638_Nfia","NEUROG2",11.1545842320273,"Nfia"
"724","chr6_115318602_115319507_Pparg","NEUROG2",10.8402526624238,"Pparg"
"725","chr19_41693476_41694369_Lcor","NEUROG2",15.3476326117631,"Lcor"
"726","chr1_39409996_39410921_Npas2","NFIA",12.8960871094709,"Npas2"
"727","chr1_51885277_51886203_Stat1","NFIA",12.9865986366207,"Stat1"
"728","chr1_85824647_85825557_Sp100","NFIA",12.7604931743343,"Sp100"
"729","chr10_4683581_4684488_Esr1","NFIA",12.9492647004999,"Esr1"
"730","chr10_42088784_42089626_Foxo3","NFIA",12.7978271104551,"Foxo3"
"731","chr14_16554033_16554940_Rarb","NFIA",12.7836036230382,"Rarb"
"732","chr14_17428959_17429825_Thrb","NFIA",13.1845308717239,"Thrb"
"733","chr15_36993232_36994148_Grhl2","NFIA",13.3779537394592,"Grhl2"
"734","chr19_55784569_55785482_Tcf7l2","NFIA",12.8022151549327,"Tcf7l2"
"735","chr19_55758805_55759698_Tcf7l2","NFIA",12.5345274081156,"Tcf7l2"
"736","chr2_103144168_103145079_Ehf","NFIA",13.4010641881631,"Ehf"
"737","chr4_154585566_154586412_Prdm16","NFIA",12.5389050020347,"Prdm16"
"738","chr12_85540873_85541779_Fos","NFIA",12.8022151549327,"Fos"
"739","chr2_75772323_75773240_Nfe2l2","NFIA",12.8022151549327,"Nfe2l2"
"740","chr4_32375774_32376717_Bach2","NFIA",13.1845308717239,"Bach2"
"741","chr9_63968292_63969164_Smad3","NFIA",12.9103105968878,"Smad3"
"742","chr9_63612505_63613394_Smad3","NFIA",13.1987543591408,"Smad3"
"743","chr1_168331410_168332315_Pbx1","NFIA",12.7836036230382,"Pbx1"
"744","chr5_122280113_122280573_Cux2","NFIA",12.8960871094709,"Cux2"
"745","chr2_168610547_168611408_Nfatc2","NFIA",12.872976660767,"Nfatc2"
"746","chr12_73098267_73099194_Six1","NFIA",12.9865986366207,"Six1"
"747","chr12_73098267_73099194_Six4","NFIA",12.9865986366207,"Six4"
"748","chr3_99402171_99403093_Tbx15","NFIA",13.1845308717239,"Tbx15"
"749","chr3_99334432_99335185_Tbx15","NFIA",12.5093833482021,"Tbx15"
"750","chr3_99245059_99245954_Tbx15","NFIA",12.8022151549327,"Tbx15"
"751","chr19_28621360_28622273_Glis3","NFIA",12.872976660767,"Glis3"
"752","chr4_82470275_82471067_Nfib","NFIA",12.6608209382468,"Nfib"
"753","chr4_82663789_82664659_Nfib","NFIA",13.0950365111048,"Nfib"
"754","chr4_97714290_97715186_Nfia","NFIA",13.3779537394592,"Nfia"
"755","chr19_18871646_18872561_Rorb","NFIA",12.7510607245548,"Rorb"
"756","chr19_41628947_41629794_Lcor","NFIA",12.9062649849392,"Lcor"
"757","chr16_42674717_42675629_Zbtb20","NFIA",12.7368372371379,"Zbtb20"
"758","chr16_43093715_43094634_Zbtb20","NFIA",12.6429652825997,"Zbtb20"
"759","chr18_5817539_5818092_Zeb1","NFIA",12.7836036230382,"Zeb1"
"760","chr10_57644184_57645098_Hsf2","NFIA",12.5345274081156,"Hsf2"
"761","chr12_73888121_73888999_Hif1a","NFIA",12.7604931743343,"Hif1a"
"762","chr12_73882337_73883255_Hif1a","NFIA",12.9492647004999,"Hif1a"
"763","chr14_16575094_16575982_Rarb","NFIA",12.8785031946655,"Rarb"
"764","chr1_51885277_51886203_Stat1","NFIX",10.5755510972025,"Stat1"
"765","chr1_85824647_85825557_Sp100","NFIX",10.5372246079903,"Sp100"
"766","chr10_4683581_4684488_Esr1","NFIX",10.4741223758943,"Esr1"
"767","chr10_42088784_42089626_Foxo3","NFIX",10.6386533292984,"Foxo3"
"768","chr10_42092222_42093102_Foxo3","NFIX",10.6256461707104,"Foxo3"
"769","chr14_16483689_16484535_Rarb","NFIX",10.5242174494023,"Rarb"
"770","chr14_16554033_16554940_Rarb","NFIX",10.6759316309148,"Rarb"
"771","chr14_17428959_17429825_Thrb","NFIX",10.6629244723268,"Thrb"
"772","chr15_36993232_36994148_Grhl2","NFIX",10.5242174494023,"Grhl2"
"773","chr19_55784569_55785482_Tcf7l2","NFIX",10.5242174494023,"Tcf7l2"
"774","chr2_103238780_103239671_Ehf","NFIX",10.5755510972025,"Ehf"
"775","chr2_103144168_103145079_Ehf","NFIX",10.6629244723268,"Ehf"
"776","chr18_34972537_34973448_Egr1","NFIX",10.6256461707104,"Egr1"
"777","chr4_32375774_32376717_Bach2","NFIX",10.6629244723268,"Bach2"
"778","chr9_32466646_32467559_Ets1","NFIX",10.5755510972025,"Ets1"
"779","chr9_63612505_63613394_Smad3","NFIX",10.6256461707104,"Smad3"
"780","chr1_168331410_168332315_Pbx1","NFIX",10.6759316309148,"Pbx1"
"781","chr1_190297773_190298653_Prox1","NFIX",10.6550643459123,"Prox1"
"782","chr1_190259410_190260310_Prox1","NFIX",10.6256461707104,"Prox1"
"783","chr12_73205993_73206845_Six1","NFIX",10.5755510972025,"Six1"
"784","chr12_73098267_73099194_Six1","NFIX",10.5755510972025,"Six1"
"785","chr12_73098267_73099194_Six4","NFIX",10.5755510972025,"Six4"
"786","chr3_99402171_99403093_Tbx15","NFIX",10.6629244723268,"Tbx15"
"787","chr9_44719813_44720457_Kmt2a","NFIX",10.4741223758943,"Kmt2a"
"788","chr5_136445722_136446635_Cux1","NFIX",10.5372246079903,"Cux1"
"789","chr4_82663789_82664659_Nfib","NFIX",10.6550643459123,"Nfib"
"790","chr4_98003687_98004638_Nfia","NFIX",10.5372246079903,"Nfia"
"791","chr4_97714290_97715186_Nfia","NFIX",10.5242174494023,"Nfia"
"792","chr19_41628947_41629794_Lcor","NFIX",10.7181665780082,"Lcor"
"793","chr18_5817539_5818092_Zeb1","NFIX",10.6759316309148,"Zeb1"
"794","chr12_73888121_73888999_Hif1a","NFIX",10.5372246079903,"Hif1a"
"795","chr12_73882337_73883255_Hif1a","NFIX",10.4741223758943,"Hif1a"
"796","chr14_16575094_16575982_Rarb","NFIX",10.6550643459123,"Rarb"
"797","chr1_39186596_39187465_Npas2","TEAD1",13.6932123025048,"Npas2"
"798","chr1_39317682_39318597_Npas2","TEAD1",12.7040246102392,"Npas2"
"799","chr1_85740693_85741598_Sp100","TEAD1",13.5784415380632,"Sp100"
"800","chr10_4683581_4684488_Esr1","TEAD1",12.0654208131731,"Esr1"
"801","chr10_42085072_42085998_Foxo3","TEAD1",13.4185173004814,"Foxo3"
"802","chr14_16483689_16484535_Rarb","TEAD1",12.9618366786034,"Rarb"
"803","chr14_16602909_16603811_Rarb","TEAD1",12.1373775674284,"Rarb"
"804","chr15_37197692_37198606_Grhl2","TEAD1",12.3401158151965,"Grhl2"
"805","chr15_37030820_37031652_Grhl2","TEAD1",12.9618366786034,"Grhl2"
"806","chr19_55758805_55759698_Tcf7l2","TEAD1",12.1926697513977,"Tcf7l2"
"807","chr2_103238780_103239671_Ehf","TEAD1",12.5990243542366,"Ehf"
"808","chr4_154527417_154528179_Prdm16","TEAD1",12.0654208131731,"Prdm16"
"809","chr4_154401737_154402650_Prdm16","TEAD1",12.1926697513977,"Prdm16"
"810","chr7_112655816_112656777_Tead1","TEAD1",13.8531365400866,"Tead1"
"811","chr18_35021905_35022746_Egr1","TEAD1",12.0654208131731,"Egr1"
"812","chr2_75772323_75773240_Nfe2l2","TEAD1",12.3401158151965,"Nfe2l2"
"813","chr4_32387535_32388474_Bach2","TEAD1",13.4565524456867,"Bach2"
"814","chr4_32179519_32180418_Bach2","TEAD1",11.9774533298466,"Bach2"
"815","chr4_32365920_32366833_Bach2","TEAD1",13.6932123025048,"Bach2"
"816","chr4_32375774_32376717_Bach2","TEAD1",12.1423437323585,"Bach2"
"817","chr8_84914956_84915833_Junb","TEAD1",12.7040246102392,"Junb"
"818","chr9_63909413_63910327_Smad3","TEAD1",11.9774533298466,"Smad3"
"819","chr1_168501984_168502708_Pbx1","TEAD1",13.1217609161852,"Pbx1"
"820","chr5_122026506_122027336_Cux2","TEAD1",12.4673647534211,"Cux2"
"821","chr2_33874109_33874942_Lmx1b","TEAD1",13.1217609161852,"Lmx1b"
"822","chr12_73098267_73099194_Six1","TEAD1",12.039413889525,"Six1"
"823","chr12_73098267_73099194_Six4","TEAD1",12.039413889525,"Six4"
"824","chr9_44711281_44712149_Kmt2a","TEAD1",11.9824194947767,"Kmt2a"
"825","chr9_45059894_45060757_Kmt2a","TEAD1",13.4185173004814,"Kmt2a"
"826","chr12_35538469_35539297_Ahr","TEAD1",13.6932123025048,"Ahr"
"827","chr12_35672056_35672927_Ahr","TEAD1",11.9690538754984,"Ahr"
"828","chr19_28827509_28828404_Glis3","TEAD1",13.6932123025048,"Glis3"
"829","chr5_136394557_136395437_Cux1","TEAD1",11.7647188875016,"Cux1"
"830","chr5_136608545_136609459_Cux1","TEAD1",11.8834351933185,"Cux1"
"831","chr8_84656569_84657470_Nfix","TEAD1",12.2571144968001,"Nfix"
"832","chr4_82470275_82471067_Nfib","TEAD1",12.0654208131731,"Nfib"
"833","chr10_57644184_57645098_Hsf2","TEAD1",13.4185173004814,"Hsf2"
"834","chr12_73663677_73664595_Hif1a","TEAD1",11.8834351933185,"Hif1a"
"835","chr4_154636756_154637324_Prdm16","TEAD1",12.5892538457977,"Prdm16"
"836","chr1_39317682_39318597_Npas2","ZBTB18",12.835234985611,"Npas2"
"837","chr10_4625041_4625909_Esr1","ZBTB18",10.9807071039372,"Esr1"
"838","chr10_128397224_128398097_Stat2","ZBTB18",11.3754177244423,"Stat2"
"839","chr10_128144773_128145619_Stat2","ZBTB18",10.9383634314892,"Stat2"
"840","chr14_16431916_16432792_Rarb","ZBTB18",14.2460877302722,"Rarb"
"841","chr14_17578523_17579437_Thrb","ZBTB18",17.1565028360825,"Thrb"
"842","chr14_17845524_17846421_Thrb","ZBTB18",13.7434892560263,"Thrb"
"843","chr15_37030820_37031652_Grhl2","ZBTB18",12.4434086204918,"Grhl2"
"844","chr16_92662384_92663235_Runx1","ZBTB18",10.9482133033074,"Runx1"
"845","chr2_103238780_103239671_Ehf","ZBTB18",12.3495985956712,"Ehf"
"846","chr4_154401737_154402650_Prdm16","ZBTB18",11.4641637966301,"Prdm16"
"847","chr6_72711233_72712134_Tcf7l1","ZBTB18",17.1402129897128,"Tcf7l1"
"848","chr7_112458140_112459058_Tead1","ZBTB18",12.4001414811286,"Tead1"
"849","chr12_85540873_85541779_Fos","ZBTB18",15.0984121821533,"Fos"
"850","chr2_75633331_75634240_Nfe2l2","ZBTB18",12.0095055311575,"Nfe2l2"
"851","chr9_32466646_32467559_Ets1","ZBTB18",10.4500800195214,"Ets1"
"852","chr9_32885903_32886825_Ets1","ZBTB18",13.087457921447,"Ets1"
"853","chr9_32515639_32516515_Ets1","ZBTB18",14.0414558297464,"Ets1"
"854","chr1_168501984_168502708_Pbx1","ZBTB18",10.9592020983261,"Pbx1"
"855","chr1_190392725_190393450_Prox1","ZBTB18",11.0107939552691,"Prox1"
"856","chr5_121809416_121810283_Cux2","ZBTB18",14.0731082669771,"Cux2"
"857","chr2_33753541_33754446_Lmx1b","ZBTB18",13.1970479435721,"Lmx1b"
"858","chr2_33729654_33730574_Lmx1b","ZBTB18",10.4375461895504,"Lmx1b"
"859","chr2_33555240_33556117_Lmx1b","ZBTB18",16.0138197902809,"Lmx1b"
"860","chr2_168610547_168611408_Nfatc2","ZBTB18",10.9019233117374,"Nfatc2"
"861","chr12_73205993_73206845_Six1","ZBTB18",12.8772093729729,"Six1"
"862","chr2_115817645_115818554_Meis2","ZBTB18",11.1247782049436,"Meis2"
"863","chr12_35538469_35539297_Ahr","ZBTB18",12.147179954943,"Ahr"
"864","chr17_86525708_86526622_Epas1","ZBTB18",15.5094788307228,"Epas1"
"865","chr17_86964339_86965218_Epas1","ZBTB18",13.2515409766723,"Epas1"
"866","chr19_28621360_28622273_Glis3","ZBTB18",12.727814359617,"Glis3"
"867","chr19_28520500_28521416_Glis3","ZBTB18",10.6838515117503,"Glis3"
"868","chr5_136426897_136427731_Cux1","ZBTB18",11.8712691814581,"Cux1"
"869","chr5_136445722_136446635_Cux1","ZBTB18",10.8021693980546,"Cux1"
"870","chr4_82884683_82885504_Nfib","ZBTB18",14.1302019019343,"Nfib"
"871","chr4_82464073_82465001_Nfib","ZBTB18",12.8989645855996,"Nfib"
"872","chr4_82765405_82766299_Nfib","ZBTB18",13.2507786912489,"Nfib"
"873","chr4_82634060_82634960_Nfib","ZBTB18",14.8267048911008,"Nfib"
"874","chr4_82553551_82554438_Nfib","ZBTB18",15.0411333955646,"Nfib"
"875","chr4_82679164_82680082_Nfib","ZBTB18",12.2997498578396,"Nfib"
"876","chr4_97910611_97911547_Nfia","ZBTB18",11.0083613570635,"Nfia"
"877","chr4_97714290_97715186_Nfia","ZBTB18",12.7022915480048,"Nfia"
"878","chr10_87417468_87418381_Ascl1","ZBTB18",15.2478390053024,"Ascl1"
"879","chr16_43123549_43124389_Zbtb20","ZBTB18",10.4576800535367,"Zbtb20"
"880","chr9_36947832_36948720_Pknox2","ZBTB18",11.5368750696703,"Pknox2"
"881","chr12_73882337_73883255_Hif1a","ZBTB18",11.6232537543814,"Hif1a"
"882","chr1_39192362_39193244_Npas2","ZBTB18",15.2377011397985,"Npas2"
"883","chr1_39317682_39318597_Npas2","LMX1B",11.0019601393254,"Npas2"
"884","chr16_92616619_92617511_Runx1","LMX1B",11.4922604533677,"Runx1"
"885","chr12_85623461_85624336_Fos","LMX1B",11.0019601393254,"Fos"
"886","chr9_44802647_44803566_Kmt2a","LMX1B",11.4922604533677,"Kmt2a"
"887","chr9_44719813_44720457_Kmt2a","LMX1B",11.0019601393254,"Kmt2a"
"888","chr12_35294416_35295333_Ahr","LMX1B",11.0019601393254,"Ahr"
"889","chr12_35672056_35672927_Ahr","LMX1B",11.4922604533677,"Ahr"
"890","chr16_87784162_87785054_Bach1","LMX1B",11.4922604533677,"Bach1"
"891","chr19_41269977_41270866_Lcor","LMX1B",11.4922604533677,"Lcor"
"892","chr19_41688061_41688921_Lcor","LMX1B",11.0019601393254,"Lcor"
"893","chr19_41495286_41496179_Lcor","LMX1B",11.4922604533677,"Lcor"
"894","chr10_42088784_42089626_Foxo3","ESR1",7.77122806238253,"Foxo3"
"895","chr10_128144773_128145619_Stat2","ESR1",3.34074127120744,"Stat2"
"896","chr14_17428959_17429825_Thrb","ESR1",13.6168363447575,"Thrb"
"897","chr15_37040885_37041810_Grhl2","ESR1",5.88081604068462,"Grhl2"
"898","chr2_103387822_103388621_Ehf","ESR1",6.05236646963692,"Ehf"
"899","chr4_154401737_154402650_Prdm16","ESR1",7.1695133942231,"Prdm16"
"900","chr6_72736650_72737562_Tcf7l1","ESR1",9.02661641110562,"Tcf7l1"
"901","chr18_34972537_34973448_Egr1","ESR1",3.44777266131295,"Egr1"
"902","chr2_75682824_75683780_Nfe2l2","ESR1",16.7157248821429,"Nfe2l2"
"903","chr5_122026506_122027336_Cux2","ESR1",5.27429071800035,"Cux2"
"904","chr2_168737607_168738516_Nfatc2","ESR1",4.87612435018786,"Nfatc2"
"905","chr3_99402171_99403093_Tbx15","ESR1",5.43397756144887,"Tbx15"
"906","chr9_44711281_44712149_Kmt2a","ESR1",13.7912252170833,"Kmt2a"
"907","chr12_35712342_35713257_Ahr","ESR1",3.8613335463842,"Ahr"
"908","chr17_86537064_86537781_Epas1","ESR1",4.99168856014229,"Epas1"
"909","chr3_135527501_135528395_Nfkb1","ESR1",3.10998032279788,"Nfkb1"
"910","chr5_136608545_136609459_Cux1","ESR1",6.56713176771581,"Cux1"
"911","chr5_136551473_136552385_Cux1","ESR1",7.49644616713193,"Cux1"
"912","chr8_84656569_84657470_Nfix","ESR1",4.10255519251597,"Nfix"
"913","chr4_82679164_82680082_Nfib","ESR1",3.03135330311322,"Nfib"
"914","chr4_97714290_97715186_Nfia","ESR1",9.54087810783553,"Nfia"
"915","chr19_41685194_41686046_Lcor","ESR1",4.10544371210954,"Lcor"
"916","chr12_73680937_73681819_Hif1a","ESR1",12.7368203176205,"Hif1a"
"917","chr9_63757738_63758644_Smad3","ESR1",2.90545821355699,"Smad3"
"918","chr10_42085072_42085998_Foxo3","NR3C2",11.0356970278377,"Foxo3"
"919","chr10_42139506_42140414_Foxo3","NR3C2",15.2000000894558,"Foxo3"
"920","chr10_42092222_42093102_Foxo3","NR3C2",6.89116213162715,"Foxo3"
"921","chr10_42251011_42251888_Foxo3","NR3C2",11.5912952738967,"Foxo3"
"922","chr14_16515605_16516544_Rarb","NR3C2",7.60267676067268,"Rarb"
"923","chr15_36993232_36994148_Grhl2","NR3C2",6.57823986467576,"Grhl2"
"924","chr15_37418487_37419407_Grhl2","NR3C2",7.9133191963236,"Grhl2"
"925","chr2_103209362_103210278_Ehf","NR3C2",14.3156297667614,"Ehf"
"926","chr2_103144168_103145079_Ehf","NR3C2",10.6157271911541,"Ehf"
"927","chr4_95283543_95284430_Jun","NR3C2",7.98818392720398,"Jun"
"928","chr2_168610547_168611408_Nfatc2","NR3C2",11.4659690203627,"Nfatc2"
"929","chr17_86532745_86533532_Epas1","NR3C2",6.99140947315041,"Epas1"
"930","chr17_86769493_86770409_Epas1","NR3C2",12.027653083815,"Epas1"
"931","chr19_28436255_28437151_Glis3","NR3C2",9.58147778216106,"Glis3"
"932","chr8_84698613_84699509_Nfix","NR3C2",10.208477173686,"Nfix"
"933","chr12_73888121_73888999_Hif1a","NR3C2",10.780944958273,"Hif1a"
"934","chr12_73663677_73664595_Hif1a","NR3C2",9.02401166561152,"Hif1a"
"935","chr1_39409996_39410921_Npas2","GLIS3",8.56672978269019,"Npas2"
"936","chr1_85828734_85829649_Sp100","GLIS3",6.20671821274668,"Sp100"
"937","chr10_42092222_42093102_Foxo3","GLIS3",6.2491291382742,"Foxo3"
"938","chr2_103209362_103210278_Ehf","GLIS3",7.80009547870292,"Ehf"
"939","chr2_103477220_103478112_Ehf","GLIS3",6.45128580303794,"Ehf"
"940","chr2_103238780_103239671_Ehf","GLIS3",11.0040948292298,"Ehf"
"941","chr2_103325053_103325954_Ehf","GLIS3",6.41185402824271,"Ehf"
"942","chr12_85540873_85541779_Fos","GLIS3",8.15767324313602,"Fos"
"943","chr2_75772323_75773240_Nfe2l2","GLIS3",6.60107427900306,"Nfe2l2"
"944","chr4_32365920_32366833_Bach2","GLIS3",10.0565202526307,"Bach2"
"945","chr8_84743731_84744632_Junb","GLIS3",10.5388215523996,"Junb"
"946","chr8_84770305_84771226_Junb","GLIS3",7.00428076720466,"Junb"
"947","chr9_63968292_63969164_Smad3","GLIS3",9.62261226189332,"Smad3"
"948","chr5_122026506_122027336_Cux2","GLIS3",6.10057286106721,"Cux2"
"949","chr5_122280113_122280573_Cux2","GLIS3",8.44412761891972,"Cux2"
"950","chr9_44802647_44803566_Kmt2a","GLIS3",6.32964563182843,"Kmt2a"
"951","chr12_35538469_35539297_Ahr","GLIS3",8.85975519426084,"Ahr"
"952","chr19_28827509_28828404_Glis3","GLIS3",7.43473359820549,"Glis3"
"953","chr5_136394557_136395437_Cux1","GLIS3",6.22614694947045,"Cux1"
"954","chr5_136710526_136711413_Cux1","GLIS3",6.50937630363954,"Cux1"
"955","chr8_84743731_84744632_Nfix","GLIS3",10.5388215523996,"Nfix"
"956","chr8_84770305_84771226_Nfix","GLIS3",7.00428076720466,"Nfix"
"957","chr4_82622141_82623070_Nfib","GLIS3",6.53042897653153,"Nfib"
"958","chr4_82619382_82620298_Nfib","GLIS3",7.16171185975319,"Nfib"
"959","chr1_39409996_39410921_Npas2","ZBTB7A",13.2952362006117,"Npas2"
"960","chr10_42139506_42140414_Foxo3","ZBTB7A",11.5216511514135,"Foxo3"
"961","chr10_42092222_42093102_Foxo3","ZBTB7A",12.0419580134444,"Foxo3"
"962","chr16_92656525_92657434_Runx1","ZBTB7A",13.3699319669689,"Runx1"
"963","chr12_85623461_85624336_Fos","ZBTB7A",13.4344671701689,"Fos"
"964","chr12_85459395_85460288_Fos","ZBTB7A",13.1702024189216,"Fos"
"965","chr4_32179519_32180418_Bach2","ZBTB7A",11.5853833651938,"Bach2"
"966","chr8_84743731_84744632_Junb","ZBTB7A",12.2465177323658,"Junb"
"967","chr5_121878948_121879842_Cux2","ZBTB7A",14.2276427569626,"Cux2"
"968","chr2_33729654_33730574_Lmx1b","ZBTB7A",11.4486391214503,"Lmx1b"
"969","chr8_84743731_84744632_Nfix","ZBTB7A",12.2465177323658,"Nfix"
"970","chr4_82512822_82513711_Nfib","ZBTB7A",12.0696824439328,"Nfib"
"971","chr19_19109851_19110512_Rorb","ZBTB7A",11.5378420131652,"Rorb"
"972","chr1_85828734_85829649_Sp100","CUX1",12.8762123078616,"Sp100"
"973","chr14_17685268_17686173_Thrb","CUX1",14.1613760727649,"Thrb"
"974","chr16_92616619_92617511_Runx1","CUX1",12.9438007950733,"Runx1"
"975","chr4_32387535_32388474_Bach2","CUX1",12.7728124544216,"Bach2"
"976","chr9_63909413_63910327_Smad3","CUX1",13.8048750685353,"Smad3"
"977","chr9_63612505_63613394_Smad3","CUX1",13.110019906159,"Smad3"
"978","chr1_168597912_168598826_Pbx1","CUX1",14.457936303023,"Pbx1"
"979","chr4_82589214_82590092_Nfib","CUX1",13.110019906159,"Nfib"
"980","chr12_73663677_73664595_Hif1a","CUX1",12.7728124544216,"Hif1a"
"981","chr1_85828734_85829649_Sp100","CUX2",13.1762325259998,"Sp100"
"982","chr14_17685268_17686173_Thrb","CUX2",14.2520649787765,"Thrb"
"983","chr4_32387535_32388474_Bach2","CUX2",13.1650655482715,"Bach2"
"984","chr9_63909413_63910327_Smad3","CUX2",14.0219389165355,"Smad3"
"985","chr9_63612505_63613394_Smad3","CUX2",13.0456560941938,"Smad3"
"986","chr1_168597912_168598826_Pbx1","CUX2",13.9485007025419,"Pbx1"
"987","chr4_82589214_82590092_Nfib","CUX2",13.0456560941938,"Nfib"
"988","chr4_82510703_82511522_Nfib","CUX2",12.3451540890372,"Nfib"
"989","chr4_82470275_82471067_Nfib","CUX2",12.4063160410051,"Nfib"
"990","chr4_82663789_82664659_Nfib","CUX2",12.5754296761772,"Nfib"
"991","chr12_73663677_73664595_Hif1a","CUX2",13.1650655482715,"Hif1a"
"992","chr14_16602909_16603811_Rarb","ETS1",12.8043717884398,"Rarb"
"993","chr15_36993232_36994148_Grhl2","ETS1",12.8043717884398,"Grhl2"
"994","chr15_37197692_37198606_Grhl2","ETS1",11.8226978775468,"Grhl2"
"995","chr2_75682824_75683780_Nfe2l2","ETS1",12.8043717884398,"Nfe2l2"
"996","chr4_32375774_32376717_Bach2","ETS1",12.4910273782048,"Bach2"
"997","chr4_95075375_95076055_Jun","ETS1",14.4688212352742,"Jun"
"998","chr8_84921303_84922221_Junb","ETS1",11.8795690553587,"Junb"
"999","chr9_63968292_63969164_Smad3","ETS1",11.8795690553587,"Smad3"
"1000","chr9_63960190_63960990_Smad3","ETS1",11.8226978775468,"Smad3"
"1001","chr16_87784162_87785054_Bach1","ETS1",14.4119500574623,"Bach1"
"1002","chr17_86769493_86770409_Epas1","ETS1",11.8226978775468,"Epas1"
"1003","chr8_84921303_84922221_Nfix","ETS1",11.8795690553587,"Nfix"
"1004","chr10_57644184_57645098_Hsf2","ETS1",12.4696406092632,"Hsf2"
"1005","chr10_42085072_42085998_Foxo3","HSF2",10.0813610285742,"Foxo3"
"1006","chr10_42139506_42140414_Foxo3","HSF2",17.5541479651361,"Foxo3"
"1007","chr14_16554033_16554940_Rarb","HSF2",13.4917682909232,"Rarb"
"1008","chr16_92656525_92657434_Runx1","HSF2",14.5761380197962,"Runx1"
"1009","chr2_103434847_103435724_Ehf","HSF2",13.9407277787582,"Ehf"
"1010","chr2_103325053_103325954_Ehf","HSF2",12.4698563456861,"Ehf"
"1011","chr12_85684283_85685151_Fos","HSF2",18.0509552256183,"Fos"
"1012","chr2_75772323_75773240_Nfe2l2","HSF2",13.5437966793467,"Nfe2l2"
"1013","chr7_19202777_19203342_Fosb","HSF2",12.4147368729987,"Fosb"
"1014","chr9_63968292_63969164_Smad3","HSF2",10.1874082821094,"Smad3"
"1015","chr1_168597912_168598826_Pbx1","HSF2",12.2733316898524,"Pbx1"
"1016","chr3_99334432_99335185_Tbx15","HSF2",10.690236654799,"Tbx15"
"1017","chr9_45042191_45043008_Kmt2a","HSF2",10.6933504678621,"Kmt2a"
"1018","chr9_44711281_44712149_Kmt2a","HSF2",13.2648497829017,"Kmt2a"
"1019","chr19_28621360_28622273_Glis3","HSF2",11.4878398138625,"Glis3"
"1020","chr5_136551473_136552385_Cux1","HSF2",13.2648497829017,"Cux1"
"1021","chr8_84656569_84657470_Nfix","HSF2",13.7599108571224,"Nfix"
