"","regulatory regions","TF motif","motif score","Target_gene"
"2399","chr4_32375774_32376717_Bach2","RORB",12.7825723909877,"Bach2"
"2400","chr4_32250397_32251323_Bach2","RORB",13.0932524038074,"Bach2"
"2401","chr4_32054950_32055798_Bach2","RORB",11.7188279206746,"Bach2"
"2402","chr4_95187873_95188784_Jun","RORB",12.5957776707906,"Jun"
"2403","chr4_95096418_95097337_Jun","RORB",11.9189392544661,"Jun"
"2404","chr7_19239221_19240063_Fosb","RORB",13.5305352171319,"Fosb"
"2405","chr9_20992954_20993843_Icam1","RORB",11.8764916170745,"Icam1"
"2406","chr9_20976307_20977170_Icam1","RORB",11.5569701846957,"Icam1"
"2407","chr1_39192362_39193244_Npas2","RORB",12.8819064256088,"Npas2"
"2408","chr1_39190810_39191591_Npas2","TCF7L1",11.8014883487109,"Npas2"
"2409","chr1_39313434_39314370_Npas2","TCF7L1",13.5006240258174,"Npas2"
"2410","chr1_39317682_39318597_Npas2","TCF7L1",11.4411669844287,"Npas2"
"2411","chr1_39398909_39399752_Npas2","TCF7L1",10.9239139214164,"Npas2"
"2412","chr1_52250772_52251614_Stat1","TCF7L1",10.9263087018317,"Stat1"
"2413","chr1_85828734_85829649_Sp100","TCF7L1",11.2525931017913,"Sp100"
"2414","chr10_42088784_42089626_Foxo3","TCF7L1",15.4976784383768,"Foxo3"
"2415","chr12_35312913_35313771_Ahr","TCF7L1",12.4890387870207,"Ahr"
"2416","chr14_16554033_16554940_Rarb","TCF7L1",11.2491797684039,"Rarb"
"2417","chr14_16515605_16516544_Rarb","TCF7L1",14.2160131041233,"Rarb"
"2418","chr15_36993232_36994148_Grhl2","TCF7L1",12.5090176362057,"Grhl2"
"2419","chr16_92656525_92657434_Runx1","TCF7L1",12.4890387870207,"Runx1"
"2420","chr2_103209362_103210278_Ehf","TCF7L1",11.9051437285977,"Ehf"
"2421","chr2_103325053_103325954_Ehf","TCF7L1",13.3027547547584,"Ehf"
"2422","chr2_103343360_103344271_Ehf","TCF7L1",10.1768013319797,"Ehf"
"2423","chr2_103423791_103424342_Ehf","TCF7L1",15.4235987942216,"Ehf"
"2424","chr3_135533852_135534706_Nfkb1","TCF7L1",12.2370687209914,"Nfkb1"
"2425","chr3_135826160_135826964_Nfkb1","TCF7L1",11.9879281066971,"Nfkb1"
"2426","chr4_82915249_82916134_Nfib","TCF7L1",12.9328783123972,"Nfib"
"2427","chr4_82510703_82511522_Nfib","TCF7L1",12.3395662817386,"Nfib"
"2428","chr4_82566621_82567530_Nfib","TCF7L1",10.2710750056721,"Nfib"
"2429","chr4_97714290_97715186_Nfia","TCF7L1",15.3307226882994,"Nfia"
"2430","chr4_97910611_97911547_Nfia","TCF7L1",12.915110718071,"Nfia"
"2431","chr5_77154662_77155534_Rest","TCF7L1",11.3474179817871,"Rest"
"2432","chr5_77163250_77164165_Rest","TCF7L1",15.4557557404943,"Rest"
"2433","chr5_77383954_77384814_Rest","TCF7L1",17.3948530257192,"Rest"
"2434","chr5_77398029_77398943_Rest","TCF7L1",10.7966025704491,"Rest"
"2435","chr5_77369055_77369962_Rest","TCF7L1",10.4038786696278,"Rest"
"2436","chr5_136568606_136569458_Cux1","TCF7L1",10.6436838480513,"Cux1"
"2437","chr5_136445722_136446635_Cux1","TCF7L1",10.590191911569,"Cux1"
"2438","chr5_136402988_136403821_Cux1","TCF7L1",11.4189459036559,"Cux1"
"2439","chr6_72724162_72725042_Tcf7l1","TCF7L1",10.797656848169,"Tcf7l1"
"2440","chr6_144647930_144648811_Sox5","TCF7L1",11.4248621102349,"Sox5"
"2441","chr7_112733288_112734194_Tead1","TCF7L1",12.6855997610844,"Tead1"
"2442","chr7_112720022_112720839_Tead1","TCF7L1",14.6744017773237,"Tead1"
"2443","chr7_112717521_112718419_Tead1","TCF7L1",12.3395662817386,"Tead1"
"2444","chr8_84698613_84699509_Nfix","TCF7L1",10.3781926457192,"Nfix"
"2445","chr8_84656569_84657470_Nfix","TCF7L1",10.41576499349,"Nfix"
"2446","chr9_63656968_63657869_Smad3","TCF7L1",12.2270332401933,"Smad3"
"2447","chr9_63664701_63665626_Smad3","TCF7L1",10.5146635749392,"Smad3"
"2448","chr1_189936392_189937284_Prox1","TCF7L1",10.5660640186165,"Prox1"
"2449","chr10_57499390_57500288_Hsf2","TCF7L1",11.599862835299,"Hsf2"
"2450","chr10_87280230_87281130_Ascl1","TCF7L1",15.4557557404943,"Ascl1"
"2451","chr12_73098267_73099194_Six4","TCF7L1",11.0715740038465,"Six4"
"2452","chr12_73035322_73036124_Six4","TCF7L1",17.3948530257192,"Six4"
"2453","chr12_73103531_73104403_Six4","TCF7L1",10.490676077466,"Six4"
"2454","chr12_73025244_73026153_Six4","TCF7L1",10.4826889860396,"Six4"
"2455","chr12_73162492_73163370_Six4","TCF7L1",12.2094854554516,"Six4"
"2456","chr16_42674717_42675629_Zbtb20","TCF7L1",14.6085745294886,"Zbtb20"
"2457","chr16_42885311_42886166_Zbtb20","TCF7L1",11.492420110146,"Zbtb20"
"2458","chr19_41480766_41481512_Lcor","TCF7L1",17.3658728644414,"Lcor"
"2459","chr19_41454746_41455649_Lcor","TCF7L1",10.2482667047521,"Lcor"
"2460","chr5_122274455_122275373_Cux2","TCF7L1",14.0188540184749,"Cux2"
"2461","chr5_122287913_122288777_Cux2","TCF7L1",10.6353660652839,"Cux2"
"2462","chr9_37359292_37359984_Pknox2","TCF7L1",11.492420110146,"Pknox2"
"2463","chr9_37176472_37177274_Pknox2","TCF7L1",15.327240693068,"Pknox2"
"2464","chr9_50024486_50025403_Ncam1","TCF7L1",10.729747727768,"Ncam1"
"2465","chr1_168411547_168412393_Pbx1","TCF7L1",11.6564667375459,"Pbx1"
"2466","chr1_168334656_168335541_Pbx1","TCF7L1",11.33456033733,"Pbx1"
"2467","chr12_73815343_73816097_Hif1a","TCF7L1",11.0257722838495,"Hif1a"
"2468","chr6_115315538_115316372_Pparg","TCF7L1",10.6820707493305,"Pparg"
"2469","chr9_32708172_32708971_Ets1","TCF7L1",11.1435149932103,"Ets1"
"2470","chr9_32629408_32630231_Ets1","TCF7L1",21.5207385691681,"Ets1"
"2471","chr9_32591453_32592358_Ets1","TCF7L1",14.9978760550486,"Ets1"
"2472","chr9_32720596_32721463_Ets1","TCF7L1",11.5916559342882,"Ets1"
"2473","chr9_44802647_44803566_Kmt2a","TCF7L1",11.1128098662837,"Kmt2a"
"2474","chr9_45059894_45060757_Kmt2a","TCF7L1",14.2945889022457,"Kmt2a"
"2475","chr9_44772527_44773389_Kmt2a","TCF7L1",13.0090740388093,"Kmt2a"
"2476","chr9_44965198_44966083_Kmt2a","TCF7L1",12.8302897489023,"Kmt2a"
"2477","chr9_44685149_44685979_Kmt2a","TCF7L1",10.3747143107611,"Kmt2a"
"2478","chr12_73035322_73036124_Six1","TCF7L1",17.3948530257192,"Six1"
"2479","chr12_73098267_73099194_Six1","TCF7L1",11.0715740038465,"Six1"
"2480","chr12_73103531_73104403_Six1","TCF7L1",10.490676077466,"Six1"
"2481","chr12_73025244_73026153_Six1","TCF7L1",10.4826889860396,"Six1"
"2482","chr12_73162492_73163370_Six1","TCF7L1",12.2094854554516,"Six1"
"2483","chr15_50974569_50975454_Trps1","TCF7L1",13.2575351057342,"Trps1"
"2484","chr18_5414146_5415055_Zeb1","TCF7L1",11.8893024776465,"Zeb1"
"2485","chr18_34864938_34865756_Egr1","TCF7L1",10.9853121585951,"Egr1"
"2486","chr18_35106827_35107650_Egr1","TCF7L1",11.8806319533931,"Egr1"
"2487","chr18_34883092_34883968_Egr1","TCF7L1",10.6565012791535,"Egr1"
"2488","chr2_33467362_33468000_Lmx1b","TCF7L1",15.4235987942216,"Lmx1b"
"2489","chr2_115817645_115818554_Meis2","TCF7L1",11.8718117505133,"Meis2"
"2490","chr2_115988190_115989088_Meis2","TCF7L1",13.3384386768287,"Meis2"
"2491","chr2_168545435_168546324_Nfatc2","TCF7L1",10.490676077466,"Nfatc2"
"2492","chr2_168632989_168633717_Nfatc2","TCF7L1",14.1500080085975,"Nfatc2"
"2493","chr2_168517854_168518790_Nfatc2","TCF7L1",11.3893406796696,"Nfatc2"
"2494","chr3_99142481_99143310_Tbx15","TCF7L1",11.838455601415,"Tbx15"
"2495","chr7_116179517_116180410_Sox6","TCF7L1",10.7028494390561,"Sox6"
"2496","chr10_128204302_128205046_Stat2","TCF7L1",12.9127159376557,"Stat2"
"2497","chr12_85638880_85639781_Fos","TCF7L1",10.8234570292309,"Fos"
"2498","chr12_85288182_85289104_Fos","TCF7L1",10.6738638483197,"Fos"
"2499","chr16_30052900_30053786_Hes1","TCF7L1",11.4438786794862,"Hes1"
"2500","chr16_30060160_30061037_Hes1","TCF7L1",10.7966025704491,"Hes1"
"2501","chr16_87699778_87700535_Bach1","TCF7L1",11.0540262191047,"Bach1"
"2502","chr19_28850224_28851133_Glis3","TCF7L1",12.3305328608834,"Glis3"
"2503","chr19_28827509_28828404_Glis3","TCF7L1",10.5002367707814,"Glis3"
"2504","chr19_28621360_28622273_Glis3","TCF7L1",10.3735080059237,"Glis3"
"2505","chr2_75776782_75777687_Nfe2l2","TCF7L1",10.2737420192429,"Nfe2l2"
"2506","chr2_75633331_75634240_Nfe2l2","TCF7L1",11.3652547197956,"Nfe2l2"
"2507","chr2_75642935_75643826_Nfe2l2","TCF7L1",10.9263087018316,"Nfe2l2"
"2508","chr4_32303515_32304360_Bach2","TCF7L1",11.5069942322638,"Bach2"
"2509","chr4_32287896_32288807_Bach2","TCF7L1",11.8678090744307,"Bach2"
"2510","chr4_95048069_95048870_Jun","TCF7L1",11.3392110807762,"Jun"
"2511","chr4_95153597_95154500_Jun","TCF7L1",11.7187053176891,"Jun"
"2512","chr4_94854077_94854968_Jun","TCF7L1",15.7082005940062,"Jun"
"2513","chr4_95192815_95193731_Jun","TCF7L1",12.2930383357191,"Jun"
"2514","chr8_84908177_84909070_Junb","TCF7L1",11.4587147691705,"Junb"
"2515","chr9_20992954_20993843_Icam1","TCF7L1",14.656853992582,"Icam1"
"2516","chr9_20951150_20951851_Icam1","TCF7L1",12.4539432175372,"Icam1"
"2517","chr10_43517765_43518555_Cd24a","TCF7L1",13.4475167854098,"Cd24a"
"2518","chr10_43814989_43815892_Cd24a","TCF7L1",10.3042363194797,"Cd24a"
"2519","chr10_43691407_43692312_Cd24a","TCF7L1",10.2771266998831,"Cd24a"
"2520","chr10_43662135_43663035_Cd24a","TCF7L1",10.9824913693679,"Cd24a"
"2521","chr17_87501688_87502610_Epcam","TCF7L1",10.797656848169,"Epcam"
"2522","chr17_87459247_87460164_Epcam","TCF7L1",13.5006240258174,"Epcam"
"2523","chr19_55741208_55742064_Tcf7l2","TCF7L1",15.2174771268425,"Tcf7l2"
"2524","chr15_50889738_50890562_Trps1","TCF7L1",14.9737900951746,"Trps1"
"2525","chr2_116065357_116066261_Meis2","TCF7L1",10.4826889860396,"Meis2"
"2526","chr1_39260706_39261617_Npas2","BACH2",16.9370165348764,"Npas2"
"2527","chr1_51969864_51970737_Stat1","BACH2",14.1964240204869,"Stat1"
"2528","chr1_85790240_85791084_Sp100","BACH2",14.16338124487,"Sp100"
"2529","chr1_85837735_85838645_Sp100","BACH2",12.9900986451775,"Sp100"
"2530","chr10_42107235_42108102_Foxo3","BACH2",14.0462379758633,"Foxo3"
"2531","chr10_42088784_42089626_Foxo3","BACH2",11.5333467045977,"Foxo3"
"2532","chr10_42293662_42294468_Foxo3","BACH2",14.5919646610396,"Foxo3"
"2533","chr14_17414087_17414969_Thrb","BACH2",14.057255863588,"Thrb"
"2534","chr15_37458962_37459839_Grhl2","BACH2",10.1986174400486,"Grhl2"
"2535","chr16_92823409_92824267_Runx1","BACH2",10.1901192042236,"Runx1"
"2536","chr2_103238780_103239671_Ehf","BACH2",19.4568053219232,"Ehf"
"2537","chr2_103194084_103194994_Ehf","BACH2",12.5287124746037,"Ehf"
"2538","chr3_135521727_135522633_Nfkb1","BACH2",20.3055704472947,"Nfkb1"
"2539","chr3_135606872_135607703_Nfkb1","BACH2",10.2313669536236,"Nfkb1"
"2540","chr3_135674504_135675316_Nfkb1","BACH2",15.822621850473,"Nfkb1"
"2541","chr3_135527501_135528395_Nfkb1","BACH2",15.3560848887354,"Nfkb1"
"2542","chr3_135673013_135673566_Nfkb1","BACH2",12.0045178998325,"Nfkb1"
"2543","chr3_135498684_135499573_Nfkb1","BACH2",11.8573231121852,"Nfkb1"
"2544","chr3_135731143_135732018_Nfkb1","BACH2",13.2839404801425,"Nfkb1"
"2545","chr4_82470275_82471067_Nfib","BACH2",10.0437158105619,"Nfib"
"2546","chr4_97689213_97690073_Nfia","BACH2",10.8184231542189,"Nfia"
"2547","chr5_136394557_136395437_Cux1","BACH2",10.1309657369709,"Cux1"
"2548","chr5_136386560_136387436_Cux1","BACH2",10.2280856646441,"Cux1"
"2549","chr5_136458155_136459071_Cux1","BACH2",16.5439702737568,"Cux1"
"2550","chr6_72926572_72927473_Tcf7l1","BACH2",10.2562685674848,"Tcf7l1"
"2551","chr7_112645545_112646455_Tead1","BACH2",15.8658644745551,"Tead1"
"2552","chr7_112717521_112718419_Tead1","BACH2",19.7476673560646,"Tead1"
"2553","chr7_112496860_112497748_Tead1","BACH2",15.9620106012961,"Tead1"
"2554","chr1_64601214_64601882_Creb1","BACH2",13.0385623796735,"Creb1"
"2555","chr1_64305223_64306120_Creb1","BACH2",19.4229342609557,"Creb1"
"2556","chr1_64318947_64319848_Creb1","BACH2",14.9326464451702,"Creb1"
"2557","chr1_190155707_190156574_Prox1","BACH2",13.2846113489471,"Prox1"
"2558","chr1_190078560_190079464_Prox1","BACH2",15.3137888823507,"Prox1"
"2559","chr16_42676984_42677768_Zbtb20","BACH2",12.2792579523603,"Zbtb20"
"2560","chr16_50594630_50595552_Bbx","BACH2",14.7021437007514,"Bbx"
"2561","chr16_50673146_50674060_Bbx","BACH2",21.8828407198897,"Bbx"
"2562","chr19_41697242_41698137_Lcor","BACH2",15.5559742796637,"Lcor"
"2563","chr19_41454746_41455649_Lcor","BACH2",12.7260774164424,"Lcor"
"2564","chr5_122287913_122288777_Cux2","BACH2",14.0090057823648,"Cux2"
"2565","chr5_121833553_121834440_Cux2","BACH2",10.322026641075,"Cux2"
"2566","chr5_122268894_122269786_Cux2","BACH2",12.7715682603894,"Cux2"
"2567","chr9_37255118_37255967_Pknox2","BACH2",11.7448211285423,"Pknox2"
"2568","chr9_49980555_49981364_Ncam1","BACH2",10.1520308028823,"Ncam1"
"2569","chr9_49874839_49875654_Ncam1","BACH2",14.3518080586638,"Ncam1"
"2570","chr9_72269936_72270859_Tcf12","BACH2",14.5465778474307,"Tcf12"
"2571","chr1_168517921_168518808_Pbx1","BACH2",10.5124258579928,"Pbx1"
"2572","chr1_168411547_168412393_Pbx1","BACH2",10.0701039952601,"Pbx1"
"2573","chr12_73755361_73756255_Hif1a","BACH2",13.3601076862575,"Hif1a"
"2574","chr6_115462826_115463723_Pparg","BACH2",13.425264711485,"Pparg"
"2575","chr6_115480022_115480961_Pparg","BACH2",12.9862918326819,"Pparg"
"2576","chr6_115222421_115223320_Pparg","BACH2",12.8735291968241,"Pparg"
"2577","chr9_32692620_32693533_Ets1","BACH2",15.8322118201305,"Ets1"
"2578","chr9_45042191_45043008_Kmt2a","BACH2",13.3525520418941,"Kmt2a"
"2579","chr9_44772527_44773389_Kmt2a","BACH2",13.1824101971819,"Kmt2a"
"2580","chr15_50869331_50870039_Trps1","BACH2",17.0821178230007,"Trps1"
"2581","chr15_50977513_50978396_Trps1","BACH2",14.0040564558508,"Trps1"
"2582","chr18_5583310_5584225_Zeb1","BACH2",12.1230275782395,"Zeb1"
"2583","chr18_35106827_35107650_Egr1","BACH2",12.158912601808,"Egr1"
"2584","chr18_35101190_35102090_Egr1","BACH2",11.8105204311254,"Egr1"
"2585","chr19_19246556_19247480_Rorb","BACH2",11.3448211401691,"Rorb"
"2586","chr2_33444020_33444877_Lmx1b","BACH2",11.7974579912047,"Lmx1b"
"2587","chr2_33467362_33468000_Lmx1b","BACH2",12.640003982953,"Lmx1b"
"2588","chr2_115923076_115923981_Meis2","BACH2",10.9821864991561,"Meis2"
"2589","chr2_168737607_168738516_Nfatc2","BACH2",10.6057571081368,"Nfatc2"
"2590","chr2_168517854_168518790_Nfatc2","BACH2",12.792730312784,"Nfatc2"
"2591","chr7_116230685_116231575_Sox6","BACH2",10.9372185717875,"Sox6"
"2592","chr16_30024417_30025333_Hes1","BACH2",15.665511687639,"Hes1"
"2593","chr16_29815777_29816663_Hes1","BACH2",10.1776341967541,"Hes1"
"2594","chr16_87665124_87665986_Bach1","BACH2",18.3613561300379,"Bach1"
"2595","chr16_87602542_87603436_Bach1","BACH2",12.0153838490484,"Bach1"
"2596","chr17_86769493_86770409_Epas1","BACH2",11.128610074384,"Epas1"
"2597","chr4_32375774_32376717_Bach2","BACH2",11.9440402133039,"Bach2"
"2598","chr4_32250397_32251323_Bach2","BACH2",13.0866512998938,"Bach2"
"2599","chr4_94826780_94827667_Jun","BACH2",11.4957787964817,"Jun"
"2600","chr4_95187873_95188784_Jun","BACH2",11.88027966382,"Jun"
"2601","chr8_84985642_84986516_Junb","BACH2",12.0739204026707,"Junb"
"2602","chr10_43783036_43783953_Cd24a","BACH2",12.737248205988,"Cd24a"
"2603","chr17_87636440_87637337_Epcam","BACH2",11.3907806731128,"Epcam"
"2604","chr17_87875950_87876756_Epcam","BACH2",11.6484306675079,"Epcam"
"2605","chr1_39192362_39193244_Npas2","BACH2",11.9920077320571,"Npas2"
"2606","chr1_39317682_39318597_Npas2","NR6A1",11.3215426285691,"Npas2"
"2607","chr1_52008380_52009192_Stat1","NR6A1",12.0705983590476,"Stat1"
"2608","chr1_52021762_52022669_Stat1","NR6A1",11.7591282624244,"Stat1"
"2609","chr1_51969864_51970737_Stat1","NR6A1",10.8016866152327,"Stat1"
"2610","chr1_85837735_85838645_Sp100","NR6A1",13.7721560799326,"Sp100"
"2611","chr10_42139506_42140414_Foxo3","NR6A1",12.6507572074305,"Foxo3"
"2612","chr14_16515605_16516544_Rarb","NR6A1",12.8105681683875,"Rarb"
"2613","chr14_16431916_16432792_Rarb","NR6A1",16.1810728713328,"Rarb"
"2614","chr16_92656525_92657434_Runx1","NR6A1",11.2460816444384,"Runx1"
"2615","chr2_103325053_103325954_Ehf","NR6A1",11.3779572978793,"Ehf"
"2616","chr3_135885882_135886652_Nfkb1","NR6A1",10.948709705994,"Nfkb1"
"2617","chr3_135498684_135499573_Nfkb1","NR6A1",15.4309529043487,"Nfkb1"
"2618","chr3_135731143_135732018_Nfkb1","NR6A1",12.2714941844713,"Nfkb1"
"2619","chr4_82470275_82471067_Nfib","NR6A1",11.2253810520197,"Nfib"
"2620","chr5_77383954_77384814_Rest","NR6A1",10.9767380744355,"Rest"
"2621","chr5_136394557_136395437_Cux1","NR6A1",13.5821429870291,"Cux1"
"2622","chr5_136551473_136552385_Cux1","NR6A1",12.0031600194674,"Cux1"
"2623","chr5_136393345_136394088_Cux1","NR6A1",12.5606132626273,"Cux1"
"2624","chr5_136608545_136609459_Cux1","NR6A1",12.8654773896457,"Cux1"
"2625","chr5_136426897_136427731_Cux1","NR6A1",12.2116285476075,"Cux1"
"2626","chr5_136445722_136446635_Cux1","NR6A1",14.4113970553402,"Cux1"
"2627","chr6_72926572_72927473_Tcf7l1","NR6A1",11.0111718489657,"Tcf7l1"
"2628","chr6_72778755_72779645_Tcf7l1","NR6A1",10.7698378830857,"Tcf7l1"
"2629","chr7_112699933_112700657_Tead1","NR6A1",10.6749558340462,"Tead1"
"2630","chr8_84698613_84699509_Nfix","NR6A1",11.9161227063421,"Nfix"
"2631","chr9_63715869_63716786_Smad3","NR6A1",12.0118492871219,"Smad3"
"2632","chr1_64734548_64735396_Creb1","NR6A1",11.0415617429512,"Creb1"
"2633","chr1_190106595_190107510_Prox1","NR6A1",13.2711686539287,"Prox1"
"2634","chr1_189936392_189937284_Prox1","NR6A1",13.9996229154123,"Prox1"
"2635","chr1_189927403_189928277_Prox1","NR6A1",12.0108950459578,"Prox1"
"2636","chr10_57644184_57645098_Hsf2","NR6A1",15.9529203406324,"Hsf2"
"2637","chr12_27393195_27393892_Sox11","NR6A1",13.5437285410809,"Sox11"
"2638","chr12_73103531_73104403_Six4","NR6A1",14.7246801109782,"Six4"
"2639","chr12_73025244_73026153_Six4","NR6A1",12.7441839368462,"Six4"
"2640","chr12_73012235_73013148_Six4","NR6A1",12.0098146935131,"Six4"
"2641","chr16_42635494_42636366_Zbtb20","NR6A1",14.9144309181911,"Zbtb20"
"2642","chr16_42676984_42677768_Zbtb20","NR6A1",10.5991889139617,"Zbtb20"
"2643","chr19_41495286_41496179_Lcor","NR6A1",12.1372727750535,"Lcor"
"2644","chr5_122274455_122275373_Cux2","NR6A1",11.2337017122142,"Cux2"
"2645","chr5_121809416_121810283_Cux2","NR6A1",10.6157212208314,"Cux2"
"2646","chr9_49874839_49875654_Ncam1","NR6A1",19.0559866878431,"Ncam1"
"2647","chr9_72046334_72047193_Tcf12","NR6A1",10.8986168779604,"Tcf12"
"2648","chr1_168367357_168368266_Pbx1","NR6A1",17.9707131405773,"Pbx1"
"2649","chr1_168501984_168502708_Pbx1","NR6A1",14.4326142450815,"Pbx1"
"2650","chr1_168331410_168332315_Pbx1","NR6A1",13.2764831220628,"Pbx1"
"2651","chr1_168411547_168412393_Pbx1","NR6A1",11.3066440644871,"Pbx1"
"2652","chr1_168334656_168335541_Pbx1","NR6A1",11.9119109844367,"Pbx1"
"2653","chr12_73699201_73700039_Hif1a","NR6A1",15.487292422075,"Hif1a"
"2654","chr6_115127038_115127949_Pparg","NR6A1",11.8679642421644,"Pparg"
"2655","chr8_76971669_76972450_Nr3c2","NR6A1",12.5117106985056,"Nr3c2"
"2656","chr9_45042191_45043008_Kmt2a","NR6A1",14.0227645380095,"Kmt2a"
"2657","chr9_44905515_44906338_Kmt2a","NR6A1",12.9702677143593,"Kmt2a"
"2658","chr12_73103531_73104403_Six1","NR6A1",14.7246801109782,"Six1"
"2659","chr12_73025244_73026153_Six1","NR6A1",12.7441839368462,"Six1"
"2660","chr18_34879959_34880749_Egr1","NR6A1",12.1252836589357,"Egr1"
"2661","chr18_35060367_35061282_Egr1","NR6A1",14.0392880686994,"Egr1"
"2662","chr18_34840134_34841038_Egr1","NR6A1",12.6847273773471,"Egr1"
"2663","chr2_33658820_33659730_Lmx1b","NR6A1",12.6507572074305,"Lmx1b"
"2664","chr2_115997369_115998276_Meis2","NR6A1",11.0085514210019,"Meis2"
"2665","chr2_115988190_115989088_Meis2","NR6A1",11.0909709066361,"Meis2"
"2666","chr2_115946301_115947101_Meis2","NR6A1",11.3097408221036,"Meis2"
"2667","chr2_168798869_168799800_Nfatc2","NR6A1",11.316569426867,"Nfatc2"
"2668","chr3_99020767_99021631_Tbx15","NR6A1",11.949681674614,"Tbx15"
"2669","chr10_128344616_128345528_Stat2","NR6A1",11.5944984504787,"Stat2"
"2670","chr12_85368578_85369508_Fos","NR6A1",19.7967767377357,"Fos"
"2671","chr12_85598824_85599738_Fos","NR6A1",11.416828630993,"Fos"
"2672","chr16_29815777_29816663_Hes1","NR6A1",14.6831403468891,"Hes1"
"2673","chr16_30052900_30053786_Hes1","NR6A1",15.8929000448515,"Hes1"
"2674","chr16_30251809_30252638_Hes1","NR6A1",12.4219993793251,"Hes1"
"2675","chr17_86525708_86526622_Epas1","NR6A1",11.8666182358166,"Epas1"
"2676","chr19_28776635_28777530_Glis3","NR6A1",10.689716317674,"Glis3"
"2677","chr19_28621360_28622273_Glis3","NR6A1",11.3315273876316,"Glis3"
"2678","chr4_32375774_32376717_Bach2","NR6A1",11.3123369411055,"Bach2"
"2679","chr4_32352722_32353489_Bach2","NR6A1",11.1556375222693,"Bach2"
"2680","chr4_32179519_32180418_Bach2","NR6A1",11.7824440837312,"Bach2"
"2681","chr4_95153597_95154500_Jun","NR6A1",14.50913091722,"Jun"
"2682","chr4_95185268_95186056_Jun","NR6A1",14.4351930624439,"Jun"
"2683","chr7_19202070_19202666_Fosb","NR6A1",12.535990372953,"Fosb"
"2684","chr7_19175537_19176388_Fosb","NR6A1",14.1177117047326,"Fosb"
"2685","chr8_85096567_85097469_Junb","NR6A1",13.4024862940241,"Junb"
"2686","chr9_21033031_21033860_Icam1","NR6A1",12.681344929784,"Icam1"
"2687","chr10_43783036_43783953_Cd24a","NR6A1",10.7522911450719,"Cd24a"
"2688","chr17_87875950_87876756_Epcam","NR6A1",12.6474933801218,"Epcam"
"2689","chr17_87490136_87491034_Epcam","NR6A1",16.1446628684424,"Epcam"
"2690","chr17_87619736_87620641_Epcam","NR6A1",12.1022013918005,"Epcam"
"2691","chr2_103302892_103303746_Ehf","NR6A1",10.8994190899031,"Ehf"
"2692","chr1_39398909_39399752_Npas2","THRB",11.1077053593475,"Npas2"
"2693","chr1_85810513_85811366_Sp100","THRB",10.7245381908363,"Sp100"
"2694","chr1_85894092_85894923_Sp100","THRB",11.3176460100911,"Sp100"
"2695","chr10_42085072_42085998_Foxo3","THRB",11.9600750037123,"Foxo3"
"2696","chr10_42107235_42108102_Foxo3","THRB",11.75889076619,"Foxo3"
"2697","chr10_42238187_42239016_Foxo3","THRB",10.5185888438142,"Foxo3"
"2698","chr10_42293662_42294468_Foxo3","THRB",10.5622219600278,"Foxo3"
"2699","chr10_42189695_42190605_Foxo3","THRB",10.4784024939117,"Foxo3"
"2700","chr10_42230914_42231797_Foxo3","THRB",19.3300842479204,"Foxo3"
"2701","chr12_35672056_35672927_Ahr","THRB",16.5508388837192,"Ahr"
"2702","chr14_16515605_16516544_Rarb","THRB",10.5650740990593,"Rarb"
"2703","chr14_16431916_16432792_Rarb","THRB",12.3402207745083,"Rarb"
"2704","chr14_17658754_17659595_Thrb","THRB",11.6737651812036,"Thrb"
"2705","chr14_17410566_17411425_Thrb","THRB",11.5913714648707,"Thrb"
"2706","chr19_55865415_55866340_Tcf7l2","THRB",12.2238136188759,"Tcf7l2"
"2707","chr2_103325053_103325954_Ehf","THRB",13.3384910743234,"Ehf"
"2708","chr2_103258930_103259848_Ehf","THRB",15.1050546430354,"Ehf"
"2709","chr2_103326793_103327691_Ehf","THRB",11.3715152658486,"Ehf"
"2710","chr3_135527501_135528395_Nfkb1","THRB",14.9519958179454,"Nfkb1"
"2711","chr4_82915249_82916134_Nfib","THRB",11.3922671024539,"Nfib"
"2712","chr4_82510703_82511522_Nfib","THRB",16.2262685957852,"Nfib"
"2713","chr4_97689213_97690073_Nfia","THRB",11.577262391339,"Nfia"
"2714","chr5_77369055_77369962_Rest","THRB",13.2803723437223,"Rest"
"2715","chr5_77192977_77193828_Rest","THRB",10.5787914749099,"Rest"
"2716","chr5_136386560_136387436_Cux1","THRB",15.6239758400779,"Cux1"
"2717","chr5_136426897_136427731_Cux1","THRB",11.0642629453637,"Cux1"
"2718","chr5_136382360_136383236_Cux1","THRB",13.2777947679425,"Cux1"
"2719","chr6_72778755_72779645_Tcf7l1","THRB",16.7861732556684,"Tcf7l1"
"2720","chr6_144620882_144621778_Sox5","THRB",12.1679079415874,"Sox5"
"2721","chr7_112826042_112826950_Tead1","THRB",11.3582246517488,"Tead1"
"2722","chr7_112741490_112742409_Tead1","THRB",13.2200249843868,"Tead1"
"2723","chr9_63888889_63889700_Smad3","THRB",17.2913265244238,"Smad3"
"2724","chr9_63968292_63969164_Smad3","THRB",15.885275389689,"Smad3"
"2725","chr1_64305223_64306120_Creb1","THRB",12.955684928686,"Creb1"
"2726","chr1_190106595_190107510_Prox1","THRB",16.8220516703543,"Prox1"
"2727","chr1_190155707_190156574_Prox1","THRB",10.9364510594735,"Prox1"
