"","regulatory regions","TF motif","motif score","Target_gene"
"678","chr6_72736650_72737562_Tcf7l1","ZEB1",13.4012084940908,"Tcf7l1"
"679","chr6_72926572_72927473_Tcf7l1","ZEB1",13.1566648442219,"Tcf7l1"
"680","chr6_72778755_72779645_Tcf7l1","ZEB1",13.3142797226305,"Tcf7l1"
"681","chr7_112826042_112826950_Tead1","ZEB1",12.7396086161535,"Tead1"
"682","chr9_63698498_63699390_Smad3","ZEB1",12.4614100081354,"Smad3"
"683","chr10_57631653_57632539_Hsf2","ZEB1",12.4859191900567,"Hsf2"
"684","chr5_121853508_121854406_Cux2","ZEB1",12.7165475459233,"Cux2"
"685","chr1_168583880_168584796_Pbx1","ZEB1",12.6916383855633,"Pbx1"
"686","chr12_73687166_73688059_Hif1a","ZEB1",12.9720974105889,"Hif1a"
"687","chr6_115127038_115127949_Pparg","ZEB1",13.2298402690827,"Pparg"
"688","chr6_115134514_115135366_Pparg","ZEB1",12.965557737872,"Pparg"
"689","chr9_32449806_32450701_Ets1","ZEB1",12.9268069606504,"Ets1"
"690","chr2_33616005_33616896_Lmx1b","ZEB1",12.7165475459233,"Lmx1b"
"691","chr2_115817645_115818554_Meis2","ZEB1",12.8264137622424,"Meis2"
"692","chr2_168545435_168546324_Nfatc2","ZEB1",14.4365948129392,"Nfatc2"
"693","chr12_85684283_85685151_Fos","ZEB1",12.6098090693286,"Fos"
"694","chr12_85540873_85541779_Fos","ZEB1",13.4371238692475,"Fos"
"695","chr12_85598824_85599738_Fos","ZEB1",12.5664104867412,"Fos"
"696","chr16_30066568_30067446_Hes1","ZEB1",12.8876579570411,"Hes1"
"697","chr16_87725715_87726590_Bach1","ZEB1",13.0112464141982,"Bach1"
"698","chr16_87602542_87603436_Bach1","ZEB1",12.4522650147125,"Bach1"
"699","chr17_86964339_86965218_Epas1","ZEB1",12.6263599629553,"Epas1"
"700","chr2_75776782_75777687_Nfe2l2","ZEB1",14.4365948129392,"Nfe2l2"
"701","chr4_95076178_95076893_Jun","ZEB1",12.90348807653,"Jun"
"702","chr4_95075375_95076055_Jun","ZEB1",12.9993470092119,"Jun"
"703","chr9_20992954_20993843_Icam1","ZEB1",13.5655109365764,"Icam1"
"704","chr17_87797537_87798382_Epcam","ZEB1",12.4859191900567,"Epcam"
"705","chr9_21015427_21016242_Icam1","ZEB1",12.8780278722428,"Icam1"
"706","chr1_85828734_85829649_Sp100","RORB",12.2031117774861,"Sp100"
"707","chr10_42088784_42089626_Foxo3","RORB",12.2255751399013,"Foxo3"
"708","chr10_42251011_42251888_Foxo3","RORB",11.6870669142512,"Foxo3"
"709","chr12_35712342_35713257_Ahr","RORB",13.9573766208849,"Ahr"
"710","chr16_92616619_92617511_Runx1","RORB",11.7723286532845,"Runx1"
"711","chr2_103466910_103467811_Ehf","RORB",11.6870669142512,"Ehf"
"712","chr5_77126155_77127056_Rest","RORB",13.9573766208849,"Rest"
"713","chr6_144620882_144621778_Sox5","RORB",11.4584294649656,"Sox5"
"714","chr6_144919469_144920366_Sox5","RORB",11.5237637477542,"Sox5"
"715","chr9_63612505_63613394_Smad3","RORB",11.5988077953798,"Smad3"
"716","chr10_87271895_87272811_Ascl1","RORB",13.2925501361924,"Ascl1"
"717","chr2_168737607_168738516_Nfatc2","RORB",12.265612392766,"Nfatc2"
"718","chr12_85684283_85685151_Fos","RORB",11.4925502654447,"Fos"
"719","chr16_30066568_30067446_Hes1","RORB",12.6646076172042,"Hes1"
"720","chr16_30008537_30009411_Hes1","RORB",12.9622983091939,"Hes1"
"721","chr2_75772323_75773240_Nfe2l2","RORB",12.7989891973576,"Nfe2l2"
"722","chr9_20992954_20993843_Icam1","RORB",11.7723286532845,"Icam1"
"723","chr1_39313434_39314370_Npas2","TCF7L1",13.2217683875657,"Npas2"
"724","chr1_85828734_85829649_Sp100","TCF7L1",11.007814212107,"Sp100"
"725","chr10_42088784_42089626_Foxo3","TCF7L1",15.3602672704273,"Foxo3"
"726","chr14_16515605_16516544_Rarb","TCF7L1",14.0653280738813,"Rarb"
"727","chr15_36993232_36994148_Grhl2","TCF7L1",12.3698665775402,"Grhl2"
"728","chr16_92656525_92657434_Runx1","TCF7L1",12.1663123193411,"Runx1"
"729","chr2_103209362_103210278_Ehf","TCF7L1",11.604352675632,"Ehf"
"730","chr2_103325053_103325954_Ehf","TCF7L1",13.2109543069526,"Ehf"
"731","chr2_103466910_103467811_Ehf","TCF7L1",9.76335910148373,"Ehf"
"732","chr4_82915249_82916134_Nfib","TCF7L1",12.7717918390178,"Nfib"
"733","chr4_97714290_97715186_Nfia","TCF7L1",15.1563623526277,"Nfia"
"734","chr5_77154662_77155534_Rest","TCF7L1",11.2082669231216,"Rest"
"735","chr5_77383954_77384814_Rest","TCF7L1",17.2204926900474,"Rest"
"736","chr5_136445722_136446635_Cux1","TCF7L1",10.4262330190347,"Cux1"
"737","chr8_84698613_84699509_Nfix","TCF7L1",10.1801570046176,"Nfix"
"738","chr8_84656569_84657470_Nfix","TCF7L1",10.308950792676,"Nfix"
"739","chr12_73098267_73099194_Six4","TCF7L1",10.7575090885885,"Six4"
"740","chr12_73035322_73036124_Six4","TCF7L1",17.2204926900474,"Six4"
"741","chr16_42674717_42675629_Zbtb20","TCF7L1",14.2136896170805,"Zbtb20"
"742","chr5_122287913_122288777_Cux2","TCF7L1",10.5152780021775,"Cux2"
"743","chr9_37359292_37359984_Pknox2","TCF7L1",11.3267213268958,"Pknox2"
"744","chr1_168334656_168335541_Pbx1","TCF7L1",11.1734738639506,"Pbx1"
"745","chr9_32708172_32708971_Ets1","TCF7L1",10.9339453805322,"Ets1"
"746","chr9_44802647_44803566_Kmt2a","TCF7L1",10.9840602507557,"Kmt2a"
"747","chr12_73035322_73036124_Six1","TCF7L1",17.2204926900474,"Six1"
"748","chr12_73098267_73099194_Six1","TCF7L1",10.7575090885885,"Six1"
"749","chr2_115817645_115818554_Meis2","TCF7L1",11.6737761094117,"Meis2"
"750","chr2_168545435_168546324_Nfatc2","TCF7L1",10.1633372999156,"Nfatc2"
"751","chr10_128204302_128205046_Stat2","TCF7L1",12.7753047697061,"Stat2"
"752","chr16_30060160_30061037_Hes1","TCF7L1",10.6678529549211,"Hes1"
"753","chr16_87725715_87726590_Bach1","TCF7L1",9.70247685216703,"Bach1"
"754","chr19_28850224_28851133_Glis3","TCF7L1",12.1665739683491,"Glis3"
"755","chr19_28827509_28828404_Glis3","TCF7L1",10.1186257206657,"Glis3"
"756","chr19_28621360_28622273_Glis3","TCF7L1",10.2447583903957,"Glis3"
"757","chr2_75776782_75777687_Nfe2l2","TCF7L1",10.1669278184289,"Nfe2l2"
"758","chr9_20992954_20993843_Icam1","TCF7L1",14.4103352121817,"Icam1"
"759","chr19_55741208_55742064_Tcf7l2","TCF7L1",15.0211813764568,"Tcf7l2"
"760","chr2_116065357_116066261_Meis2","TCF7L1",10.1686240707816,"Meis2"
"761","chr10_42107235_42108102_Foxo3","BACH2",14.1062183167684,"Foxo3"
"762","chr10_42088784_42089626_Foxo3","BACH2",11.4865223910878,"Foxo3"
"763","chr12_35291592_35292512_Ahr","BACH2",8.91427059155517,"Ahr"
"764","chr2_103238780_103239671_Ehf","BACH2",19.4388380848331,"Ehf"
"765","chr3_135521727_135522633_Nfkb1","BACH2",20.2645352670516,"Nfkb1"
"766","chr3_135527501_135528395_Nfkb1","BACH2",15.2486361020736,"Nfkb1"
"767","chr3_135731143_135732018_Nfkb1","BACH2",13.2713293934672,"Nfkb1"
"768","chr5_136394557_136395437_Cux1","BACH2",10.2146213833058,"Cux1"
"769","chr6_72926572_72927473_Tcf7l1","BACH2",10.2971859128307,"Tcf7l1"
"770","chr16_42674717_42675629_Zbtb20","BACH2",9.6496990879714,"Zbtb20"
"771","chr16_42745928_42746804_Zbtb20","BACH2",8.24509369373097,"Zbtb20"
"772","chr16_50594630_50595552_Bbx","BACH2",14.810607180955,"Bbx"
"773","chr16_50673146_50674060_Bbx","BACH2",21.8856763690745,"Bbx"
"774","chr5_122287913_122288777_Cux2","BACH2",13.8900230241265,"Cux2"
"775","chr5_122268894_122269786_Cux2","BACH2",12.7322729708622,"Cux2"
"776","chr8_76912568_76913416_Nr3c2","BACH2",8.52396081030899,"Nr3c2"
"777","chr9_32708172_32708971_Ets1","BACH2",9.89956864421234,"Ets1"
"778","chr9_45042191_45043008_Kmt2a","BACH2",13.5331739668262,"Kmt2a"
"779","chr2_168737607_168738516_Nfatc2","BACH2",10.6132050671923,"Nfatc2"
"780","chr16_87602542_87603436_Bach1","BACH2",11.9333502585323,"Bach1"
"781","chr19_28621360_28622273_Glis3","BACH2",7.85554494773438,"Glis3"
"782","chr2_75621877_75622796_Nfe2l2","BACH2",8.2234674121104,"Nfe2l2"
"783","chr4_32179519_32180418_Bach2","BACH2",8.05343644504397,"Bach2"
"784","chr4_95143403_95144287_Jun","BACH2",8.45384677970829,"Jun"
"785","chr17_87609379_87610239_Epcam","BACH2",9.51308556687134,"Epcam"
"786","chr14_16515605_16516544_Rarb","NR6A1",12.5906526909016,"Rarb"
"787","chr16_92656525_92657434_Runx1","NR6A1",11.1525968842463,"Runx1"
"788","chr2_103325053_103325954_Ehf","NR6A1",11.3872279495513,"Ehf"
"789","chr3_135731143_135732018_Nfkb1","NR6A1",12.2438156684211,"Nfkb1"
"790","chr5_77383954_77384814_Rest","NR6A1",10.8463041465213,"Rest"
"791","chr5_136394557_136395437_Cux1","NR6A1",13.449969168399,"Cux1"
"792","chr5_136608545_136609459_Cux1","NR6A1",12.8747480413177,"Cux1"
"793","chr5_136445722_136446635_Cux1","NR6A1",14.2220785449898,"Cux1"
"794","chr6_72926572_72927473_Tcf7l1","NR6A1",10.9130747789029,"Tcf7l1"
"795","chr6_72778755_72779645_Tcf7l1","NR6A1",10.7219638430375,"Tcf7l1"
"796","chr8_84698613_84699509_Nfix","NR6A1",11.8428334701481,"Nfix"
"797","chr9_63715869_63716786_Smad3","NR6A1",11.8034677812125,"Smad3"
"798","chr19_41495286_41496179_Lcor","NR6A1",12.0305141525691,"Lcor"
"799","chr1_168501984_168502708_Pbx1","NR6A1",14.4332233443319,"Pbx1"
"800","chr1_168334656_168335541_Pbx1","NR6A1",11.7578017510926,"Pbx1"
"801","chr6_115127038_115127949_Pparg","NR6A1",11.9447810286941,"Pparg"
"802","chr9_45042191_45043008_Kmt2a","NR6A1",13.9760230264003,"Kmt2a"
"803","chr12_85598824_85599738_Fos","NR6A1",11.3868407631079,"Fos"
"804","chr17_86525708_86526622_Epas1","NR6A1",11.9157104743656,"Epas1"
"805","chr19_28621360_28622273_Glis3","NR6A1",11.2819134568674,"Glis3"
"806","chr4_32179519_32180418_Bach2","NR6A1",11.5711901586669,"Bach2"
"807","chr17_87490136_87491034_Epcam","NR6A1",15.9334089433781,"Epcam"
"808","chr17_87619736_87620641_Epcam","NR6A1",12.0629889041738,"Epcam"
"809","chr1_85810513_85811366_Sp100","THRB",10.5283808206808,"Sp100"
"810","chr10_42107235_42108102_Foxo3","THRB",11.7497885864804,"Foxo3"
"811","chr10_42238187_42239016_Foxo3","THRB",10.3432343599336,"Foxo3"
"812","chr14_16515605_16516544_Rarb","THRB",10.2748228694614,"Rarb"
"813","chr14_17410566_17411425_Thrb","THRB",11.564383112998,"Thrb"
"814","chr2_103325053_103325954_Ehf","THRB",13.2791658645993,"Ehf"
"815","chr2_103258930_103259848_Ehf","THRB",15.0809387103175,"Ehf"
"816","chr3_135527501_135528395_Nfkb1","THRB",14.9296197759435,"Nfkb1"
"817","chr4_82915249_82916134_Nfib","THRB",11.2549943147345,"Nfib"
"818","chr5_136382360_136383236_Cux1","THRB",13.1567125566273,"Cux1"
"819","chr6_72778755_72779645_Tcf7l1","THRB",16.6679634635081,"Tcf7l1"
"820","chr6_144620882_144621778_Sox5","THRB",12.1218565941556,"Sox5"
"821","chr7_112826042_112826950_Tead1","THRB",11.3664455768824,"Tead1"
"822","chr9_63968292_63969164_Smad3","THRB",15.7584040451071,"Smad3"
"823","chr9_32449806_32450701_Ets1","THRB",10.7558205440733,"Ets1"
"824","chr2_33582329_33583245_Lmx1b","THRB",10.2856981577214,"Lmx1b"
"825","chr2_168737607_168738516_Nfatc2","THRB",11.0513054376463,"Nfatc2"
"826","chr12_85684283_85685151_Fos","THRB",11.9187130961171,"Fos"
"827","chr16_30008537_30009411_Hes1","THRB",11.8004272135814,"Hes1"
"828","chr2_75772323_75773240_Nfe2l2","THRB",13.1620675468591,"Nfe2l2"
"829","chr2_75776782_75777687_Nfe2l2","THRB",11.7063724084633,"Nfe2l2"
"830","chr4_32246564_32247450_Bach2","THRB",13.5698887628337,"Bach2"
"831","chr4_95082196_95083071_Jun","THRB",17.2495212772741,"Jun"
"832","chr8_84921303_84922221_Junb","THRB",12.484670505536,"Junb"
"833","chr9_21021731_21022629_Icam1","THRB",12.058053699049,"Icam1"
"834","chr9_20992954_20993843_Icam1","THRB",14.6862291687749,"Icam1"
"835","chr17_87797537_87798382_Epcam","THRB",11.6453898947066,"Epcam"
"836","chr14_16575094_16575982_Rarb","THRB",10.6507187196079,"Rarb"
"837","chr5_77265179_77265898_Rest","THRB",12.0264949978325,"Rest"
"838","chr9_21015427_21016242_Icam1","THRB",12.4082680899417,"Icam1"
"839","chr10_42251011_42251888_Foxo3","ASCL1",13.1605232826476,"Foxo3"
"840","chr14_16515605_16516544_Rarb","ASCL1",11.8279548680401,"Rarb"
"841","chr16_92653842_92654548_Runx1","ASCL1",12.1006248756309,"Runx1"
"842","chr3_135516553_135517335_Nfkb1","ASCL1",11.8279548680401,"Nfkb1"
"843","chr4_82915249_82916134_Nfib","ASCL1",11.6519561753765,"Nfib"
"844","chr4_154714834_154715748_Prdm16","ASCL1",12.1324865639359,"Prdm16"
"845","chr4_154496858_154497698_Prdm16","ASCL1",11.9994123257476,"Prdm16"
"846","chr5_77154662_77155534_Rest","ASCL1",11.6548768599248,"Rest"
"847","chr5_77126155_77127056_Rest","ASCL1",12.8198791387544,"Rest"
"848","chr5_77407383_77408303_Rest","ASCL1",11.6151608655594,"Rest"
"849","chr5_136382360_136383236_Cux1","ASCL1",11.8279548680401,"Cux1"
"850","chr5_136445722_136446635_Cux1","ASCL1",12.109228809948,"Cux1"
"851","chr6_72740374_72741224_Tcf7l1","ASCL1",11.8279548680401,"Tcf7l1"
"852","chr7_112917880_112918806_Tead1","ASCL1",12.8198791387544,"Tead1"
"853","chr9_72088958_72089884_Tcf12","ASCL1",12.8792493407397,"Tcf12"
"854","chr1_168501984_168502708_Pbx1","ASCL1",12.516738024124,"Pbx1"
"855","chr1_168334656_168335541_Pbx1","ASCL1",13.7658983622097,"Pbx1"
"856","chr12_73764430_73765313_Hif1a","ASCL1",11.7725161843751,"Hif1a"
"857","chr9_32449806_32450701_Ets1","ASCL1",12.0148472394855,"Ets1"
"858","chr9_44914472_44915382_Kmt2a","ASCL1",11.6519561753765,"Kmt2a"
"859","chr18_35021905_35022746_Egr1","ASCL1",13.7658983622097,"Egr1"
"860","chr19_18871646_18872561_Rorb","ASCL1",12.1324865639359,"Rorb"
"861","chr2_33582329_33583245_Lmx1b","ASCL1",13.7658983622097,"Lmx1b"
"862","chr2_116066930_116067722_Meis2","ASCL1",12.109228809948,"Meis2"
"863","chr2_168545435_168546324_Nfatc2","ASCL1",13.7658983622097,"Nfatc2"
"864","chr12_85684283_85685151_Fos","ASCL1",12.2961211813935,"Fos"
"865","chr16_30008537_30009411_Hes1","ASCL1",11.8279548680401,"Hes1"
"866","chr2_75763011_75763925_Nfe2l2","ASCL1",12.1324865639359,"Nfe2l2"
"867","chr4_32179519_32180418_Bach2","ASCL1",12.1786348172858,"Bach2"
"868","chr8_84743731_84744632_Junb","ASCL1",12.109228809948,"Junb"
"869","chr9_63757738_63758644_Smad3","ASCL1",12.4949978805515,"Smad3"
"870","chr16_30063709_30064509_Hes1","ASCL1",13.405927982649,"Hes1"
"871","chr10_42088784_42089626_Foxo3","HES1",14.6107216806404,"Foxo3"
"872","chr4_154526034_154526936_Prdm16","HES1",13.1294310543988,"Prdm16"
"873","chr5_77407383_77408303_Rest","HES1",12.4631271924011,"Rest"
"874","chr9_63968292_63969164_Smad3","HES1",13.5423297660127,"Smad3"
"875","chr5_122280677_122281225_Cux2","HES1",13.3861550070445,"Cux2"
"876","chr2_33874109_33874942_Lmx1b","HES1",13.5280583423931,"Lmx1b"
"877","chr12_85623461_85624336_Fos","HES1",13.3967970894623,"Fos"
"878","chr16_30066568_30067446_Hes1","HES1",12.5966416718703,"Hes1"
"879","chr19_28834539_28835371_Glis3","HES1",14.6000795982226,"Glis3"
"880","chr7_19316346_19317199_Fosb","HES1",14.6249931042599,"Fosb"
"881","chr17_87609379_87610239_Epcam","HES1",12.2287801874474,"Epcam"
"882","chr15_37232668_37233492_Grhl2","HES1",13.5174162599753,"Grhl2"
"883","chr5_77265179_77265898_Rest","HES1",12.2287801874474,"Rest"
"884","chr10_87493199_87494036_Ascl1","HES1",14.6000795982226,"Ascl1"
"885","chr16_30063709_30064509_Hes1","HES1",12.6109130954898,"Hes1"
"886","chr12_35294416_35295333_Ahr","LMX1B",13.0487147694672,"Ahr"
"887","chr15_37312713_37313565_Grhl2","LMX1B",12.2262703584003,"Grhl2"
"888","chr16_92616619_92617511_Runx1","LMX1B",14.3691846343,"Runx1"
"889","chr2_103466910_103467811_Ehf","LMX1B",12.4871805440844,"Ehf"
"890","chr4_97714290_97715186_Nfia","LMX1B",12.2796712781735,"Nfia"
"891","chr7_112823399_112824313_Tead1","LMX1B",17.2340464809234,"Tead1"
"892","chr12_73046310_73047228_Six4","LMX1B",14.187838644191,"Six4"
"893","chr16_42674717_42675629_Zbtb20","LMX1B",14.187838644191,"Zbtb20"
"894","chr19_41495286_41496179_Lcor","LMX1B",14.2417932009659,"Lcor"
"895","chr5_122268894_122269786_Cux2","LMX1B",12.4871805440844,"Cux2"
"896","chr9_72088958_72089884_Tcf12","LMX1B",14.2459477095342,"Tcf12"
"897","chr1_168501984_168502708_Pbx1","LMX1B",13.1922057161057,"Pbx1"
"898","chr9_32708172_32708971_Ets1","LMX1B",11.6332134686603,"Ets1"
"899","chr9_44802647_44803566_Kmt2a","LMX1B",15.8075018244135,"Kmt2a"
"900","chr9_44914472_44915382_Kmt2a","LMX1B",14.6834155854923,"Kmt2a"
"901","chr12_73046310_73047228_Six1","LMX1B",14.187838644191,"Six1"
"902","chr19_18871646_18872561_Rorb","LMX1B",15.7395484385159,"Rorb"
"903","chr2_116066930_116067722_Meis2","LMX1B",12.9901545730206,"Meis2"
"904","chr2_168737607_168738516_Nfatc2","LMX1B",15.3299880295199,"Nfatc2"
"905","chr16_87784162_87785054_Bach1","LMX1B",14.043896566449,"Bach1"
"906","chr2_75768103_75768912_Nfe2l2","LMX1B",12.8746865918925,"Nfe2l2"
"907","chr17_87609379_87610239_Epcam","LMX1B",12.6428121439817,"Epcam"
"908","chr17_87490136_87491034_Epcam","LMX1B",13.1916974756056,"Epcam"
"909","chr10_42134921_42135824_Foxo3","BACH1",13.6218217593193,"Foxo3"
"910","chr10_42107235_42108102_Foxo3","BACH1",13.4629687935359,"Foxo3"
"911","chr10_42088784_42089626_Foxo3","BACH1",11.6992979622852,"Foxo3"
"912","chr12_35291592_35292512_Ahr","BACH1",18.9551248863753,"Ahr"
"913","chr16_92653842_92654548_Runx1","BACH1",11.5871853806417,"Runx1"
"914","chr16_92656525_92657434_Runx1","BACH1",12.0842997889689,"Runx1"
"915","chr2_103325053_103325954_Ehf","BACH1",11.8893543132518,"Ehf"
"916","chr3_135521727_135522633_Nfkb1","BACH1",11.3505531254512,"Nfkb1"
"917","chr6_72740374_72741224_Tcf7l1","BACH1",11.7414280159653,"Tcf7l1"
"918","chr6_72926572_72927473_Tcf7l1","BACH1",11.2660671396497,"Tcf7l1"
"919","chr7_112696933_112697821_Tead1","BACH1",12.5406302485288,"Tead1"
"920","chr8_84698613_84699509_Nfix","BACH1",12.0764548660599,"Nfix"
"921","chr16_42674717_42675629_Zbtb20","BACH1",11.7044167905119,"Zbtb20"
"922","chr16_50594630_50595552_Bbx","BACH1",12.1663682353498,"Bbx"
"923","chr16_50673146_50674060_Bbx","BACH1",15.5275523276437,"Bbx"
"924","chr5_122287913_122288777_Cux2","BACH1",12.2507438588363,"Cux2"
"925","chr1_168583880_168584796_Pbx1","BACH1",15.8788572204766,"Pbx1"
"926","chr12_73764430_73765313_Hif1a","BACH1",14.1609245685155,"Hif1a"
"927","chr8_76912568_76913416_Nr3c2","BACH1",13.7863841147357,"Nr3c2"
"928","chr9_32708172_32708971_Ets1","BACH1",11.7173615162403,"Ets1"
"929","chr9_45042191_45043008_Kmt2a","BACH1",12.8656762329833,"Kmt2a"
"930","chr18_35021905_35022746_Egr1","BACH1",13.684597741189,"Egr1"
"931","chr2_33582329_33583245_Lmx1b","BACH1",12.2081885870592,"Lmx1b"
"932","chr12_85540873_85541779_Fos","BACH1",11.3074251921425,"Fos"
"933","chr16_87602542_87603436_Bach1","BACH1",11.9614832546182,"Bach1"
"934","chr17_86964339_86965218_Epas1","BACH1",12.2599387811377,"Epas1"
"935","chr19_28621360_28622273_Glis3","BACH1",14.4602543168705,"Glis3"
"936","chr2_75621877_75622796_Nfe2l2","BACH1",12.7095437646673,"Nfe2l2"
"937","chr4_32365920_32366833_Bach2","BACH1",13.3298401898116,"Bach2"
"938","chr4_95143403_95144287_Jun","BACH1",12.3767260651096,"Jun"
"939","chr7_19316346_19317199_Fosb","BACH1",12.2372752352938,"Fosb"
"940","chr17_87609379_87610239_Epcam","BACH1",14.4138535676172,"Epcam"
"941","chr12_27342511_27343434_Sox11","BACH1",11.3748743175441,"Sox11"
"942","chr10_42134921_42135824_Foxo3","NFIB",9.79353773719871,"Foxo3"
"943","chr10_42107235_42108102_Foxo3","NFIB",11.2299718079473,"Foxo3"
"944","chr15_36993232_36994148_Grhl2","NFIB",9.84603381725957,"Grhl2"
"945","chr16_92656525_92657434_Runx1","NFIB",9.70423110972744,"Runx1"
"946","chr2_103209362_103210278_Ehf","NFIB",10.9347756669583,"Ehf"
"947","chr2_103466910_103467811_Ehf","NFIB",20.2951968802096,"Ehf"
"948","chr2_103238780_103239671_Ehf","NFIB",12.3673490607413,"Ehf"
"949","chr3_135527501_135528395_Nfkb1","NFIB",15.0178791853173,"Nfkb1"
"950","chr4_98003687_98004638_Nfia","NFIB",10.2288851651468,"Nfia"
"951","chr4_154496858_154497698_Prdm16","NFIB",9.23205533607844,"Prdm16"
"952","chr4_154499489_154500395_Prdm16","NFIB",10.3273546805993,"Prdm16"
"953","chr5_77154662_77155534_Rest","NFIB",9.646026904362,"Rest"
"954","chr5_77129973_77130836_Rest","NFIB",10.7253239707426,"Rest"
"955","chr5_77114662_77115556_Rest","NFIB",10.2258287489778,"Rest"
"956","chr5_136445722_136446635_Cux1","NFIB",11.0936328269488,"Cux1"
"957","chr6_72736650_72737562_Tcf7l1","NFIB",10.3390093359977,"Tcf7l1"
"958","chr6_72740374_72741224_Tcf7l1","NFIB",11.3832817420237,"Tcf7l1"
"959","chr7_112823399_112824313_Tead1","NFIB",10.5191058656165,"Tead1"
"960","chr8_84698613_84699509_Nfix","NFIB",10.5158692002236,"Nfix"
"961","chr9_63698498_63699390_Smad3","NFIB",11.3315711045345,"Smad3"
"962","chr9_63563192_63564081_Smad3","NFIB",13.5316610668193,"Smad3"
"963","chr9_63715869_63716786_Smad3","NFIB",11.2142093021457,"Smad3"
"964","chr9_63968292_63969164_Smad3","NFIB",13.4694967450572,"Smad3"
"965","chr5_121809416_121810283_Cux2","NFIB",15.6509409057456,"Cux2"
"966","chr5_121853508_121854406_Cux2","NFIB",9.90434306168719,"Cux2"
"967","chr1_168583880_168584796_Pbx1","NFIB",12.8400946107997,"Pbx1"
"968","chr1_168501984_168502708_Pbx1","NFIB",10.6709624036947,"Pbx1"
"969","chr1_168334656_168335541_Pbx1","NFIB",9.41055332329925,"Pbx1"
"970","chr12_73687166_73688059_Hif1a","NFIB",9.96270921566393,"Hif1a"
"971","chr9_44914472_44915382_Kmt2a","NFIB",17.5471345859701,"Kmt2a"
"972","chr9_44691638_44692527_Kmt2a","NFIB",10.4677310966713,"Kmt2a"
"973","chr18_35021905_35022746_Egr1","NFIB",16.2935307147406,"Egr1"
"974","chr2_33582329_33583245_Lmx1b","NFIB",9.99083968445028,"Lmx1b"
"975","chr2_116066930_116067722_Meis2","NFIB",10.1555304865437,"Meis2"
"976","chr2_115817645_115818554_Meis2","NFIB",12.1098110393195,"Meis2"
"977","chr10_128194038_128194943_Stat2","NFIB",10.3569757273692,"Stat2"
"978","chr12_85623461_85624336_Fos","NFIB",11.0462354336968,"Fos"
"979","chr16_30008537_30009411_Hes1","NFIB",10.8540503684689,"Hes1"
"980","chr16_29977451_29978339_Hes1","NFIB",10.9514782774582,"Hes1"
"981","chr16_87784162_87785054_Bach1","NFIB",9.52229441119499,"Bach1"
"982","chr4_32246564_32247450_Bach2","NFIB",9.80338369644865,"Bach2"
"983","chr4_95076178_95076893_Jun","NFIB",11.2888432559686,"Jun"
"984","chr4_95082196_95083071_Jun","NFIB",11.7216447851516,"Jun"
"985","chr7_19282250_19283088_Fosb","NFIB",9.6644718523232,"Fosb"
"986","chr8_84743731_84744632_Junb","NFIB",13.4489107707941,"Junb"
"987","chr9_20992954_20993843_Icam1","NFIB",9.52922342388115,"Icam1"
"988","chr17_87619736_87620641_Epcam","NFIB",10.6783277586994,"Epcam"
"989","chr1_85810513_85811366_Sp100","NFYC",12.4327810206497,"Sp100"
"990","chr15_37040885_37041810_Grhl2","NFYC",14.5457476969675,"Grhl2"
"991","chr10_57631653_57632539_Hsf2","NFYC",11.9359841596382,"Hsf2"
"992","chr12_73046310_73047228_Six4","NFYC",14.8998296559894,"Six4"
"993","chr19_41495286_41496179_Lcor","NFYC",13.1583683994238,"Lcor"
"994","chr5_122280677_122281225_Cux2","NFYC",13.6551652604353,"Cux2"
"995","chr9_49796604_49797425_Ncam1","NFYC",15.1589668018991,"Ncam1"
"996","chr9_32449806_32450701_Ets1","NFYC",12.311543549468,"Ets1"
"997","chr12_73046310_73047228_Six1","NFYC",14.8998296559894,"Six1"
"998","chr10_128194038_128194943_Stat2","NFYC",12.7727186911002,"Stat2"
"999","chr17_86964339_86965218_Epas1","NFYC",13.1024068047046,"Epas1"
"1000","chr2_75768103_75768912_Nfe2l2","NFYC",11.8195619157181,"Nfe2l2"
"1001","chr4_95075375_95076055_Jun","NFYC",14.8998296559894,"Jun"
"1002","chr15_37232668_37233492_Grhl2","NFYC",14.2389119911922,"Grhl2"
"1003","chr2_116065357_116066261_Meis2","NFYC",11.6884625014145,"Meis2"
"1004","chr10_42088784_42089626_Foxo3","CREB1",14.2612319516056,"Foxo3"
"1005","chr12_35712342_35713257_Ahr","CREB1",11.2801437403426,"Ahr"
"1006","chr14_16483689_16484535_Rarb","CREB1",11.1126114625888,"Rarb"
"1007","chr2_103466910_103467811_Ehf","CREB1",12.2595434578993,"Ehf"
"1008","chr3_135521727_135522633_Nfkb1","CREB1",11.1822860936911,"Nfkb1"
"1009","chr3_135516553_135517335_Nfkb1","CREB1",16.10375772479,"Nfkb1"
"1010","chr4_98003687_98004638_Nfia","CREB1",11.3044734711507,"Nfia"
"1011","chr4_97703891_97704741_Nfia","CREB1",12.4739209687925,"Nfia"
"1012","chr5_77129973_77130836_Rest","CREB1",11.6216854819744,"Rest"
"1013","chr5_136608545_136609459_Cux1","CREB1",11.9486711928415,"Cux1"
"1014","chr5_136445722_136446635_Cux1","CREB1",14.4315477505499,"Cux1"
"1015","chr6_72641214_72642117_Tcf7l1","CREB1",12.8231972457831,"Tcf7l1"
