Cell,class
RU1108a_RPMI_196715518049198,RU1108
RU1124A_LN_134954931054949,RU1124
RU1229A_Frozen_170869447350043,RU1229
RU1108a_Bambanker_Frozen_170877915617718,RU1108
RU1215_122488800896755,RU1215
RU1215_191706627427749,RU1215
RU1229A_Frozen_166333974427958,RU1229
RU1293A_199877522045363,RU1293
RU1293A_134585710132012,RU1293
RU1215_126227588443435,RU1215
RU1108a_Bambanker_Frozen_165327897048934,RU1108
RU1215_165397824687019,RU1215
RU1080C_197137747896101,RU1080
RU1215_232379718687468,RU1215
RU1181B_134601788812019,RU1181
RU1229A_Frozen_135572197620453,RU1229
RU1181C_200967516732716,RU1181
RU1293A_135066478602083,RU1293
RU1108a_Bambanker_120772948835683,RU1108
RU1181C_125262263138147,RU1181
RU1181B_195634094008117,RU1181
RU1108a_Bambanker_239596305763060,RU1108
RU1080C_125813212208363,RU1080
RU1229A_Frozen_129454163749102,RU1229
RU1215_134542492056349,RU1215
RU1181C_164828856564979,RU1181
RU1108a_Bambanker_169795584125363,RU1108
RU1231A_160243595013483,RU1231
RU1108a_Bambanker_199934564809451,RU1108
RU1144_LN_156453555034917,RU1144
RU1181C_165395377577315,RU1181
RU1144_LN_232301335529331,RU1144
RU1215_121735006842276,RU1215
RU1215_156941838859501,RU1215
RU1215_230818585958702,RU1215
RU1144_LN_230799419857182,RU1144
RU1231A_129524091279195,RU1231
RU1108a_Bambanker_Frozen_236650105555299,RU1108
RU1152_235686977984246,RU1152
RU1181C_191072065702637,RU1181
RU426B_227915456539934,RU426
RU1231A_231684202163429,RU1231
RU1145_241114589652852,RU1145
RU1108a_RPMI_227425474012956,RU1108
RU1231A_166402800436966,RU1231
RU1145_192255444049181,RU1145
RU1080C_164830754527539,RU1080
RU1066_227305195682229,RU1066
RU1215_125804757018412,RU1215
RU1229A_Frozen_121733825812318,RU1229
RU1322A_LN_196157038512438,RU1322
RU1215_165380330208179,RU1215
RU1229A_Frozen_226952056098093,RU1229
RU1108a_Bambanker_Frozen_197206052126110,RU1108
RU1145_197068867422517,RU1145
RU1108a_Bambanker_Frozen_197068913855326,RU1108
RU1322A_LN_165309490780892,RU1322
RU1293A_129455075834781,RU1293
RU1144_T_230807863179190,RU1144
RU1181B_162072312269542,RU1181
RU1152_201106048014758,RU1152
RU1293A_169787261839771,RU1293
RU1080C_239956412000669,RU1080
RU1080C_133967222826915,RU1080
RU426B_160904034543413,RU426
RU1293A_130545998215973,RU1293
RU779D_170678320805798,RU779
RU1229A_Frozen_133992870730659,RU1229
RU1108a_Bambanker_Frozen_204825324379355,RU1108
RU1293A_196114190886830,RU1293
RU1080C_240617715067124,RU1080
RU1231A_169658251688347,RU1231
RU1152_227362345269659,RU1152
RU1145_226343095847150,RU1145
RU1322A_LN_130050243881763,RU1322
RU1293A_155828740275630,RU1293
RU1231A_170328447380715,RU1231
RU1080C_121416373451998,RU1080
RU1181C_130049272659165,RU1181
RU1322A_LN_122292171598070,RU1322
RU1108a_Bambanker_226883188406174,RU1108
RU1215_155911431055774,RU1215
RU1215_239381839001835,RU1215
RU1080C_240489927239476,RU1080
RU1195A_164642012944309,RU1195
RU1229A_Frozen_130691248283053,RU1229
RU1108a_Bambanker_Frozen_236768082488221,RU1108
RU1108a_RPMI_232330326567286,RU1108
RU1195A_231133475630003,RU1195
RU1144_LN_197188213697331,RU1144
RU1293A_122488820033845,RU1293
RU1144_LN_169587533364638,RU1144
RU1066_196638190267115,RU1066
RU1229A_Frozen_131081036326701,RU1229
RU1215_241176034097437,RU1215
RU426B_129663543499173,RU426
RU1181C_241109207772572,RU1181
RU1108a_RPMI_161960489826613,RU1108
RU1152_205930473311643,RU1152
RU1215_130187816979228,RU1215
RU1108a_RPMI_197135485815086,RU1108
RU1181C_157053776779038,RU1181
RU1080C_161944759290803,RU1080
RU1215_226212280228596,RU1215
RU1080C_232250179996958,RU1080
RU1108a_Bambanker_Frozen_191553888438582,RU1108
RU1108a_Bambanker_Frozen_126885773659558,RU1108
RU1229A_Frozen_135622829758235,RU1229
RU1108a_RPMI_135014254558068,RU1108
RU1231A_230738070195491,RU1231
RU1108a_Bambanker_Frozen_240094641285931,RU1108
RU1293A_129457491721118,RU1293
RU1066_205381642153188,RU1066
RU1215_197051836685044,RU1215
RU1322A_LN_191166508656949,RU1322
RU1108a_Bambanker_121276801923491,RU1108
RU1144_T_134522359900406,RU1144
RU426B_121735021250998,RU426
RU1145_236221681810294,RU1145
RU1293A_195622429743843,RU1293
RU1108a_Bambanker_Frozen_192729654606133,RU1108
RU1231A_241097665103598,RU1231
RU1231A_126767527773990,RU1231
RU1108a_RPMI_157486597683430,RU1108
RU1108a_RPMI_170798580415197,RU1108
RU1144_LN_170327507946406,RU1144
RU1108a_RPMI_236846721485612,RU1108
RU1215_130118782676195,RU1215
RU1231A_196653209730349,RU1231
RU1231A_130751378148589,RU1231
RU1108a_RPMI_126680976473517,RU1108
RU1080C_205440994142116,RU1080
RU1145_227973438846814,RU1145
RU1108a_Bambanker_Frozen_169022508197676,RU1108
RU1108a_RPMI_235069826096364,RU1108
RU1293A_235000958937326,RU1293
RU1293A_169787249605342,RU1293
RU1215_130074639526179,RU1215
PleuralEffusion_226205925853613,PleuralEffusion
RU1293A_156051956754277,RU1293
RU1322A_LN_191621936573668,RU1322
RU1181C_125102543719148,RU1181
RU1108a_Bambanker_Frozen_126835160378286,RU1108
RU1181C_192306956164443,RU1181
RU1229A_Frozen_204342140713774,RU1229
RU1231A_192745043577196,RU1231
RU1181C_192256249051998,RU1181
RU1181C_121955419088804,RU1181
RU1322A_LN_226960792828206,RU1322
RU1322A_LN_170797759949604,RU1322
RU1080C_121946414434724,RU1080
RU1066_236177524746091,RU1066
RU1108a_RPMI_126680956812597,RU1108
RU1293A_131095933638566,RU1293
RU1293A_122307594274540,RU1293
RU1293A_231840681216822,RU1293
RU1181B_200015260890987,RU1181
RU1144_T_204816868620589,RU1144
RU1124A_LN_121408903919846,RU1124
RU1144_LN_239946779544924,RU1144
RU1144_LN_166416893986651,RU1144
RU1080C_166480137382174,RU1080
RU1293A_201446646463395,RU1293
RU1108a_Bambanker_165738959461803,RU1108
RU1066_235199333091629,RU1066
RU1108a_Bambanker_Frozen_170180404754867,RU1108
RU1231A_201104150678942,RU1231
RU1080C_231821372677046,RU1080
RU1293A_131227033422630,RU1293
RU1066_165302215034611,RU1066
RU1145_201595509160675,RU1145
RU1066_129457492285150,RU1066
RU1181C_131080096542004,RU1181
RU1108a_Bambanker_Frozen_160447842901420,RU1108
RU1293A_228052673125286,RU1293
RU1311A_T_1_204222283766574,RU1311
RU1215_135071968975092,RU1215
RU1144_LN_156515920145188,RU1144
RU1145_236650123679644,RU1145
RU1229A_Frozen_126820516322092,RU1229
PleuralEffusion_231291300832995,PleuralEffusion
RU1229A_Frozen_165397805328619,RU1229
RU1108a_RPMI_161411808053987,RU1108
RU1181C_234992266263467,RU1181
RU1145_227973484928420,RU1145
RU1108a_Bambanker_Frozen_135699959016357,RU1108
RU1108a_RPMI_191215632496557,RU1108
RU1080C_197281483275573,RU1080
RU1145_170258473314740,RU1145
RU1231A_134945413912285,RU1231
RU1231A_231684155791796,RU1231
RU1181C_200992186026910,RU1181
RU1293A_240695011850102,RU1293
RU1145_235119995967836,RU1145
RU1144_LN_121202311026542,RU1144
RU1066_191647291161444,RU1066
RU1181B_199943032826222,RU1181
RU1215_232328293927844,RU1215
RU1215_192308984624941,RU1215
RU1108a_Bambanker_Frozen_160785132797301,RU1108
RU1144_T_155972607260958,RU1144
RU1231A_129430426336676,RU1231
RU1311A_T_1_129567980378406,RU1311
RU1322A_LN_126681647068910,RU1322
RU1322A_LN_195975978114276,RU1322
RU1293A_241109239490461,RU1293
RU1108a_Bambanker_226829501355819,RU1108
RU1144_T_165739006376245,RU1144
RU1215_200005596929334,RU1215
RU1293A_122369603225949,RU1293
RU1215_241054881803571,RU1215
RU1065C_125102556834036,RU1065
RU426B_135083779603315,RU426
RU1231A_122505041132318,RU1231
RU1080C_134513488940379,RU1080
RU1145_230741438293940,RU1145
RU1181B_165875773827940,RU1181
RU1293A_205932337682340,RU1293
RU1108a_Bambanker_Frozen_157537766397790,RU1108
RU1108a_Bambanker_Frozen_125042446260005,RU1108
RU1215_196115533552549,RU1215
RU1080C_231357497136987,RU1080
RU1145_121879202261941,RU1145
RU1231A_157604606855990,RU1231
RU1229A_Frozen_191648512036124,RU1229
RU1108a_Bambanker_235214365116844,RU1108
RU1108a_RPMI_231891388484843,RU1108
RU1215_226942289927004,RU1215
RU1215_121886431370587,RU1215
RU1181C_135573437110195,RU1181
RU1080C_125257147956515,RU1080
RU1293A_192110488603382,RU1293
RU1152_192265752041308,RU1152
RU1231A_191553055116212,RU1231
RU1108a_Bambanker_Frozen_130144732670260,RU1108
RU1293A_200992185498334,RU1293
RU1231A_133921857039259,RU1231
RU1231A_200372663544547,RU1231
RU1145_133829903214964,RU1145
RU1108a_Bambanker_Frozen_239391489603883,RU1108
RU1144_LN_191756797691636,RU1144
RU426B_120847171500838,RU426
RU1108a_RPMI_239932640769838,RU1108
RU1181C_227357125987045,RU1181
RU1181B_199954816776044,RU1181
RU426B_165790499949484,RU426
RU1181C_204342171716972,RU1181
RU1108a_Bambanker_Frozen_200974080589237,RU1108
RU1181B_160990900631475,RU1181
RU1145_204358259235238,RU1145
RU1293A_165397792668894,RU1293
RU1145_192729635567518,RU1145
RU1231A_192859664727390,RU1231
RU1080C_161942504098612,RU1080
RU1322A_LN_241055686946100,RU1322
RU1181C_192721198139310,RU1181
RU1181C_241097678440685,RU1181
RU1108a_Bambanker_Frozen_134472852159773,RU1108
RU426B_205381657095579,RU426
RU1215_122350422313709,RU1215
RU1108a_Bambanker_Frozen_230741410539830,RU1108
RU1215_227295685142894,RU1215
RU1293A_133967253825318,RU1293
RU1215_170678333586843,RU1215
RU1231A_200914890513187,RU1231
RU1322A_LN_195536665140123,RU1322
RU1195A_126201934014245,RU1195
RU1231A_161332457261924,RU1231
RU1145_170265211455325,RU1145
RU1322A_LN_196019733018998,RU1322
RU1231A_120849050033571,RU1231
RU1293A_120850289674990,RU1293
RU1152_232389336287454,RU1152
RU1108a_RPMI_161462675724596,RU1108
RU1229A_Frozen_121877962840483,RU1229
RU1293A_226949787507108,RU1293
RU1108a_Bambanker_Frozen_231770070137187,RU1108
RU1181C_192237968256294,RU1181
RU1293A_195402165837099,RU1293
RU1229A_Frozen_129645309254886,RU1229
RU1108a_RPMI_227425473936803,RU1108
RU1293A_133846995254181,RU1293
RU1108a_RPMI_135150471437732,RU1108
RU1080C_126150247856860,RU1080
RU1066_169027876870964,RU1066
RU1293A_196104781446564,RU1293
RU1108a_Bambanker_201670702820710,RU1108
RU1181B_195536665041180,RU1181
RU1108a_RPMI_125745313205660,RU1108
RU1108a_Bambanker_Frozen_200570488121630,RU1108
RU1229A_Frozen_164698952710565,RU1229
RU1215_192815688280366,RU1215
PleuralEffusion_227364224231862,PleuralEffusion
RU1215_197211675348331,RU1215
RU1144_LN_240161240856366,RU1144
RU1108a_Bambanker_Frozen_160990067838315,RU1108
RU1108a_Bambanker_235070784394981,RU1108
RU1108a_Bambanker_204427085699373,RU1108
RU1108a_RPMI_122428824087387,RU1108
RU1144_LN_196043578423196,RU1144
PleuralEffusion_197185770474926,PleuralEffusion
RU1144_LN_232327489476517,RU1144
RU1215_134402905917286,RU1215
RU1144_T_157140462983412,RU1144
RU1145_230749732288307,RU1145
RU1066_235678490582363,RU1066
RU1108a_Bambanker_Frozen_227363567889637,RU1108
RU1293A_192868121012533,RU1293
RU1231A_169151760361757,RU1231
RU1215_231296446945589,RU1215
RU1293A_231772364389611,RU1293
RU1108a_Bambanker_Frozen_165739005897958,RU1108
RU1229A_Frozen_200494264830694,RU1229
RU1108a_Bambanker_Frozen_121965753822053,RU1108
RU1293A_131106671880052,RU1293
RU1108a_Bambanker_Frozen_191026833771428,RU1108
RU1231A_155828725169380,RU1231
RU1231A_134396866088299,RU1231
RU1108a_RPMI_239382616980278,RU1108
RU1144_T_197206065440502,RU1144
RU1322A_LN_230739022100779,RU1322
RU1108a_Bambanker_Frozen_157537747196830,RU1108
RU1215_126888189279004,RU1215
RU1108a_RPMI_235559318054827,RU1108
RU1066_231291328060652,RU1066
RU1181B_160381168372523,RU1181
RU1293A_195402179139507,RU1293
RU1215_240153831366044,RU1215
RU1293A_196586503595814,RU1293
RU1215_231821372446956,RU1215
RU1145_135081932277998,RU1145
RU1215_126913556203436,RU1215
RU1108a_RPMI_205511430368044,RU1108
RU1152_121869089754011,RU1152
RU1108a_Bambanker_Frozen_204403343738677,RU1108
RU1293A_200005565430692,RU1293
RU1231A_192247766334766,RU1231
RU1066_170344399956894,RU1066
RU1231A_155828752698284,RU1231
RU1231A_191097655119275,RU1231
RU1181C_232321033652644,RU1181
RU1181B_157697976155438,RU1181
PleuralEffusion_134600595781918,PleuralEffusion
RU1108a_RPMI_235129955084579,RU1108
RU1229A_Frozen_195975947176174,RU1229
RU1215_165784102812507,RU1215
RU1066_231897711172380,RU1066
RU1293A_130050212157355,RU1293
RU426B_205925135632094,RU426
RU1231A_131148516313838,RU1231
RU1080C_239406522424222,RU1080
RU1229A_Frozen_236770351561436,RU1229
RU1108a_Bambanker_126834206755748,RU1108
RU1144_T_131242051127155,RU1144
RU1293A_157013914336043,RU1293
RU1293A_227357138570078,RU1293
RU1144_LN_164769532958629,RU1144
RU1145_121896068377436,RU1145
RU1108a_RPMI_156024161036132,RU1108
RU1145_126776224892763,RU1145
RU1108a_Bambanker_Frozen_232321046755230,RU1108
RU1181B_239589178064230,RU1181
RU1108a_Bambanker_Frozen_201465598765982,RU1108
RU1293A_231901079726318,RU1293
RU1145_205392407389931,RU1145
RU1144_LN_165945567307613,RU1144
RU1195A_157606842100124,RU1195
RU1145_130761060412701,RU1145
RU1108a_Bambanker_Frozen_226394635979997,RU1108
RU1108a_Bambanker_226283249847006,RU1108
RU1231A_227425474009822,RU1231
RU1181B_134592125318966,RU1181
RU1229A_Frozen_134936708209445,RU1229
RU1108a_Bambanker_Frozen_121202323412772,RU1108
RU1293A_130003773287334,RU1293
RU1066_165385726257955,RU1066
RU1181B_240617703226669,RU1181
RU1229A_Frozen_230600482114356,RU1229
RU1144_T_197060158211868,RU1144
RU1215_161409794231140,RU1215
PleuralEffusion_201465618160036,PleuralEffusion
RU1108a_RPMI_197068881784043,RU1108
RU1229A_Frozen_121339915713973,RU1229
RU1181B_170672159636892,RU1181
RU1231A_192248752032669,RU1231
RU1322A_LN_165258104293277,RU1322
RU1080C_120850270796190,RU1080
RU1322A_LN_201448674703085,RU1322
RU1108a_RPMI_131175256340406,RU1108
RU1181B_195622402485155,RU1181
RU1108a_RPMI_157684197706459,RU1108
RU1108a_Bambanker_201465571199924,RU1108
RU1181C_129978418252701,RU1181
RU1293A_240000198138670,RU1293
RU1231A_191636941420979,RU1231
RU1144_LN_200967535619491,RU1144
RU1108a_Bambanker_131293502171422,RU1108
RU1181C_192729623250676,RU1181
RU1293A_135005274532253,RU1293
RU1108a_Bambanker_Frozen_125719945856877,RU1108
RU1066_204213438311141,RU1066
RU1152_196105467483939,RU1152
RU1215_192739567941470,RU1215
RU1108a_Bambanker_Frozen_205870240820011,RU1108
RU1293A_195486064953629,RU1293
RU1181C_165729323924899,RU1181
RU1108a_Bambanker_Frozen_227425427615077,RU1108
RU1145_134540479122268,RU1145
RU1293A_160301827079453,RU1293
RU1231A_197280141031660,RU1231
RU1145_227990498825957,RU1145
RU1215_192747102981476,RU1215
RU1311A_T_1_164750312031981,RU1311
RU1152_230817378286389,RU1152
RU1108a_RPMI_235737711562014,RU1108
RU1322A_LN_130194930256300,RU1322
RU1108a_Bambanker_Frozen_191708882384685,RU1108
RU1293A_121812477143781,RU1293
RU1080C_160381150029725,RU1080
RU1080C_135504939859308,RU1080
RU426B_155914249092531,RU426
RU1215_230746940721894,RU1215
RU1144_LN_226205939944173,RU1144
RU1145_204351804423083,RU1145
RU1181C_126904045780190,RU1181
RU1108a_Bambanker_Frozen_170660098857781,RU1108
RU1293A_192868135356149,RU1293
RU1145_130142297873636,RU1145
RU1108a_Bambanker_204959689361781,RU1108
RU1293A_135504939830691,RU1293
RU1293A_165239953176811,RU1293
RU1108a_Bambanker_Frozen_122514692230068,RU1108
RU1231A_133837044181932,RU1231
RU1145_157690325285291,RU1145
RU1215_196662858537269,RU1215
RU1322A_LN_169220299143597,RU1322
RU1144_LN_134531773544883,RU1144
RU1293A_191622863805347,RU1293
RU1229A_Frozen_239589223787763,RU1229
RU1181C_121735052671782,RU1181
RU1108a_Bambanker_Frozen_196019702418139,RU1108
RU1108a_Bambanker_204882366584693,RU1108
RU1293A_170113832545627,RU1293
RU1231A_126834206796573,RU1231
RU1215_239594439359795,RU1215
RU1108a_Bambanker_Frozen_134936662305003,RU1108
RU1293A_133992843004662,RU1293
RU1124A_LN_134540478761827,RU1124
RU1108a_Bambanker_Frozen_131089740971251,RU1108
RU1145_239596337290486,RU1145
RU1231A_192247766834595,RU1231
RU1229A_Frozen_169019671276892,RU1229
RU1215_121416373721971,RU1215
RU1322A_LN_231289973488566,RU1322
RU1293A_230731493530843,RU1293
RU1145_192180120570293,RU1145
RU1144_T_227357157447973,RU1144
RU1293A_226889791621934,RU1293
RU1108a_RPMI_126294026041772,RU1108
RU1229A_Frozen_135622797678877,RU1229
RU1181C_240618642816237,RU1181
RU1215_134465290193645,RU1215
RU1108a_Bambanker_169174308931500,RU1108
RU1231A_192308996590950,RU1231
RU1293A_169012799158637,RU1293
RU1145_135081885846324,RU1145
RU1145_162001579366646,RU1145
RU1124A_LN_170251091396517,RU1124
PleuralEffusion_191691460925164,PleuralEffusion
RU1145_121339915918123,RU1145
RU1144_T_166264153688998,RU1144
RU1181C_157561656888539,RU1181
RU1181B_156022953655596,RU1181
RU1229A_Frozen_205315084831661,RU1229
RU1144_LN_236177543063838,RU1144
RU1080C_226833124448678,RU1080
RU1108a_Bambanker_Frozen_227930516442332,RU1108
RU1181C_121733813000629,RU1181
RU1231A_227861662649645,RU1231
RU1108a_Bambanker_Frozen_130693146205550,RU1108
RU1181B_235550834604974,RU1181
RU1215_161409008319772,RU1215
RU1229A_Frozen_135496128424884,RU1229
RU1145_227903376608684,RU1145
RU1215_239586942343588,RU1215
RU1293A_122292144367452,RU1293
RU1144_T_191756797699868,RU1144
RU1215_134602640738140,RU1215
RU1181C_131174451330396,RU1181
RU1231A_191553102006109,RU1231
RU1080C_191012709255587,RU1080
RU1181B_232379718457180,RU1181
RU1229A_Frozen_230677837695771,RU1229
RU1108a_Bambanker_Frozen_191226638448477,RU1108
RU1066_135149143312812,RU1066
RU1144_T_130142285248356,RU1144
RU1108a_Bambanker_Frozen_227921658230691,RU1108
RU1066_204762108258221,RU1066
RU1215_232313234287013,RU1215
RU1144_LN_195562319568156,RU1144
RU1066_231760540645662,RU1066
RU1145_125239699926260,RU1145
RU1181B_226417198708646,RU1181
RU1066_125239746021733,RU1066
RU1108a_Bambanker_Frozen_170344400181020,RU1108
RU1080C_196500589755620,RU1080
RU1108a_Bambanker_201595494258931,RU1108
RU1215_130691236523364,RU1215
RU1108a_Bambanker_Frozen_161889622833446,RU1108
RU1322A_LN_135503644351395,RU1322
RU1293A_135690578512235,RU1293
RU1145_164753426300277,RU1145
RU1145_228042050784052,RU1145
RU1108a_Bambanker_191708928621469,RU1108
RU1066_126834234222493,RU1066
RU1145_204213425653620,RU1145
RU1231A_196046442941733,RU1231
RU1108a_RPMI_200363927354588,RU1108
RU1108a_Bambanker_Frozen_204427132324651,RU1108
RU426B_235550835071731,RU426
RU1108a_Bambanker_240482277051619,RU1108
RU1145_199865992137004,RU1145
RU1144_LN_125239727111518,RU1144
RU1108a_Bambanker_Frozen_134377526443235,RU1108
RU1181B_130539690051445,RU1181
RU1080C_160439400290740,RU1080
RU1181B_195976617945452,RU1181
RU1181C_196087360739573,RU1181
RU1229A_Frozen_165729310981550,RU1229
RU1231A_130615031590235,RU1231
RU1080C_129661637445356,RU1080
RU1181C_162072265932060,RU1181
RU1229A_Frozen_162080064924598,RU1229
RU1293A_129998570089204,RU1293
RU1144_T_131097901557613,RU1144
RU1066_231760552970974,RU1066
RU1229A_Frozen_195976630266227,RU1229
RU1108a_RPMI_157140462261981,RU1108
RU1293A_191697876305709,RU1293
RU1215_196087379520876,RU1215
RU1311A_T_1_231220211277222,RU1311
RU1181B_165853225732963,RU1181
RU1145_169022490000677,RU1145
RU1145_204954158877531,RU1145
RU1108a_Bambanker_169587546475237,RU1108
RU1231A_161944785795429,RU1231
RU1215_232303598685092,RU1215
RU1144_LN_197213568232355,RU1144
RU1145_161411780725149,RU1145
RU1108a_Bambanker_230809102871460,RU1108
RU1181B_205915453834973,RU1181
RU1229A_Frozen_241109208619237,RU1229
RU1181C_230807057882483,RU1181
RU1215_200417914506075,RU1215
RU1108a_Bambanker_197058309863661,RU1108
RU1293A_122298735647981,RU1293
RU1181C_165714278149365,RU1181
RU1231A_226942243788723,RU1231
RU1145_169158202255259,RU1145
RU1215_157072011480366,RU1215
RU1144_T_135064437569326,RU1144
RU1231A_126888162061211,RU1231
RU1124A_LN_201542880935222,RU1124
RU1215_121414897023908,RU1215
RU1108a_Bambanker_Frozen_160928730336684,RU1108
RU1181B_226942243519326,RU1181
RU1108a_Bambanker_Frozen_165327897283932,RU1108
RU1108a_Bambanker_Frozen_196043624012070,RU1108
RU1215_192237968936174,RU1215
RU426B_199943033374438,RU426
RU1152_135143806164196,RU1152
RU1066_192180120676067,RU1066
RU1293A_239458986641332,RU1293
RU1066_160903122340574,RU1066
RU1080C_240618641939372,RU1080
RU1293A_235060805449636,RU1293
RU1144_T_226273483221788,RU1144
RU1215_126278189103916,RU1215
RU1215_157680527075164,RU1215
RU1322A_LN_157612103841645,RU1322
RU1108a_RPMI_192747071002339,RU1108
RU1229A_Frozen_125168027843484,RU1229
RU1293A_157013895764213,RU1293
RU1066_170327475710316,RU1066
RU1108a_Bambanker_191691434159004,RU1108
RU1145_200922554067804,RU1145
RU1108a_RPMI_191756843738854,RU1108
RU1144_T_170268003057068,RU1144
RU1181B_169245961735390,RU1181
RU1152_204359588828955,RU1152
RU1108a_RPMI_201523568764643,RU1108
RU1108a_Bambanker_170258473045235,RU1108
RU1231A_231703529545053,RU1231
RU1293A_161317559319451,RU1293
RU1215_160911833554164,RU1215
RU426B_164710476344604,RU426
RU1080C_161326329945310,RU1080
RU1145_160910626208172,RU1145
RU1231A_192747083578228,RU1231
RU1195A_199877522045363,RU1195
RU1215_169787234598307,RU1215
RU1108a_Bambanker_Frozen_197188232801060,RU1108
RU1108a_Bambanker_Frozen_205518974172454,RU1108
RU1293A_125744626985246,RU1293
RU1215_191767581941094,RU1215
RU1144_LN_232302646549404,RU1144
RU1066_155971413261556,RU1066
RU1080C_165790546058659,RU1080
RU1293A_228058962508205,RU1293
RU1108a_Bambanker_Frozen_232301316172595,RU1108
RU1229A_Frozen_126224455592693,RU1229
RU1108a_Bambanker_Frozen_227846648682780,RU1108
RU1144_LN_134033645095726,RU1144
RU426B_135071999941915,RU426
RU1144_LN_169579734027116,RU1144
RU1293A_125050614311843,RU1293
RU1231A_192101752617387,RU1231
RU1108a_Bambanker_201114457918301,RU1108
RU1080C_231906466479347,RU1080
RU1108a_RPMI_165946191895798,RU1108
RU1108a_RPMI_234992266799022,RU1108
RU1181C_235617031474011,RU1181
RU1080C_164698921328036,RU1080
RU1293A_239939129077021,RU1293
RU1229A_Frozen_165784056981230,RU1229
RU1108a_Bambanker_164698933906229,RU1108
RU1108a_Bambanker_Frozen_241057668904811,RU1108
RU1293A_170139199690982,RU1293
RU1145_227930488859933,RU1145
RU1108a_Bambanker_Frozen_201465571268316,RU1108
RU1080C_191012695361438,RU1080
RU1322A_LN_231849424252187,RU1322
RU1231A_122490832476012,RU1231
RU1108a_Bambanker_Frozen_169793558010715,RU1108
RU1144_T_201474310269357,RU1144
RU1145_161462663367988,RU1145
RU1231A_239396870548382,RU1231
RU1108a_Bambanker_Frozen_231900158782387,RU1108
RU1145_231366208744757,RU1145
RU1080C_228049567016684,RU1080
RU1145_192747070941980,RU1145
RU1145_235550834318644,RU1145
RU1181C_134594422328116,RU1181
RU1293A_204902619044125,RU1293
RU1108a_RPMI_200563789618404,RU1108
RU1181B_165397778544371,RU1181
RU1181C_201448687024030,RU1181
RU1144_LN_235070752210339,RU1144
RU1145_165327878339939,RU1145
RU1293A_133906856270629,RU1293
RU1144_LN_160928745875235,RU1144
RU1293A_195402151356190,RU1293
RU1065C_131081016559980,RU1065
RU1108a_RPMI_157477617194788,RU1108
RU1108a_Bambanker_205527698265899,RU1108
RU1080C_121963847510876,RU1080
RU1215_130134935465181,RU1215
RU1215_201532561282790,RU1215
RU1322A_LN_204198539867885,RU1322
RU1322A_LN_235688971941725,RU1322
RU1108a_RPMI_120726911864227,RU1108
RU1080C_231145152137069,RU1080
RU1066_169723795823454,RU1066
RU1152_121955437960419,RU1152
RU1322A_LN_161538750143923,RU1322
RU1231A_120788115634075,RU1231
RU1145_126218818701725,RU1145
RU1152_125583566170548,RU1152
RU1293A_133855315938076,RU1293
RU1144_LN_200416659656043,RU1144
RU1231A_156988278426980,RU1231
RU1293A_232250179500331,RU1293
RU1231A_240497444215003,RU1231
RU1066_170745952651037,RU1066
RU1108a_RPMI_231365416543981,RU1108
RU1181B_200417882298229,RU1181
RU1229A_Frozen_192120140249315,RU1229
RU1322A_LN_160432810478837,RU1322
RU1293A_230670692670702,RU1293
RU1311A_T_1_133837043428772,RU1311
RU1215_129576409447779,RU1215
RU1215_166402815343029,RU1215
RU1108a_Bambanker_Frozen_170344419351782,RU1108
RU1181B_134405322136308,RU1181
RU1066_135081913076021,RU1066
RU1065C_134395523884838,RU1065
RU1195A_121812464593651,RU1195
RU1144_LN_131293502434726,RU1144
RU1231A_232250985307486,RU1231
RU426B_197057101838710,RU426
RU1181C_155973324523379,RU1181
RU1124A_LN_230747734207907,RU1124
RU1066_160910638500708,RU1066
RU1231A_135504955324254,RU1231
RU1152_162072293133037,RU1152
RU1231A_192883153390950,RU1231
RU1229A_Frozen_157561625631468,RU1229
RU1108a_Bambanker_121955419309877,RU1108
RU1322A_LN_125247396136822,RU1322
RU1124A_LN_230739009260252,RU1124
RU1145_201111639902556,RU1145
RU1293A_230817405722011,RU1293
RU1231A_166400384973213,RU1231
RU1080C_195613974784422,RU1080
RU1231A_122369587997606,RU1231
RU1229A_Frozen_121731920092379,RU1229
RU1066_122282749613867,RU1066
RU1322A_LN_126904014916844,RU1322
RU1108a_Bambanker_Frozen_235678521838003,RU1108
RU1181C_133846975571885,RU1181
RU1215_122499672173277,RU1215
RU1065C_205441818286875,RU1065
RU1144_LN_227510433793773,RU1144
RU1322A_LN_134945386719582,RU1322
RU1108a_Bambanker_205922719714022,RU1108
RU1181B_236158197032691,RU1181
RU1231A_201463692707620,RU1231
RU1215_160364257459483,RU1215
RU1080C_164828844243678,RU1080
RU1293A_131105417476509,RU1293
RU1080C_133924258233707,RU1080
RU1066_226901456021734,RU1066
RU1231A_122359146011365,RU1231
RU1152_204763059676965,RU1152
RU1108a_Bambanker_134936689269597,RU1108
RU1293A_130608274553780,RU1293
RU1145_200994226126197,RU1145
RU1293A_162080065252595,RU1293
RU1108a_RPMI_226822433664222,RU1108
RU1108a_Bambanker_121955438455731,RU1108
RU1181C_130675161611691,RU1181
RU1145_204213457218484,RU1145
RU1108a_Bambanker_192306971360476,RU1108
RU1080C_155914236709740,RU1080
RU1322A_LN_135023501436659,RU1322
RU1229A_Frozen_166288864697563,RU1229
RU1108a_Bambanker_Frozen_165164957223214,RU1108
RU1229A_Frozen_234992220949363,RU1229
