,tf,target,key
25522,Ctcf,Npas2,Ctcf_Npas2
25523,Ctcf,Npas4,Ctcf_Npas4
25524,Ctcf,Npb,Ctcf_Npb
25526,Ctcf,Npc1,Ctcf_Npc1
25527,Ctcf,Npdc1,Ctcf_Npdc1
25528,Ctcf,Npepl1,Ctcf_Npepl1
25529,Ctcf,Npff,Ctcf_Npff
25530,Ctcf,Npffr1,Ctcf_Npffr1
25531,Ctcf,Nphp3,Ctcf_Nphp3
25532,Ctcf,Nphs1os,Ctcf_Nphs1os
25533,Ctcf,Npl,Ctcf_Npl
25534,Ctcf,Npm1,Ctcf_Npm1
25535,Ctcf,Npm3,Ctcf_Npm3
25537,Ctcf,Nppa,Ctcf_Nppa
25538,Ctcf,Nppc,Ctcf_Nppc
25539,Ctcf,Npr1,Ctcf_Npr1
25540,Ctcf,Npr2,Ctcf_Npr2
25541,Ctcf,Npr3,Ctcf_Npr3
25542,Ctcf,Nptn,Ctcf_Nptn
25543,Ctcf,Nptxr,Ctcf_Nptxr
25545,Ctcf,Npy4r,Ctcf_Npy4r
25546,Ctcf,Nqo1,Ctcf_Nqo1
25547,Ctcf,Nqo2,Ctcf_Nqo2
25548,Ctcf,Nr1h2,Ctcf_Nr1h2
25549,Ctcf,Nr1h3,Ctcf_Nr1h3
25550,Ctcf,Nr1i2,Ctcf_Nr1i2
25551,Ctcf,Nr2c1,Ctcf_Nr2c1
25552,Ctcf,Nr2c2,Ctcf_Nr2c2
25553,Ctcf,Nr2f1,Ctcf_Nr2f1
25555,Ctcf,Nr3c1,Ctcf_Nr3c1
25557,Ctcf,Nr4a2,Ctcf_Nr4a2
25558,Ctcf,Nr4a3,Ctcf_Nr4a3
25559,Ctcf,Nr6a1,Ctcf_Nr6a1
25561,Ctcf,Nrarp,Ctcf_Nrarp
25563,Ctcf,Nrbp2,Ctcf_Nrbp2
25565,Ctcf,Nrde2,Ctcf_Nrde2
25566,Ctcf,Nrep,Ctcf_Nrep
25567,Ctcf,Nrf1,Ctcf_Nrf1
25569,Ctcf,Nrg4,Ctcf_Nrg4
25570,Ctcf,Nrgn,Ctcf_Nrgn
25571,Ctcf,Nrip1,Ctcf_Nrip1
25572,Ctcf,Nrl,Ctcf_Nrl
25573,Ctcf,Nrm,Ctcf_Nrm
25574,Ctcf,Nrn1l,Ctcf_Nrn1l
25575,Ctcf,Nrp1,Ctcf_Nrp1
25576,Ctcf,Nrp2,Ctcf_Nrp2
25577,Ctcf,Nrsn2,Ctcf_Nrsn2
25578,Ctcf,Nrtn,Ctcf_Nrtn
25579,Ctcf,Nrxn1,Ctcf_Nrxn1
25580,Ctcf,Nrxn2,Ctcf_Nrxn2
25582,Ctcf,Nsfl1c,Ctcf_Nsfl1c
25583,Ctcf,Nsg2,Ctcf_Nsg2
25584,Ctcf,Nsl1,Ctcf_Nsl1
25585,Ctcf,Nsmce3,Ctcf_Nsmce3
25586,Ctcf,Nsmce4a,Ctcf_Nsmce4a
25588,Ctcf,Nsun3,Ctcf_Nsun3
25589,Ctcf,Nsun4,Ctcf_Nsun4
25590,Ctcf,Nsun5,Ctcf_Nsun5
25591,Ctcf,Nsun6,Ctcf_Nsun6
25592,Ctcf,Nsun7,Ctcf_Nsun7
25593,Ctcf,Nt5c1a,Ctcf_Nt5c1a
25594,Ctcf,Nt5c2,Ctcf_Nt5c2
25595,Ctcf,Nt5c3,Ctcf_Nt5c3
25597,Ctcf,Nt5m,Ctcf_Nt5m
25598,Ctcf,Ntf3,Ctcf_Ntf3
25599,Ctcf,Ntm,Ctcf_Ntm
25600,Ctcf,Ntn3,Ctcf_Ntn3
25601,Ctcf,Ntn4,Ctcf_Ntn4
25602,Ctcf,Ntn5,Ctcf_Ntn5
25603,Ctcf,Ntng1,Ctcf_Ntng1
25604,Ctcf,Ntng2,Ctcf_Ntng2
25605,Ctcf,Ntrk1,Ctcf_Ntrk1
25606,Ctcf,Ntrk2,Ctcf_Ntrk2
25607,Ctcf,Ntrk3,Ctcf_Ntrk3
25608,Ctcf,Nts,Ctcf_Nts
25610,Ctcf,Nuak1,Ctcf_Nuak1
25611,Ctcf,Nuak2,Ctcf_Nuak2
25612,Ctcf,Nub1,Ctcf_Nub1
25613,Ctcf,Nubp1,Ctcf_Nubp1
25614,Ctcf,Nucb2,Ctcf_Nucb2
25615,Ctcf,Nucks1,Ctcf_Nucks1
25616,Ctcf,Nudt1,Ctcf_Nudt1
25617,Ctcf,Nudt13,Ctcf_Nudt13
25618,Ctcf,Nudt14,Ctcf_Nudt14
25619,Ctcf,Nudt15,Ctcf_Nudt15
25620,Ctcf,Nudt17,Ctcf_Nudt17
25621,Ctcf,Nudt19,Ctcf_Nudt19
25622,Ctcf,Nudt2,Ctcf_Nudt2
25623,Ctcf,Nudt6,Ctcf_Nudt6
25624,Ctcf,Nudt8,Ctcf_Nudt8
25625,Ctcf,Nudt9,Ctcf_Nudt9
25626,Ctcf,Nuf2,Ctcf_Nuf2
25627,Ctcf,Nufip1,Ctcf_Nufip1
25630,Ctcf,Numbl,Ctcf_Numbl
25631,Ctcf,Nup107,Ctcf_Nup107
25632,Ctcf,Nup133,Ctcf_Nup133
25634,Ctcf,Nup160,Ctcf_Nup160
25635,Ctcf,Nup205,Ctcf_Nup205
25636,Ctcf,Nup210,Ctcf_Nup210
25637,Ctcf,Nup214,Ctcf_Nup214
25638,Ctcf,Nup43,Ctcf_Nup43
25639,Ctcf,Nup50,Ctcf_Nup50
25640,Ctcf,Nup85,Ctcf_Nup85
25641,Ctcf,Nup93,Ctcf_Nup93
25644,Ctcf,Nupr1l,Ctcf_Nupr1l
25645,Ctcf,Nus1,Ctcf_Nus1
25646,Ctcf,Nutf2,Ctcf_Nutf2
25648,Ctcf,Nxf1,Ctcf_Nxf1
25649,Ctcf,Nxf7,Ctcf_Nxf7
25650,Ctcf,Nxn,Ctcf_Nxn
25651,Ctcf,Nxnl1,Ctcf_Nxnl1
25652,Ctcf,Nxnl2,Ctcf_Nxnl2
25653,Ctcf,Nxpe3,Ctcf_Nxpe3
25654,Ctcf,Nxpe4,Ctcf_Nxpe4
25655,Ctcf,Nxpe5,Ctcf_Nxpe5
25656,Ctcf,Nxph1,Ctcf_Nxph1
25657,Ctcf,Nxph2,Ctcf_Nxph2
25658,Ctcf,Nxph3,Ctcf_Nxph3
25659,Ctcf,Nxph4,Ctcf_Nxph4
25660,Ctcf,Nxt2,Ctcf_Nxt2
25661,Ctcf,Nyap1,Ctcf_Nyap1
25662,Ctcf,Nynrin,Ctcf_Nynrin
25663,Ctcf,Nyx,Ctcf_Nyx
25665,Ctcf,Oard1,Ctcf_Oard1
25666,Ctcf,Oas1b,Ctcf_Oas1b
25667,Ctcf,Oas1c,Ctcf_Oas1c
25668,Ctcf,Oas1e,Ctcf_Oas1e
25669,Ctcf,Oas1f,Ctcf_Oas1f
25670,Ctcf,Oas1h,Ctcf_Oas1h
25671,Ctcf,Oas2,Ctcf_Oas2
25672,Ctcf,Oas3,Ctcf_Oas3
25673,Ctcf,Oasl2,Ctcf_Oasl2
25674,Ctcf,Oat,Ctcf_Oat
25675,Ctcf,Oaz1,Ctcf_Oaz1
25676,Ctcf,Oaz2,Ctcf_Oaz2
25677,Ctcf,Obp2a,Ctcf_Obp2a
25680,Ctcf,Ocel1,Ctcf_Ocel1
25681,Ctcf,Ocm,Ctcf_Ocm
25682,Ctcf,Ocrl,Ctcf_Ocrl
25683,Ctcf,Ocstamp,Ctcf_Ocstamp
25684,Ctcf,Odc1,Ctcf_Odc1
25685,Ctcf,Odf2,Ctcf_Odf2
25686,Ctcf,Odf3l1,Ctcf_Odf3l1
25687,Ctcf,Odf3l2,Ctcf_Odf3l2
25688,Ctcf,Ogdh,Ctcf_Ogdh
25689,Ctcf,Ogfod2,Ctcf_Ogfod2
25690,Ctcf,Ogfr,Ctcf_Ogfr
25691,Ctcf,Olfm1,Ctcf_Olfm1
25692,Ctcf,Olfm2,Ctcf_Olfm2
25693,Ctcf,Olfml2a,Ctcf_Olfml2a
25694,Ctcf,Olfml3,Ctcf_Olfml3
25695,Ctcf,Olfr100,Ctcf_Olfr100
25696,Ctcf,Olfr1009,Ctcf_Olfr1009
25697,Ctcf,Olfr1066,Ctcf_Olfr1066
25698,Ctcf,Olfr12,Ctcf_Olfr12
25699,Ctcf,Olfr1344,Ctcf_Olfr1344
25700,Ctcf,Olfr1371,Ctcf_Olfr1371
25702,Ctcf,Olfr1373,Ctcf_Olfr1373
25703,Ctcf,Olfr1375,Ctcf_Olfr1375
25704,Ctcf,Olfr1381,Ctcf_Olfr1381
25705,Ctcf,Olfr1382,Ctcf_Olfr1382
25707,Ctcf,Olfr1393,Ctcf_Olfr1393
25708,Ctcf,Olfr1396,Ctcf_Olfr1396
25709,Ctcf,Olfr1410,Ctcf_Olfr1410
25710,Ctcf,Olfr1414,Ctcf_Olfr1414
25714,Ctcf,Olfr149,Ctcf_Olfr149
25715,Ctcf,Olfr1499,Ctcf_Olfr1499
25716,Ctcf,Olfr15,Ctcf_Olfr15
25717,Ctcf,Olfr1513,Ctcf_Olfr1513
25719,Ctcf,Olfr155,Ctcf_Olfr155
25720,Ctcf,Olfr156,Ctcf_Olfr156
25721,Ctcf,Olfr159,Ctcf_Olfr159
25723,Ctcf,Olfr172,Ctcf_Olfr172
25724,Ctcf,Olfr221,Ctcf_Olfr221
25725,Ctcf,Olfr222,Ctcf_Olfr222
25726,Ctcf,Olfr223,Ctcf_Olfr223
25727,Ctcf,Olfr225,Ctcf_Olfr225
25728,Ctcf,Olfr243,Ctcf_Olfr243
25729,Ctcf,Olfr247,Ctcf_Olfr247
25730,Ctcf,Olfr279,Ctcf_Olfr279
25732,Ctcf,Olfr304,Ctcf_Olfr304
25733,Ctcf,Olfr313,Ctcf_Olfr313
25734,Ctcf,Olfr322,Ctcf_Olfr322
25735,Ctcf,Olfr325,Ctcf_Olfr325
25736,Ctcf,Olfr331,Ctcf_Olfr331
25738,Ctcf,Olfr368,Ctcf_Olfr368
25739,Ctcf,Olfr374,Ctcf_Olfr374
25740,Ctcf,Olfr412,Ctcf_Olfr412
25741,Ctcf,Olfr426,Ctcf_Olfr426
25742,Ctcf,Olfr452,Ctcf_Olfr452
25743,Ctcf,Olfr462,Ctcf_Olfr462
25744,Ctcf,Olfr469,Ctcf_Olfr469
25745,Ctcf,Olfr47,Ctcf_Olfr47
25746,Ctcf,Olfr470,Ctcf_Olfr470
25748,Ctcf,Olfr54,Ctcf_Olfr54
25749,Ctcf,Olfr544,Ctcf_Olfr544
25751,Ctcf,Olfr554,Ctcf_Olfr554
25752,Ctcf,Olfr556,Ctcf_Olfr556
25753,Ctcf,Olfr557,Ctcf_Olfr557
25754,Ctcf,Olfr560,Ctcf_Olfr560
25755,Ctcf,Olfr572,Ctcf_Olfr572
25756,Ctcf,Olfr586,Ctcf_Olfr586
25757,Ctcf,Olfr631,Ctcf_Olfr631
25758,Ctcf,Olfr633,Ctcf_Olfr633
25759,Ctcf,Olfr649,Ctcf_Olfr649
25760,Ctcf,Olfr655,Ctcf_Olfr655
25761,Ctcf,Olfr658,Ctcf_Olfr658
25762,Ctcf,Olfr66,Ctcf_Olfr66
25766,Ctcf,Olfr677,Ctcf_Olfr677
25767,Ctcf,Olfr70,Ctcf_Olfr70
25768,Ctcf,Olfr701,Ctcf_Olfr701
25769,Ctcf,Olfr71,Ctcf_Olfr71
25770,Ctcf,Olfr711,Ctcf_Olfr711
25771,Ctcf,Olfr713,Ctcf_Olfr713
25772,Ctcf,Olfr750,Ctcf_Olfr750
25773,Ctcf,Olfr763,Ctcf_Olfr763
25774,Ctcf,Olfr792,Ctcf_Olfr792
25776,Ctcf,Olfr881,Ctcf_Olfr881
25777,Ctcf,Olfr9,Ctcf_Olfr9
25778,Ctcf,Olfr90,Ctcf_Olfr90
25779,Ctcf,Olfr94,Ctcf_Olfr94
25780,Ctcf,Olfr957,Ctcf_Olfr957
25781,Ctcf,Olfr96,Ctcf_Olfr96
25782,Ctcf,Olig2,Ctcf_Olig2
25783,Ctcf,Oma1,Ctcf_Oma1
25784,Ctcf,Omd,Ctcf_Omd
25785,Ctcf,Omp,Ctcf_Omp
25786,Ctcf,Omt2a,Ctcf_Omt2a
25787,Ctcf,Onecut1,Ctcf_Onecut1
25788,Ctcf,Onecut2,Ctcf_Onecut2
25789,Ctcf,Onecut3,Ctcf_Onecut3
25790,Ctcf,Ooep,Ctcf_Ooep
25791,Ctcf,Opa1,Ctcf_Opa1
25792,Ctcf,Opa3,Ctcf_Opa3
25793,Ctcf,Opalin,Ctcf_Opalin
25794,Ctcf,Opn1mw,Ctcf_Opn1mw
25795,Ctcf,Opn4,Ctcf_Opn4
25796,Ctcf,Opn5,Ctcf_Opn5
25797,Ctcf,Oprd1,Ctcf_Oprd1
25798,Ctcf,Oprl1,Ctcf_Oprl1
25799,Ctcf,Optc,Ctcf_Optc
25800,Ctcf,Orai1,Ctcf_Orai1
25801,Ctcf,Orai2,Ctcf_Orai2
25802,Ctcf,Orai3,Ctcf_Orai3
25803,Ctcf,Oraov1,Ctcf_Oraov1
25804,Ctcf,Orc2,Ctcf_Orc2
25805,Ctcf,Orm2,Ctcf_Orm2
25806,Ctcf,Os9,Ctcf_Os9
25807,Ctcf,Osbp,Ctcf_Osbp
25808,Ctcf,Osbp2,Ctcf_Osbp2
25810,Ctcf,Osbpl11,Ctcf_Osbpl11
25811,Ctcf,Osbpl1a,Ctcf_Osbpl1a
25812,Ctcf,Osbpl2,Ctcf_Osbpl2
25813,Ctcf,Osbpl3,Ctcf_Osbpl3
25814,Ctcf,Osbpl5,Ctcf_Osbpl5
25815,Ctcf,Osbpl7,Ctcf_Osbpl7
25816,Ctcf,Osbpl9,Ctcf_Osbpl9
25817,Ctcf,Oscar,Ctcf_Oscar
25818,Ctcf,Oscp1,Ctcf_Oscp1
25821,Ctcf,Osgin1,Ctcf_Osgin1
25822,Ctcf,Osmr,Ctcf_Osmr
25823,Ctcf,Osr2,Ctcf_Osr2
25825,Ctcf,Ostc,Ctcf_Ostc
25827,Ctcf,Otof,Ctcf_Otof
25828,Ctcf,Otop2,Ctcf_Otop2
25830,Ctcf,Otos,Ctcf_Otos
25831,Ctcf,Otp,Ctcf_Otp
25832,Ctcf,Otub1,Ctcf_Otub1
25833,Ctcf,Otub2,Ctcf_Otub2
25834,Ctcf,Otud1,Ctcf_Otud1
25835,Ctcf,Otud3,Ctcf_Otud3
25836,Ctcf,Otud6b,Ctcf_Otud6b
25838,Ctcf,Ovca2,Ctcf_Ovca2
25839,Ctcf,Oxa1l,Ctcf_Oxa1l
25840,Ctcf,Oxct1,Ctcf_Oxct1
25841,Ctcf,Oxr1,Ctcf_Oxr1
25843,Ctcf,Oxsr1,Ctcf_Oxsr1
25844,Ctcf,Oxt,Ctcf_Oxt
25845,Ctcf,Oxtr,Ctcf_Oxtr
25846,Ctcf,P2rx1,Ctcf_P2rx1
25847,Ctcf,P2rx4,Ctcf_P2rx4
25848,Ctcf,P2rx5,Ctcf_P2rx5
25849,Ctcf,P2ry13,Ctcf_P2ry13
25850,Ctcf,P2ry4,Ctcf_P2ry4
25851,Ctcf,P2ry6,Ctcf_P2ry6
25852,Ctcf,P3h1,Ctcf_P3h1
25853,Ctcf,P3h3,Ctcf_P3h3
25854,Ctcf,P3h4,Ctcf_P3h4
25855,Ctcf,P4ha1,Ctcf_P4ha1
25856,Ctcf,P4ha2,Ctcf_P4ha2
25857,Ctcf,P4ha3,Ctcf_P4ha3
25861,Ctcf,Pabpc1l,Ctcf_Pabpc1l
25862,Ctcf,Pabpc4,Ctcf_Pabpc4
25863,Ctcf,Pabpn1,Ctcf_Pabpn1
25865,Ctcf,Pacsin1,Ctcf_Pacsin1
25866,Ctcf,Pacsin2,Ctcf_Pacsin2
25867,Ctcf,Padi2,Ctcf_Padi2
25868,Ctcf,Padi6,Ctcf_Padi6
25869,Ctcf,Paf1,Ctcf_Paf1
25871,Ctcf,Pafah1b2,Ctcf_Pafah1b2
25872,Ctcf,Pafah1b3,Ctcf_Pafah1b3
25873,Ctcf,Pafah2,Ctcf_Pafah2
25875,Ctcf,Pagr1a,Ctcf_Pagr1a
25876,Ctcf,Pah,Ctcf_Pah
25877,Ctcf,Paip1,Ctcf_Paip1
25878,Ctcf,Paip2,Ctcf_Paip2
25879,Ctcf,Paip2b,Ctcf_Paip2b
25880,Ctcf,Pak1,Ctcf_Pak1
25881,Ctcf,Pak1ip1,Ctcf_Pak1ip1
25882,Ctcf,Pak3,Ctcf_Pak3
25883,Ctcf,Pak4,Ctcf_Pak4
25884,Ctcf,Palld,Ctcf_Palld
25885,Ctcf,Palm,Ctcf_Palm
25887,Ctcf,Palm3,Ctcf_Palm3
25888,Ctcf,Pam16,Ctcf_Pam16
25889,Ctcf,Pank1,Ctcf_Pank1
25890,Ctcf,Pank2,Ctcf_Pank2
25892,Ctcf,Pantr1,Ctcf_Pantr1
25893,Ctcf,Pantr2,Ctcf_Pantr2
25894,Ctcf,Papln,Ctcf_Papln
25895,Ctcf,Pappa,Ctcf_Pappa
25896,Ctcf,Pappa2,Ctcf_Pappa2
25897,Ctcf,Papss2,Ctcf_Papss2
25899,Ctcf,Paqr8,Ctcf_Paqr8
25900,Ctcf,Pard3,Ctcf_Pard3
25901,Ctcf,Pard6b,Ctcf_Pard6b
25902,Ctcf,Park2,Ctcf_Park2
25903,Ctcf,Park7,Ctcf_Park7
25904,Ctcf,Parl,Ctcf_Parl
25905,Ctcf,Parm1,Ctcf_Parm1
25906,Ctcf,Parp10,Ctcf_Parp10
25907,Ctcf,Parp11,Ctcf_Parp11
25908,Ctcf,Parp14,Ctcf_Parp14
25909,Ctcf,Parp16,Ctcf_Parp16
25910,Ctcf,Parp3,Ctcf_Parp3
25911,Ctcf,Pate4,Ctcf_Pate4
25912,Ctcf,Patj,Ctcf_Patj
25914,Ctcf,Patz1,Ctcf_Patz1
25915,Ctcf,Pawr,Ctcf_Pawr
25916,Ctcf,Pax2,Ctcf_Pax2
25918,Ctcf,Pax8,Ctcf_Pax8
25919,Ctcf,Pax9,Ctcf_Pax9
25920,Ctcf,Paxbp1,Ctcf_Paxbp1
25921,Ctcf,Paxip1,Ctcf_Paxip1
25922,Ctcf,Pbk,Ctcf_Pbk
25923,Ctcf,Pbld1,Ctcf_Pbld1
25924,Ctcf,Pbld2,Ctcf_Pbld2
25925,Ctcf,Pbrm1,Ctcf_Pbrm1
25926,Ctcf,Pcbd2,Ctcf_Pcbd2
25927,Ctcf,Pcbp2,Ctcf_Pcbp2
25929,Ctcf,Pcdh1,Ctcf_Pcdh1
25930,Ctcf,Pcdh10,Ctcf_Pcdh10
25931,Ctcf,Pcdh12,Ctcf_Pcdh12
25932,Ctcf,Pcdh17,Ctcf_Pcdh17
25933,Ctcf,Pcdh19,Ctcf_Pcdh19
25934,Ctcf,Pcdh20,Ctcf_Pcdh20
25935,Ctcf,Pcdh7,Ctcf_Pcdh7
25936,Ctcf,Pcdh9,Ctcf_Pcdh9
25938,Ctcf,Pcdhb13,Ctcf_Pcdhb13
25940,Ctcf,Pcdhb16,Ctcf_Pcdhb16
25941,Ctcf,Pcdhb17,Ctcf_Pcdhb17
25942,Ctcf,Pcdhb3,Ctcf_Pcdhb3
25943,Ctcf,Pcdhb5,Ctcf_Pcdhb5
25945,Ctcf,Pcdhga1,Ctcf_Pcdhga1
25947,Ctcf,Pcdhga12,Ctcf_Pcdhga12
25948,Ctcf,Pcdhga2,Ctcf_Pcdhga2
25949,Ctcf,Pcdhga5,Ctcf_Pcdhga5
25951,Ctcf,Pcdhgb5,Ctcf_Pcdhgb5
25952,Ctcf,Pcdhgb6,Ctcf_Pcdhgb6
25953,Ctcf,Pcdhgb7,Ctcf_Pcdhgb7
25954,Ctcf,Pcdhgb8,Ctcf_Pcdhgb8
25955,Ctcf,Pcdhgc3,Ctcf_Pcdhgc3
25956,Ctcf,Pced1a,Ctcf_Pced1a
25957,Ctcf,Pced1b,Ctcf_Pced1b
25958,Ctcf,Pcgf1,Ctcf_Pcgf1
25959,Ctcf,Pcgf2,Ctcf_Pcgf2
25960,Ctcf,Pcgf6,Ctcf_Pcgf6
25961,Ctcf,Pcid2,Ctcf_Pcid2
25962,Ctcf,Pcif1,Ctcf_Pcif1
25963,Ctcf,Pck1,Ctcf_Pck1
25964,Ctcf,Pck2,Ctcf_Pck2
25965,Ctcf,Pcm1,Ctcf_Pcm1
25967,Ctcf,Pcnt,Ctcf_Pcnt
25968,Ctcf,Pcnx,Ctcf_Pcnx
25969,Ctcf,Pcnx2,Ctcf_Pcnx2
25970,Ctcf,Pcolce,Ctcf_Pcolce
25971,Ctcf,Pcp2,Ctcf_Pcp2
25972,Ctcf,Pcp4,Ctcf_Pcp4
25973,Ctcf,Pcsk1n,Ctcf_Pcsk1n
25975,Ctcf,Pcsk7,Ctcf_Pcsk7
25976,Ctcf,Pcsk9,Ctcf_Pcsk9
25977,Ctcf,Pcx,Ctcf_Pcx
25978,Ctcf,Pcyox1,Ctcf_Pcyox1
25979,Ctcf,Pcyox1l,Ctcf_Pcyox1l
25982,Ctcf,Pdap1,Ctcf_Pdap1
25983,Ctcf,Pdcd2,Ctcf_Pdcd2
25984,Ctcf,Pdcd2l,Ctcf_Pdcd2l
25985,Ctcf,Pdcd4,Ctcf_Pdcd4
25986,Ctcf,Pde10a,Ctcf_Pde10a
25987,Ctcf,Pde2a,Ctcf_Pde2a
25988,Ctcf,Pde3a,Ctcf_Pde3a
25989,Ctcf,Pde4a,Ctcf_Pde4a
25990,Ctcf,Pde4dip,Ctcf_Pde4dip
25991,Ctcf,Pde5a,Ctcf_Pde5a
25992,Ctcf,Pde7a,Ctcf_Pde7a
25993,Ctcf,Pde8a,Ctcf_Pde8a
25994,Ctcf,Pde8b,Ctcf_Pde8b
25995,Ctcf,Pde9a,Ctcf_Pde9a
25996,Ctcf,Pdgfa,Ctcf_Pdgfa
25997,Ctcf,Pdgfb,Ctcf_Pdgfb
25998,Ctcf,Pdgfc,Ctcf_Pdgfc
25999,Ctcf,Pdgfd,Ctcf_Pdgfd
26000,Ctcf,Pdgfra,Ctcf_Pdgfra
26001,Ctcf,Pdgfrl,Ctcf_Pdgfrl
26003,Ctcf,Pdhb,Ctcf_Pdhb
26004,Ctcf,Pdia6,Ctcf_Pdia6
26005,Ctcf,Pdik1l,Ctcf_Pdik1l
26006,Ctcf,Pdilt,Ctcf_Pdilt
26007,Ctcf,Pdk2,Ctcf_Pdk2
26008,Ctcf,Pdlim2,Ctcf_Pdlim2
26009,Ctcf,Pdlim5,Ctcf_Pdlim5
26010,Ctcf,Pdlim7,Ctcf_Pdlim7
26011,Ctcf,Pdpk1,Ctcf_Pdpk1
26012,Ctcf,Pdpr,Ctcf_Pdpr
26013,Ctcf,Pdrg1,Ctcf_Pdrg1
26014,Ctcf,Pds5a,Ctcf_Pds5a
26015,Ctcf,Pds5b,Ctcf_Pds5b
26016,Ctcf,Pdss2,Ctcf_Pdss2
26017,Ctcf,Pdxk,Ctcf_Pdxk
26018,Ctcf,Pdxk-ps,Ctcf_Pdxk-ps
26019,Ctcf,Pdxp,Ctcf_Pdxp
26020,Ctcf,Pdyn,Ctcf_Pdyn
26021,Ctcf,Pdzd11,Ctcf_Pdzd11
26022,Ctcf,Pdzd2,Ctcf_Pdzd2
26023,Ctcf,Pdzd3,Ctcf_Pdzd3
26024,Ctcf,Pdzd7,Ctcf_Pdzd7
26025,Ctcf,Pdzd8,Ctcf_Pdzd8
26026,Ctcf,Pdzd9,Ctcf_Pdzd9
26027,Ctcf,Pdzk1ip1,Ctcf_Pdzk1ip1
26028,Ctcf,Peak1,Ctcf_Peak1
26029,Ctcf,Pear1,Ctcf_Pear1
26030,Ctcf,Pebp1,Ctcf_Pebp1
26031,Ctcf,Pebp4,Ctcf_Pebp4
26032,Ctcf,Pef1,Ctcf_Pef1
26033,Ctcf,Peg12,Ctcf_Peg12
26034,Ctcf,Peg13,Ctcf_Peg13
26035,Ctcf,Peg3,Ctcf_Peg3
26039,Ctcf,Pelp1,Ctcf_Pelp1
26040,Ctcf,Pemt,Ctcf_Pemt
26041,Ctcf,Penk,Ctcf_Penk
26042,Ctcf,Pepd,Ctcf_Pepd
26043,Ctcf,Per2,Ctcf_Per2
26044,Ctcf,Perp,Ctcf_Perp
26045,Ctcf,Pes1,Ctcf_Pes1
26047,Ctcf,Pex10,Ctcf_Pex10
26048,Ctcf,Pex11b,Ctcf_Pex11b
26049,Ctcf,Pex11g,Ctcf_Pex11g
26050,Ctcf,Pex19,Ctcf_Pex19
26051,Ctcf,Pex26,Ctcf_Pex26
26053,Ctcf,Pex5,Ctcf_Pex5
26054,Ctcf,Pex6,Ctcf_Pex6
26055,Ctcf,Pex7,Ctcf_Pex7
26056,Ctcf,Pfas,Ctcf_Pfas
26057,Ctcf,Pfdn4,Ctcf_Pfdn4
26058,Ctcf,Pfdn5,Ctcf_Pfdn5
26059,Ctcf,Pfkfb3,Ctcf_Pfkfb3
26060,Ctcf,Pfkfb4,Ctcf_Pfkfb4
26061,Ctcf,Pfkl,Ctcf_Pfkl
26062,Ctcf,Pfkm,Ctcf_Pfkm
26063,Ctcf,Pfn2,Ctcf_Pfn2
26064,Ctcf,Pfn3,Ctcf_Pfn3
26065,Ctcf,Pfpl,Ctcf_Pfpl
26066,Ctcf,Pga5,Ctcf_Pga5
26067,Ctcf,Pgam1,Ctcf_Pgam1
26068,Ctcf,Pgam5,Ctcf_Pgam5
26069,Ctcf,Pgap1,Ctcf_Pgap1
26070,Ctcf,Pgap2,Ctcf_Pgap2
26071,Ctcf,Pgbd1,Ctcf_Pgbd1
26072,Ctcf,Pgc,Ctcf_Pgc
26073,Ctcf,Pgd,Ctcf_Pgd
26074,Ctcf,Pgf,Ctcf_Pgf
26075,Ctcf,Pgghg,Ctcf_Pgghg
26076,Ctcf,Pgk2,Ctcf_Pgk2
26077,Ctcf,Pgls,Ctcf_Pgls
26078,Ctcf,Pglyrp1,Ctcf_Pglyrp1
26079,Ctcf,Pglyrp2,Ctcf_Pglyrp2
26080,Ctcf,Pgm2l1,Ctcf_Pgm2l1
26081,Ctcf,Pgm5,Ctcf_Pgm5
26082,Ctcf,Pgp,Ctcf_Pgp
26083,Ctcf,Pgpep1,Ctcf_Pgpep1
26084,Ctcf,Pgpep1l,Ctcf_Pgpep1l
26085,Ctcf,Pgs1,Ctcf_Pgs1
26087,Ctcf,Phactr3,Ctcf_Phactr3
26088,Ctcf,Phax,Ctcf_Phax
26089,Ctcf,Phb,Ctcf_Phb
26091,Ctcf,Phc2,Ctcf_Phc2
26092,Ctcf,Phc3,Ctcf_Phc3
26093,Ctcf,Phf1,Ctcf_Phf1
26094,Ctcf,Phf10,Ctcf_Phf10
26095,Ctcf,Phf11c,Ctcf_Phf11c
26096,Ctcf,Phf11d,Ctcf_Phf11d
26097,Ctcf,Phf12,Ctcf_Phf12
26099,Ctcf,Phf21a,Ctcf_Phf21a
26100,Ctcf,Phf6,Ctcf_Phf6
26101,Ctcf,Phgdh,Ctcf_Phgdh
26102,Ctcf,Phkg1,Ctcf_Phkg1
26104,Ctcf,Phlda2,Ctcf_Phlda2
26105,Ctcf,Phlda3,Ctcf_Phlda3
26106,Ctcf,Phldb1,Ctcf_Phldb1
26107,Ctcf,Phldb2,Ctcf_Phldb2
26108,Ctcf,Phlpp2,Ctcf_Phlpp2
26109,Ctcf,Phospho1,Ctcf_Phospho1
26110,Ctcf,Phospho2,Ctcf_Phospho2
26111,Ctcf,Phrf1,Ctcf_Phrf1
26112,Ctcf,Phyh,Ctcf_Phyh
26113,Ctcf,Phyhd1,Ctcf_Phyhd1
26114,Ctcf,Phyhipl,Ctcf_Phyhipl
