"gene","Chr","Starts","Ends","Peak1","Peak2","Importance","function_type"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_58932620_58933485",0.00967399310669267,"HC"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_58738614_58739430",0.00957008862302869,"HC"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_58854294_58855223",0.00837652311321956,"HC"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_58861342_58862192",0.00802328940657739,"HC"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_58621112_58621955",0.0077982967415478,"HC"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_58919707_58920541",0.00762271348955082,"HC"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_58768941_58769809",0.00671376920809494,"HC"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_58841209_58842099",0.00658870223686369,"MC"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_58597720_58598595",0.00581243857810318,"MC"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_59005229_59005971",0.00570406908204089,"MC"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_58987168_58988063",0.00544570023740628,"MC"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_58859956_58860835",0.00502606415489638,"MC"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_58885810_58886672",0.00498594201609287,"MC"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_58573579_58574431",0.00492223051561137,"MC"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_58812719_58813613",0.00476992630269214,"MC"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_58809425_58810262",0.00431448777197401,"MC"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_58805783_58806682",0.00403442873997485,"MC"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_58649560_58650388",0.00361168398189498,"MC"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_58710524_58711425",0.00274726630088966,"MC"
"JUN","chr1",58784048,58784048,"chr1_58783709_58784631","chr1_58648475_58649225",0.00215867258096311,"MC"
