,tf,target,key
1143,Ctcf,Pafah1b2,Ctcf_Pafah1b2
1144,Ctcf,Pafah2,Ctcf_Pafah2
1145,Ctcf,Paip2,Ctcf_Paip2
1146,Ctcf,Pam16,Ctcf_Pam16
1147,Ctcf,Pank2,Ctcf_Pank2
1148,Ctcf,Parl,Ctcf_Parl
1149,Ctcf,Parp3,Ctcf_Parp3
1150,Ctcf,Paxbp1,Ctcf_Paxbp1
1152,Ctcf,Pcdh1,Ctcf_Pcdh1
1153,Ctcf,Pced1b,Ctcf_Pced1b
1154,Ctcf,Pcp4,Ctcf_Pcp4
1155,Ctcf,Pcsk7,Ctcf_Pcsk7
1156,Ctcf,Pde2a,Ctcf_Pde2a
1157,Ctcf,Pde4a,Ctcf_Pde4a
1158,Ctcf,Pdik1l,Ctcf_Pdik1l
1159,Ctcf,Pdlim2,Ctcf_Pdlim2
1160,Ctcf,Pdlim7,Ctcf_Pdlim7
1161,Ctcf,Pdpk1,Ctcf_Pdpk1
1162,Ctcf,Pdrg1,Ctcf_Pdrg1
1163,Ctcf,Pds5b,Ctcf_Pds5b
1164,Ctcf,Pdxp,Ctcf_Pdxp
1165,Ctcf,Pdzd9,Ctcf_Pdzd9
1166,Ctcf,Pdzk1ip1,Ctcf_Pdzk1ip1
1167,Ctcf,Pear1,Ctcf_Pear1
1168,Ctcf,Pex7,Ctcf_Pex7
1169,Ctcf,Pfdn4,Ctcf_Pfdn4
1170,Ctcf,Pfkfb3,Ctcf_Pfkfb3
1171,Ctcf,Pfkl,Ctcf_Pfkl
1172,Ctcf,Pfn3,Ctcf_Pfn3
1173,Ctcf,Pga5,Ctcf_Pga5
1174,Ctcf,Pgam5,Ctcf_Pgam5
1175,Ctcf,Pgf,Ctcf_Pgf
1176,Ctcf,Pglyrp1,Ctcf_Pglyrp1
1177,Ctcf,Phactr3,Ctcf_Phactr3
1178,Ctcf,Phrf1,Ctcf_Phrf1
1179,Ctcf,Piezo1,Ctcf_Piezo1
1180,Ctcf,Pigo,Ctcf_Pigo
1181,Ctcf,Pigv,Ctcf_Pigv
1182,Ctcf,Pigz,Ctcf_Pigz
1183,Ctcf,Pink1,Ctcf_Pink1
1184,Ctcf,Pitpnm1,Ctcf_Pitpnm1
1185,Ctcf,Pkn3,Ctcf_Pkn3
1186,Ctcf,Pla2g2e,Ctcf_Pla2g2e
1187,Ctcf,Plag1,Ctcf_Plag1
1188,Ctcf,Platr8,Ctcf_Platr8
1189,Ctcf,Plbd2,Ctcf_Plbd2
1190,Ctcf,Pld6,Ctcf_Pld6
1191,Ctcf,Plekhg5,Ctcf_Plekhg5
1192,Ctcf,Plekho2,Ctcf_Plekho2
1193,Ctcf,Plgrkt,Ctcf_Plgrkt
1194,Ctcf,Plin3,Ctcf_Plin3
1195,Ctcf,Plin4,Ctcf_Plin4
1196,Ctcf,Plpp5,Ctcf_Plpp5
1197,Ctcf,Plxdc1,Ctcf_Plxdc1
1198,Ctcf,Pmp22,Ctcf_Pmp22
1200,Ctcf,Pnkp,Ctcf_Pnkp
1201,Ctcf,Pnmal2,Ctcf_Pnmal2
1202,Ctcf,Pola2,Ctcf_Pola2
1203,Ctcf,Pold1,Ctcf_Pold1
1204,Ctcf,Polr2c,Ctcf_Polr2c
1205,Ctcf,Polr2j,Ctcf_Polr2j
1206,Ctcf,Polr3a,Ctcf_Polr3a
1207,Ctcf,Polr3e,Ctcf_Polr3e
1208,Ctcf,Polr3h,Ctcf_Polr3h
1209,Ctcf,Pom121,Ctcf_Pom121
1210,Ctcf,Pom121l2,Ctcf_Pom121l2
1211,Ctcf,Pomk,Ctcf_Pomk
1212,Ctcf,Pop5,Ctcf_Pop5
1213,Ctcf,Pou2f1,Ctcf_Pou2f1
1214,Ctcf,Pou2f2,Ctcf_Pou2f2
1215,Ctcf,Ppa2,Ctcf_Ppa2
1216,Ctcf,Ppard,Ctcf_Ppard
1217,Ctcf,Ppdpf,Ctcf_Ppdpf
1218,Ctcf,Ppid,Ctcf_Ppid
1219,Ctcf,Ppif,Ctcf_Ppif
1220,Ctcf,Ppil1,Ctcf_Ppil1
1221,Ctcf,Ppm1f,Ctcf_Ppm1f
1222,Ctcf,Ppm1j,Ctcf_Ppm1j
1223,Ctcf,Ppp1r13l,Ctcf_Ppp1r13l
1224,Ctcf,Ppp1r14a,Ctcf_Ppp1r14a
1225,Ctcf,Ppp1r1a,Ctcf_Ppp1r1a
1226,Ctcf,Ppp1r1b,Ctcf_Ppp1r1b
1227,Ctcf,Ppp2cb,Ctcf_Ppp2cb
1228,Ctcf,Ppy,Ctcf_Ppy
1229,Ctcf,Prkcd,Ctcf_Prkcd
1230,Ctcf,Prkce,Ctcf_Prkce
1231,Ctcf,Prmt1,Ctcf_Prmt1
1232,Ctcf,Prmt3,Ctcf_Prmt3
1233,Ctcf,Prpf18,Ctcf_Prpf18
1234,Ctcf,Prr29,Ctcf_Prr29
1235,Ctcf,Prrt3,Ctcf_Prrt3
1236,Ctcf,Prss8,Ctcf_Prss8
1237,Ctcf,Psmc6,Ctcf_Psmc6
1238,Ctcf,Psmd6,Ctcf_Psmd6
1239,Ctcf,Psors1c2,Ctcf_Psors1c2
1240,Ctcf,Psrc1,Ctcf_Psrc1
1241,Ctcf,Pstk,Ctcf_Pstk
1242,Ctcf,Ptger1,Ctcf_Ptger1
1243,Ctcf,Ptger4,Ctcf_Ptger4
1244,Ctcf,Ptges2,Ctcf_Ptges2
1245,Ctcf,Ptgir,Ctcf_Ptgir
1246,Ctcf,Ptk2b,Ctcf_Ptk2b
1247,Ctcf,Ptma,Ctcf_Ptma
1248,Ctcf,Ptp4a3,Ctcf_Ptp4a3
1249,Ctcf,Ptpn23,Ctcf_Ptpn23
1250,Ctcf,Ptprf,Ctcf_Ptprf
1251,Ctcf,Ptprs,Ctcf_Ptprs
1252,Ctcf,Ptpru,Ctcf_Ptpru
1253,Ctcf,Ptprv,Ctcf_Ptprv
1254,Ctcf,Pts,Ctcf_Pts
1255,Ctcf,Pxn,Ctcf_Pxn
1256,Ctcf,Qrich2,Ctcf_Qrich2
1257,Ctcf,R3hcc1,Ctcf_R3hcc1
1258,Ctcf,Rab12,Ctcf_Rab12
1259,Ctcf,Rab17,Ctcf_Rab17
1260,Ctcf,Rab27a,Ctcf_Rab27a
1261,Ctcf,Rab2b,Ctcf_Rab2b
1262,Ctcf,Rab32,Ctcf_Rab32
1263,Ctcf,Rab37,Ctcf_Rab37
1264,Ctcf,Rabep2,Ctcf_Rabep2
1265,Ctcf,Rabggta,Ctcf_Rabggta
1266,Ctcf,Rac3,Ctcf_Rac3
1267,Ctcf,Rack1,Ctcf_Rack1
1268,Ctcf,Rad51d,Ctcf_Rad51d
1269,Ctcf,Rad9a,Ctcf_Rad9a
1270,Ctcf,Rai1,Ctcf_Rai1
1271,Ctcf,Ramp1,Ctcf_Ramp1
1272,Ctcf,Ranbp3,Ctcf_Ranbp3
1273,Ctcf,Rap1gap,Ctcf_Rap1gap
1274,Ctcf,Rapgef1,Ctcf_Rapgef1
1275,Ctcf,Rara,Ctcf_Rara
1276,Ctcf,Rarg,Ctcf_Rarg
1277,Ctcf,Rars,Ctcf_Rars
1278,Ctcf,Rasgef1b,Ctcf_Rasgef1b
1279,Ctcf,Rasgrp1,Ctcf_Rasgrp1
1280,Ctcf,Rasgrp2,Ctcf_Rasgrp2
1281,Ctcf,Rasip1,Ctcf_Rasip1
1282,Ctcf,Rasl2-9,Ctcf_Rasl2-9
1283,Ctcf,Rassf5,Ctcf_Rassf5
1284,Ctcf,Rbm15b,Ctcf_Rbm15b
1285,Ctcf,Rbm17,Ctcf_Rbm17
1286,Ctcf,Rbm28,Ctcf_Rbm28
1287,Ctcf,Rbm45,Ctcf_Rbm45
1288,Ctcf,Rbm4b,Ctcf_Rbm4b
1289,Ctcf,Rbp7,Ctcf_Rbp7
1290,Ctcf,Rbpjl,Ctcf_Rbpjl
1291,Ctcf,Rcc1,Ctcf_Rcc1
1292,Ctcf,Rcor2,Ctcf_Rcor2
1293,Ctcf,Reep2,Ctcf_Reep2
1294,Ctcf,Reep4,Ctcf_Reep4
1295,Ctcf,Reg4,Ctcf_Reg4
1296,Ctcf,Relt,Ctcf_Relt
1297,Ctcf,Ren1,Ctcf_Ren1
1298,Ctcf,Reps1,Ctcf_Reps1
1299,Ctcf,Rerg,Ctcf_Rerg
1300,Ctcf,Rev1,Ctcf_Rev1
1301,Ctcf,Rexo1,Ctcf_Rexo1
1302,Ctcf,Rffl,Ctcf_Rffl
1303,Ctcf,Rfng,Ctcf_Rfng
1304,Ctcf,Rgcc,Ctcf_Rgcc
1305,Ctcf,Rgs9,Ctcf_Rgs9
1306,Ctcf,Rhbdf1,Ctcf_Rhbdf1
1307,Ctcf,Rhof,Ctcf_Rhof
1308,Ctcf,Rhot1,Ctcf_Rhot1
1309,Ctcf,Rimbp3,Ctcf_Rimbp3
1310,Ctcf,Rinl,Ctcf_Rinl
1311,Ctcf,Rint1,Ctcf_Rint1
1312,Ctcf,Ripply3,Ctcf_Ripply3
1313,Ctcf,Rn4.5s,Ctcf_Rn4.5s
1314,Ctcf,Rnf126,Ctcf_Rnf126
1315,Ctcf,Rnf14,Ctcf_Rnf14
1316,Ctcf,Rnf144a,Ctcf_Rnf144a
1317,Ctcf,Rnh1,Ctcf_Rnh1
1318,Ctcf,Rpa2,Ctcf_Rpa2
1319,Ctcf,Rpia,Ctcf_Rpia
1320,Ctcf,Rpl10a,Ctcf_Rpl10a
1321,Ctcf,Rpl11,Ctcf_Rpl11
1322,Ctcf,Rpl17,Ctcf_Rpl17
1323,Ctcf,Rpl18a,Ctcf_Rpl18a
1324,Ctcf,Rpl19,Ctcf_Rpl19
1325,Ctcf,Rpl26,Ctcf_Rpl26
1327,Ctcf,Rpl36,Ctcf_Rpl36
1328,Ctcf,Rpl38,Ctcf_Rpl38
1329,Ctcf,Rpl5,Ctcf_Rpl5
1330,Ctcf,Rplp0,Ctcf_Rplp0
1331,Ctcf,Rpn1,Ctcf_Rpn1
1332,Ctcf,Rpp14,Ctcf_Rpp14
1333,Ctcf,Rps10,Ctcf_Rps10
1334,Ctcf,Rps14,Ctcf_Rps14
1335,Ctcf,Rps17,Ctcf_Rps17
1336,Ctcf,Rps19,Ctcf_Rps19
1337,Ctcf,Rps19bp1,Ctcf_Rps19bp1
1338,Ctcf,Rps3a1,Ctcf_Rps3a1
1339,Ctcf,Rraga,Ctcf_Rraga
1340,Ctcf,Rrp1,Ctcf_Rrp1
1341,Ctcf,Rsad1,Ctcf_Rsad1
1342,Ctcf,Rsf1,Ctcf_Rsf1
1343,Ctcf,Rtn2,Ctcf_Rtn2
1344,Ctcf,Rtp3,Ctcf_Rtp3
1345,Ctcf,Rubcnl,Ctcf_Rubcnl
1346,Ctcf,Runx1,Ctcf_Runx1
1347,Ctcf,Rwdd3,Ctcf_Rwdd3
1348,Ctcf,S100a10,Ctcf_S100a10
1349,Ctcf,S1pr4,Ctcf_S1pr4
1350,Ctcf,Saal1,Ctcf_Saal1
1351,Ctcf,Sardh,Ctcf_Sardh
1352,Ctcf,Sars2,Ctcf_Sars2
1353,Ctcf,Sbpl,Ctcf_Sbpl
1354,Ctcf,Scaf8,Ctcf_Scaf8
1355,Ctcf,Scai,Ctcf_Scai
1356,Ctcf,Scap,Ctcf_Scap
1357,Ctcf,Scd2,Ctcf_Scd2
1358,Ctcf,Scgb1a1,Ctcf_Scgb1a1
1359,Ctcf,Scgb1c1,Ctcf_Scgb1c1
1360,Ctcf,Scn2b,Ctcf_Scn2b
1361,Ctcf,Scn5a,Ctcf_Scn5a
1362,Ctcf,Scpep1,Ctcf_Scpep1
1363,Ctcf,Sec22a,Ctcf_Sec22a
1364,Ctcf,Sec22c,Ctcf_Sec22c
1365,Ctcf,Secisbp2,Ctcf_Secisbp2
1366,Ctcf,Sectm1b,Ctcf_Sectm1b
1367,Ctcf,Sema3b,Ctcf_Sema3b
1368,Ctcf,Sema3g,Ctcf_Sema3g
1369,Ctcf,Sema4a,Ctcf_Sema4a
1370,Ctcf,Sema6b,Ctcf_Sema6b
1371,Ctcf,Sema7a,Ctcf_Sema7a
1372,Ctcf,Sept5,Ctcf_Sept5
1373,Ctcf,Serpinb1c,Ctcf_Serpinb1c
1374,Ctcf,Sesn2,Ctcf_Sesn2
1375,Ctcf,Setd1a,Ctcf_Setd1a
1376,Ctcf,Setd1b,Ctcf_Setd1b
1377,Ctcf,Sf3a3,Ctcf_Sf3a3
1378,Ctcf,Sfn,Ctcf_Sfn
1379,Ctcf,Sgca,Ctcf_Sgca
1380,Ctcf,Sh2b2,Ctcf_Sh2b2
1381,Ctcf,Sh3bgrl3,Ctcf_Sh3bgrl3
1382,Ctcf,Sh3bp5,Ctcf_Sh3bp5
1383,Ctcf,Sh3gl1,Ctcf_Sh3gl1
1384,Ctcf,Sh3glb1,Ctcf_Sh3glb1
1385,Ctcf,Shc4,Ctcf_Shc4
1386,Ctcf,Shd,Ctcf_Shd
1387,Ctcf,Siglec1,Ctcf_Siglec1
1388,Ctcf,Sigmar1,Ctcf_Sigmar1
1389,Ctcf,Sik2,Ctcf_Sik2
1390,Ctcf,Sirt5,Ctcf_Sirt5
1391,Ctcf,Six5,Ctcf_Six5
1392,Ctcf,Slc17a7,Ctcf_Slc17a7
1393,Ctcf,Slc25a38,Ctcf_Slc25a38
1394,Ctcf,Slc25a39,Ctcf_Slc25a39
1395,Ctcf,Slc25a5,Ctcf_Slc25a5
1396,Ctcf,Slc26a11,Ctcf_Slc26a11
1397,Ctcf,Slc29a3,Ctcf_Slc29a3
1398,Ctcf,Slc2a4,Ctcf_Slc2a4
1399,Ctcf,Slc2a5,Ctcf_Slc2a5
1400,Ctcf,Slc30a5,Ctcf_Slc30a5
1401,Ctcf,Slc34a1,Ctcf_Slc34a1
1402,Ctcf,Slc35b1,Ctcf_Slc35b1
1403,Ctcf,Slc35e4,Ctcf_Slc35e4
1404,Ctcf,Slc36a1,Ctcf_Slc36a1
1405,Ctcf,Slc36a1os,Ctcf_Slc36a1os
1406,Ctcf,Slc39a13,Ctcf_Slc39a13
1407,Ctcf,Slc43a2,Ctcf_Slc43a2
1408,Ctcf,Slc44a4,Ctcf_Slc44a4
1409,Ctcf,Slc45a1,Ctcf_Slc45a1
1410,Ctcf,Slc48a1,Ctcf_Slc48a1
1411,Ctcf,Slc4a9,Ctcf_Slc4a9
1412,Ctcf,Slc52a3,Ctcf_Slc52a3
1413,Ctcf,Slc5a10,Ctcf_Slc5a10
1414,Ctcf,Slc5a4b,Ctcf_Slc5a4b
1415,Ctcf,Slc6a21,Ctcf_Slc6a21
1416,Ctcf,Slc7a15,Ctcf_Slc7a15
1417,Ctcf,Slc9a1,Ctcf_Slc9a1
1418,Ctcf,Slc9a3r2,Ctcf_Slc9a3r2
1420,Ctcf,Slurp2,Ctcf_Slurp2
1421,Ctcf,Slx1b,Ctcf_Slx1b
1422,Ctcf,Smarcd1,Ctcf_Smarcd1
1423,Ctcf,Smc3,Ctcf_Smc3
1424,Ctcf,Smim12,Ctcf_Smim12
1425,Ctcf,Smim24,Ctcf_Smim24
1426,Ctcf,Smim8,Ctcf_Smim8
1427,Ctcf,Smtn,Ctcf_Smtn
1428,Ctcf,Smug1,Ctcf_Smug1
1430,Ctcf,Snapc2,Ctcf_Snapc2
1431,Ctcf,Snapin,Ctcf_Snapin
1432,Ctcf,Snhg20,Ctcf_Snhg20
1433,Ctcf,Snhg7,Ctcf_Snhg7
1434,Ctcf,Snora34,Ctcf_Snora34
1435,Ctcf,Snora41,Ctcf_Snora41
1436,Ctcf,Snord12,Ctcf_Snord12
1437,Ctcf,Snord38a,Ctcf_Snord38a
1438,Ctcf,Snord65,Ctcf_Snord65
1439,Ctcf,Snrpd1,Ctcf_Snrpd1
1440,Ctcf,Snrpd2,Ctcf_Snrpd2
1441,Ctcf,Snrpe,Ctcf_Snrpe
1442,Ctcf,Snx18,Ctcf_Snx18
1443,Ctcf,Snx19,Ctcf_Snx19
1444,Ctcf,Socs3,Ctcf_Socs3
1446,Ctcf,Sohlh1,Ctcf_Sohlh1
1447,Ctcf,Sorcs2,Ctcf_Sorcs2
1448,Ctcf,Sost,Ctcf_Sost
1449,Ctcf,Sox4,Ctcf_Sox4
1450,Ctcf,Sox6,Ctcf_Sox6
1451,Ctcf,Sox8,Ctcf_Sox8
1452,Ctcf,Sp2,Ctcf_Sp2
1453,Ctcf,Sp9,Ctcf_Sp9
1454,Ctcf,Spata31d1d,Ctcf_Spata31d1d
1455,Ctcf,Spats1,Ctcf_Spats1
1456,Ctcf,Specc1,Ctcf_Specc1
1457,Ctcf,Spg20,Ctcf_Spg20
1458,Ctcf,Spi1,Ctcf_Spi1
1459,Ctcf,Sptbn4,Ctcf_Sptbn4
1460,Ctcf,Srarp,Ctcf_Srarp
1461,Ctcf,Srd5a3,Ctcf_Srd5a3
1462,Ctcf,Srgap1,Ctcf_Srgap1
1463,Ctcf,Srgn,Ctcf_Srgn
1464,Ctcf,Srp14,Ctcf_Srp14
1465,Ctcf,Srp9,Ctcf_Srp9
1466,Ctcf,Srprb,Ctcf_Srprb
1467,Ctcf,Srrd,Ctcf_Srrd
1468,Ctcf,Srxn1,Ctcf_Srxn1
1469,Ctcf,Ssbp4,Ctcf_Ssbp4
1470,Ctcf,Stag1,Ctcf_Stag1
1471,Ctcf,Stag2,Ctcf_Stag2
1472,Ctcf,Stat1,Ctcf_Stat1
1473,Ctcf,Stat6,Ctcf_Stat6
1474,Ctcf,Stk11,Ctcf_Stk11
1475,Ctcf,Stk4,Ctcf_Stk4
1476,Ctcf,Stmn1,Ctcf_Stmn1
1477,Ctcf,Stoml1,Ctcf_Stoml1
1478,Ctcf,Stxbp1,Ctcf_Stxbp1
1479,Ctcf,Stxbp3,Ctcf_Stxbp3
1480,Ctcf,Suds3,Ctcf_Suds3
1481,Ctcf,Susd2,Ctcf_Susd2
1482,Ctcf,Syt5,Ctcf_Syt5
1483,Ctcf,Sytl3,Ctcf_Sytl3
1484,Ctcf,Tac4,Ctcf_Tac4
1485,Ctcf,Taf1c,Ctcf_Taf1c
1486,Ctcf,Tamm41,Ctcf_Tamm41
1487,Ctcf,Tap2,Ctcf_Tap2
1488,Ctcf,Tapbp,Ctcf_Tapbp
1489,Ctcf,Tbc1d9b,Ctcf_Tbc1d9b
1490,Ctcf,Tbx6,Ctcf_Tbx6
1491,Ctcf,Tcam1,Ctcf_Tcam1
1492,Ctcf,Tcf7l1,Ctcf_Tcf7l1
1493,Ctcf,Tchp,Ctcf_Tchp
1494,Ctcf,Tcp11,Ctcf_Tcp11
1495,Ctcf,Tcstv1,Ctcf_Tcstv1
1496,Ctcf,Tecpr1,Ctcf_Tecpr1
1497,Ctcf,Tedc1,Ctcf_Tedc1
1498,Ctcf,Tekt1,Ctcf_Tekt1
1500,Ctcf,Tesk1,Ctcf_Tesk1
1501,Ctcf,Tex22,Ctcf_Tex22
1502,Ctcf,Tfap4,Ctcf_Tfap4
1503,Ctcf,Tfeb,Ctcf_Tfeb
1505,Ctcf,Tgfb3,Ctcf_Tgfb3
1506,Ctcf,Th,Ctcf_Th
1507,Ctcf,Tha1,Ctcf_Tha1
1508,Ctcf,Thap11,Ctcf_Thap11
1509,Ctcf,Thap3,Ctcf_Thap3
1510,Ctcf,Them6,Ctcf_Them6
1511,Ctcf,Thrsp,Ctcf_Thrsp
1512,Ctcf,Thumpd2,Ctcf_Thumpd2
1513,Ctcf,Thumpd3,Ctcf_Thumpd3
1514,Ctcf,Tigd2,Ctcf_Tigd2
1515,Ctcf,Timm10,Ctcf_Timm10
1516,Ctcf,Timm21,Ctcf_Timm21
1517,Ctcf,Timm22,Ctcf_Timm22
1518,Ctcf,Tirap,Ctcf_Tirap
1519,Ctcf,Tkfc,Ctcf_Tkfc
1520,Ctcf,Tlcd1,Ctcf_Tlcd1
1521,Ctcf,Tle1,Ctcf_Tle1
1522,Ctcf,Tlr5,Ctcf_Tlr5
1523,Ctcf,Tm6sf1,Ctcf_Tm6sf1
1524,Ctcf,Tma16,Ctcf_Tma16
1525,Ctcf,Tmc4,Ctcf_Tmc4
1526,Ctcf,Tmc5,Ctcf_Tmc5
1527,Ctcf,Tmcc2,Ctcf_Tmcc2
1528,Ctcf,Tmem106c,Ctcf_Tmem106c
1529,Ctcf,Tmem121,Ctcf_Tmem121
1530,Ctcf,Tmem132b,Ctcf_Tmem132b
1531,Ctcf,Tmem14a,Ctcf_Tmem14a
1532,Ctcf,Tmem150cos,Ctcf_Tmem150cos
1533,Ctcf,Tmem151b,Ctcf_Tmem151b
1534,Ctcf,Tmem158,Ctcf_Tmem158
1535,Ctcf,Tmem161a,Ctcf_Tmem161a
1536,Ctcf,Tmem163,Ctcf_Tmem163
1537,Ctcf,Tmem170,Ctcf_Tmem170
1538,Ctcf,Tmem184a,Ctcf_Tmem184a
1539,Ctcf,Tmem201,Ctcf_Tmem201
1540,Ctcf,Tmem221,Ctcf_Tmem221
1541,Ctcf,Tmem239,Ctcf_Tmem239
1542,Ctcf,Tmem260,Ctcf_Tmem260
1543,Ctcf,Tmem270,Ctcf_Tmem270
1544,Ctcf,Tmem88,Ctcf_Tmem88
1545,Ctcf,Tmem92,Ctcf_Tmem92
1546,Ctcf,Tmprss9,Ctcf_Tmprss9
1547,Ctcf,Tnfaip3,Ctcf_Tnfaip3
1548,Ctcf,Tnfaip8,Ctcf_Tnfaip8
1549,Ctcf,Tnfaip8l1,Ctcf_Tnfaip8l1
1550,Ctcf,Tnfaip8l2,Ctcf_Tnfaip8l2
1551,Ctcf,Tnfsf9,Ctcf_Tnfsf9
1552,Ctcf,Tnip2,Ctcf_Tnip2
1553,Ctcf,Tnrc6b,Ctcf_Tnrc6b
1554,Ctcf,Tonsl,Ctcf_Tonsl
1555,Ctcf,Top1mt,Ctcf_Top1mt
1556,Ctcf,Tor2a,Ctcf_Tor2a
1557,Ctcf,Tor4a,Ctcf_Tor4a
1558,Ctcf,Tpbgl,Ctcf_Tpbgl
1559,Ctcf,Tpd52,Ctcf_Tpd52
1560,Ctcf,Tpm1,Ctcf_Tpm1
1561,Ctcf,Tprkb,Ctcf_Tprkb
1562,Ctcf,Traf3ip3,Ctcf_Traf3ip3
1563,Ctcf,Traf4,Ctcf_Traf4
1564,Ctcf,Traf6,Ctcf_Traf6
1565,Ctcf,Trak1,Ctcf_Trak1
1566,Ctcf,Tram1,Ctcf_Tram1
1567,Ctcf,Trappc3,Ctcf_Trappc3
1568,Ctcf,Trappc5,Ctcf_Trappc5
1569,Ctcf,Trem2,Ctcf_Trem2
1570,Ctcf,Trex1,Ctcf_Trex1
1571,Ctcf,Trim11,Ctcf_Trim11
1572,Ctcf,Trim58,Ctcf_Trim58
1573,Ctcf,Trnp1,Ctcf_Trnp1
1574,Ctcf,Trove2,Ctcf_Trove2
1575,Ctcf,Trp53i13,Ctcf_Trp53i13
1576,Ctcf,Trp53rka,Ctcf_Trp53rka
1577,Ctcf,Trpc4ap,Ctcf_Trpc4ap
1578,Ctcf,Trpv2,Ctcf_Trpv2
1579,Ctcf,Trpv4,Ctcf_Trpv4
1580,Ctcf,Tsc2,Ctcf_Tsc2
1581,Ctcf,Tsen2,Ctcf_Tsen2
1582,Ctcf,Tsfm,Ctcf_Tsfm
1583,Ctcf,Tspan32,Ctcf_Tspan32
1584,Ctcf,Tspan4,Ctcf_Tspan4
1585,Ctcf,Tstd3,Ctcf_Tstd3
1586,Ctcf,Ttc12,Ctcf_Ttc12
1587,Ctcf,Ttc24,Ctcf_Ttc24
1588,Ctcf,Ttc30a1,Ctcf_Ttc30a1
1589,Ctcf,Ttc5,Ctcf_Ttc5
1590,Ctcf,Ttyh1,Ctcf_Ttyh1
1591,Ctcf,Tubgcp3,Ctcf_Tubgcp3
1592,Ctcf,Tulp1,Ctcf_Tulp1
1593,Ctcf,Tulp4,Ctcf_Tulp4
1594,Ctcf,Twf2,Ctcf_Twf2
1595,Ctcf,Twsg1,Ctcf_Twsg1
1596,Ctcf,Txn2,Ctcf_Txn2
1597,Ctcf,U2af1,Ctcf_U2af1
1598,Ctcf,Ube2cbp,Ctcf_Ube2cbp
1599,Ctcf,Ube2g2,Ctcf_Ube2g2
1600,Ctcf,Ube2o,Ctcf_Ube2o
1601,Ctcf,Ube2v1,Ctcf_Ube2v1
1602,Ctcf,Ubtf,Ctcf_Ubtf
1603,Ctcf,Uchl3,Ctcf_Uchl3
1604,Ctcf,Uckl1,Ctcf_Uckl1
1605,Ctcf,Unc45b,Ctcf_Unc45b
1606,Ctcf,Unc5b,Ctcf_Unc5b
1607,Ctcf,Uncx,Ctcf_Uncx
1608,Ctcf,Upf3a,Ctcf_Upf3a
1609,Ctcf,Upk2,Ctcf_Upk2
1610,Ctcf,Upk3bl,Ctcf_Upk3bl
1611,Ctcf,Uqcc2,Ctcf_Uqcc2
1612,Ctcf,Uqcrc1,Ctcf_Uqcrc1
1613,Ctcf,Urad,Ctcf_Urad
1614,Ctcf,Utp3,Ctcf_Utp3
1615,Ctcf,Vav2,Ctcf_Vav2
1616,Ctcf,Vegfa,Ctcf_Vegfa
1617,Ctcf,Vgf,Ctcf_Vgf
1618,Ctcf,Vmn2r29,Ctcf_Vmn2r29
1619,Ctcf,Vps13d,Ctcf_Vps13d
1620,Ctcf,Vps18,Ctcf_Vps18
1621,Ctcf,Vps36,Ctcf_Vps36
1622,Ctcf,Vps37c,Ctcf_Vps37c
1623,Ctcf,Vps37d,Ctcf_Vps37d
1624,Ctcf,Vps4a,Ctcf_Vps4a
1625,Ctcf,Vsig10l,Ctcf_Vsig10l
1626,Ctcf,Vsir,Ctcf_Vsir
1627,Ctcf,Vwa1,Ctcf_Vwa1
1628,Ctcf,Vwa7,Ctcf_Vwa7
1629,Ctcf,Wbp2,Ctcf_Wbp2
1630,Ctcf,Wdfy2,Ctcf_Wdfy2
1631,Ctcf,Wdr18,Ctcf_Wdr18
1632,Ctcf,Wdr25,Ctcf_Wdr25
1633,Ctcf,Wdr37,Ctcf_Wdr37
1634,Ctcf,Wdr38,Ctcf_Wdr38
1635,Ctcf,Wdr41,Ctcf_Wdr41
1636,Ctcf,Wdr70,Ctcf_Wdr70
1637,Ctcf,Wdr83,Ctcf_Wdr83
1638,Ctcf,Wfikkn2,Ctcf_Wfikkn2
1639,Ctcf,Wif1,Ctcf_Wif1
1640,Ctcf,Wisp1,Ctcf_Wisp1
1641,Ctcf,Wisp2,Ctcf_Wisp2
1642,Ctcf,Wisp3,Ctcf_Wisp3
1643,Ctcf,Wnt5b,Ctcf_Wnt5b
1644,Ctcf,Wnt9b,Ctcf_Wnt9b
1645,Ctcf,Wrap53,Ctcf_Wrap53
1646,Ctcf,Wrb,Ctcf_Wrb
1647,Ctcf,Xkr5,Ctcf_Xkr5
1648,Ctcf,Xpc,Ctcf_Xpc
1649,Ctcf,Xylb,Ctcf_Xylb
1650,Ctcf,Ybx2,Ctcf_Ybx2
1651,Ctcf,Ythdf2,Ctcf_Ythdf2
1652,Ctcf,Zbtb34,Ctcf_Zbtb34
1653,Ctcf,Zbtb45,Ctcf_Zbtb45
1654,Ctcf,Zbtb7b,Ctcf_Zbtb7b
1655,Ctcf,Zc3h7a,Ctcf_Zc3h7a
1656,Ctcf,Zcchc4,Ctcf_Zcchc4
1657,Ctcf,Zdhhc19,Ctcf_Zdhhc19
1658,Ctcf,Zfhx2os,Ctcf_Zfhx2os
1659,Ctcf,Zfp113,Ctcf_Zfp113
1660,Ctcf,Zfp219,Ctcf_Zfp219
1661,Ctcf,Zfp280b,Ctcf_Zfp280b
1662,Ctcf,Zfp3,Ctcf_Zfp3
1663,Ctcf,Zfp326,Ctcf_Zfp326
1664,Ctcf,Zfp36l2,Ctcf_Zfp36l2
